step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,1,1,0.0,32.0,32.0,0.6890532970428467,475.32744402997196,6011.19189453125,,,,,
2,1,2,0.0,32.0,32.0,0.6814193725585938,155.1592709729448,7496.50732421875,,,,,
3,1,3,0.0,32.0,32.0,0.6932255625724792,118.49080497631803,7495.00732421875,,,,,
4,1,4,0.0,32.0,32.0,0.6883498430252075,119.27422299049795,7495.00732421875,,,,,
5,1,5,0.0,32.0,32.0,0.6937889456748962,119.53864601673558,7495.00732421875,,,,,
6,1,6,0.0,32.0,32.0,0.678593099117279,119.11271698772907,7495.00732421875,,,,,
7,1,7,0.0,32.0,32.0,0.6844105124473572,170.70612602401525,7495.00732421875,,,,,
8,1,8,0.0,32.0,32.0,0.7060951590538025,162.56268904544413,7495.00732421875,,,,,
9,1,9,0.0,32.0,32.0,0.7002764940261841,131.51740800822154,7495.00732421875,,,,,
10,1,10,0.0,32.0,32.0,0.6932136416435242,124.82530099805444,7495.00732421875,,,,,
11,1,11,0.0,32.0,32.0,0.6925226449966431,119.21586300013587,7495.00732421875,,,,,
12,1,12,0.0,32.0,32.0,0.6953042149543762,119.30968501837924,7495.00732421875,,,,,
13,1,13,0.0,32.0,32.0,0.6853402256965637,120.91623997548595,7495.00732421875,,,,,
14,1,14,0.0,32.0,32.0,0.6962379217147827,144.50223901076242,7495.00732421875,,,,,
15,1,15,0.0,32.0,32.0,0.687736988067627,153.39629899244756,7495.00732421875,,,,,
16,1,16,0.0,32.0,32.0,0.6961625218391418,142.18577701831236,7495.00732421875,,,,,
17,1,17,0.0,32.0,32.0,0.6732758283615112,129.15604998124763,7495.00732421875,,,,,
18,1,18,0.0,32.0,32.0,0.6666781902313232,123.24518000241369,7495.00732421875,,,,,
19,1,19,0.0,32.0,32.0,0.6820718050003052,123.70839103823528,7495.00732421875,,,,,
20,1,20,0.0,32.0,32.0,0.681983470916748,120.18945999443531,7495.00732421875,,,,,
21,1,21,0.0,32.0,32.0,0.6873679161071777,130.79620205098763,7495.00732421875,,,,,
22,1,22,0.0,32.0,32.0,0.6891111135482788,145.42279002489522,7495.00732421875,,,,,
23,1,23,0.0,32.0,32.0,0.660942554473877,146.80975198280066,7495.00732421875,,,,,
24,1,24,0.0,32.0,32.0,0.6570091247558594,132.99599598394707,7495.00732421875,,,,,
25,1,25,0.0,32.0,32.0,0.7521196007728577,128.43119498575106,7495.00732421875,,,,,
26,1,26,0.0,32.0,32.0,0.719708263874054,124.09313599346206,7495.00732421875,,,,,
27,1,27,0.0,32.0,32.0,0.6771510243415833,121.66335195070133,7495.00732421875,,,,,
28,1,28,0.0,32.0,32.0,0.7424993515014648,126.49641698226333,7495.00732421875,,,,,
29,1,29,0.0,32.0,32.0,0.7028883099555969,137.94885302195325,7495.00732421875,,,,,
30,1,30,0.0,32.0,32.0,0.7010157108306885,143.67669995408505,7495.00732421875,,,,,
31,1,31,0.0,32.0,32.0,0.6898658275604248,137.36063399119303,7495.00732421875,,,,,
32,1,32,0.0,32.0,32.0,0.6958795189857483,131.15059002302587,7495.00732421875,,,,,
33,1,33,0.0,32.0,32.0,0.6742696762084961,126.28050497733057,7495.00732421875,,,,,
34,1,34,0.0,32.0,32.0,0.6798737645149231,124.29160199826583,7495.00732421875,,,,,
35,1,35,0.0,32.0,32.0,0.6820716261863708,128.12357099028304,7479.6083984375,,,,,
36,1,36,0.0,32.0,32.0,0.6738677024841309,126.14134803880006,7495.00732421875,,,,,
37,1,37,0.0,32.0,32.0,0.7052429914474487,144.39120702445507,7495.00732421875,,,,,
38,1,38,0.0,32.0,32.0,0.6508911848068237,139.65806702617556,7495.00732421875,,,,,
39,1,39,0.0,32.0,32.0,0.6658655405044556,136.52364001609385,7495.00732421875,,,,,
40,1,40,0.0,32.0,32.0,0.6698930263519287,129.0276710060425,7495.00732421875,,,,,
41,1,41,0.0,32.0,32.0,0.61168372631073,125.52075798157603,7495.00732421875,,,,,
42,1,42,0.0,32.0,32.0,0.7157202959060669,123.609451984521,7495.00732421875,,,,,
43,1,43,0.0,32.0,32.0,0.678088903427124,127.03712400980294,7495.00732421875,,,,,
44,1,44,0.0,32.0,32.0,0.7400268316268921,137.76917301584035,7495.00732421875,,,,,
45,1,45,0.0,32.0,32.0,0.6779922246932983,138.4327639825642,7495.00732421875,,,,,
46,1,46,0.0,32.0,32.0,0.6301782727241516,137.6047800295055,7495.00732421875,,,,,
47,1,47,0.0,32.0,32.0,0.6214527487754822,130.9916619793512,7495.00732421875,,,,,
48,1,48,0.0,32.0,32.0,0.6696658134460449,126.37844699202105,7495.00732421875,,,,,
49,1,49,0.0,32.0,32.0,0.6477968692779541,125.4003060166724,7495.00732421875,,,,,
50,1,50,0.0,32.0,32.0,0.6052829027175903,126.73385196831077,7495.00732421875,,,,,
51,1,51,0.0,32.0,32.0,0.5705186128616333,132.52024597022682,7495.00732421875,,,,,
52,1,52,0.0,32.0,32.0,0.630857527256012,137.2761899838224,7495.00732421875,,,,,
53,1,53,0.0,32.0,32.0,0.5009975433349609,138.01559305284172,7495.00732421875,,,,,
54,1,54,0.0,32.0,32.0,0.6811158657073975,133.87787900865078,7495.00732421875,,,,,
55,1,55,0.0,32.0,32.0,0.5518068075180054,128.87809303356335,7495.00732421875,,,,,
56,1,56,0.0,32.0,32.0,0.7005231380462646,127.06321204314008,7495.00732421875,,,,,
57,1,57,0.0,32.0,32.0,0.4681868255138397,129.57748502958566,7495.00732421875,,,,,
58,1,58,0.0,32.0,32.0,0.7471920251846313,130.07136096712202,7495.00732421875,,,,,
59,1,59,0.0,32.0,32.0,0.5405788421630859,167.10446903016418,7250.38427734375,,,,,
60,1,60,0.0,32.0,32.0,0.6126100420951843,130.18677098443732,7495.00732421875,,,,,
61,1,61,0.0,32.0,32.0,0.4466584324836731,134.40274499589577,7495.00732421875,,,,,
