step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6656494140625,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6733805338541666,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6247151692708334,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6424967447916666,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.71600341796875,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6574326341895049,0.6258297284964198,0.6512235466715638,0.00982210018887597
8,0.607666015625,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.7117716471354166,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6454264322916666,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.5937906901041666,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6527303059895834,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6706339518229166,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.61639404296875,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6233605694840144,0.6325983833815884,0.6321775668316177,0.6318121370493487,0.008816997347603328
15,0.6502176920572916,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6002197265625,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.6081644694010416,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.60565185546875,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6316324869791666,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.5723164876302084,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6241333214247425,0.6063598700985023,0.6490257393569044,0.6046604300137427,0.024892417932161903
