step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17674181120917704,0.0,0.17674181120917704,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.1756034687445542,0.0,0.1756034687445542,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6814371744791667,3.0,49.0,74.0,0.6621621621621622,0.0,49.0,0.0,1.0,0.17539475790638515,0.0,0.17539475790638515,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.651123046875,3.0,41.0,74.0,0.5540540540540541,0.0,41.0,0.0,1.0,0.17470693510541102,0.0,0.17470693510541102,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6810506184895834,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.17386277287041763,0.0,0.17386277287041763,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6736043294270833,3.0,11.0,74.0,0.14864864864864866,0.0,11.0,0.0,1.0,0.17458435829441601,0.0,0.17458435829441601,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.67816162109375,3.0,14.0,74.0,0.1891891891891892,0.0,14.0,0.0,1.0,0.17619012735067477,0.0,0.17619012735067477,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6586201817484231,0.6160076283075439,0.6585809926824907,0.6261016246139693,0.6534587950483434,0.01009399630642549,0.6262404660357056,0.6534431364204011,0.010232837728161748
8,0.6648356119791666,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.17494886286704014,0.0,0.17494886286704014,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6362508138020833,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17600096606968163,0.0,0.17600096606968163,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6778157552083334,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17486262310154835,0.0,0.17486262310154835,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.65948486328125,3.0,11.0,74.0,0.14864864864864866,0.0,11.0,0.0,1.0,0.1762176785849361,0.0,0.1762176785849361,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.6469523111979167,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17493937784515656,0.0,0.17493937784515656,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.66583251953125,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17572665502462492,0.0,0.17572665502462492,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6864420572916666,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17476892291757992,0.0,0.17476892291757992,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6411722959616246,0.6160076283075439,0.6414785696662976,0.6256030728421326,0.6380421152416796,0.009595444534588715,0.6253777505348321,0.6385938176933282,0.00937012222728828
15,0.6353556315104166,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.17602480039784785,0.0,0.17602480039784785,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.6346842447916666,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17481458263498084,0.0,0.17481458263498084,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6205444335937499,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1737783982956912,0.0,0.1737783982956912,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.5996195475260417,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17427341950677527,0.0,0.17427341950677527,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6263834635416665,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17494532552779077,0.0,0.17494532552779077,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.5701802571614584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6170084915748381,0.6160076283075439,0.6175069314261478,0.6257347941909591,0.6124142051107181,0.009727165883415267,0.6258177150400687,0.6130357974328929,0.009810086732524814
