step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8706158399581909,0.0,0.6,0.0038053,,,,,,,
4,0.7528510093688965,0.0,0.6,0.0038053,,,,,,,
5,0.5929266810417175,0.0,0.6,0.0038053,,,,,,,
6,0.6717977523803711,0.0,0.6,0.0038053,,,,,,,
7,0.6602691411972046,0.0,0.6,0.0038053,,,,,,,
8,0.7359179258346558,0.0,0.6,0.0038053,,,,,,,
9,0.7273375988006592,0.0,0.6,0.0038053,,,,,,,
10,0.6540970802307129,1.0,0.6,0.0038053,,,,,,,
11,0.7336475849151611,0.0,0.6,0.0038053,,,,,,,
12,0.7627658843994141,3.0,0.6,0.0038053,,,,,,,
13,0.6719877123832703,24.0,0.6,0.0038053,,,,,,,
14,0.7555049061775208,23.0,0.6,0.0038053,,,,,,,
15,0.684499204158783,21.0,0.6,0.0038053,,,,,,,
16,0.6734129786491394,29.0,0.6,0.0038053,,,,,,,
17,0.6909275054931641,25.0,0.6,0.0038053,,,,,,,
18,0.6949291229248047,34.0,0.6,0.0038053,,,,,,,
19,0.7078077793121338,36.0,0.6,0.0038053,,,,,,,
20,0.5398834943771362,41.0,0.6,0.0038053,,,,,,,
21,0.7683699131011963,38.0,0.6,0.0038053,,,,,,,
22,0.668700635433197,34.0,0.6,0.0038053,,,,,,,
23,0.7033933401107788,36.0,0.6,0.0038053,,,,,,,
24,0.7868718504905701,28.0,0.6,0.0038053,,,,,,,
25,0.7113116383552551,19.0,0.6,0.0038053,,,,,,,
26,0.6163812875747681,2.0,0.6,0.0038053,,,,,,,
27,1.0853590965270996,0.0,0.6,0.0038053,,,,,,,
28,0.6237468719482422,22.0,0.6,0.0038053,,,,,,,
29,0.6680091619491577,27.0,0.6,0.0038053,,,,,,,
30,0.7160999178886414,24.0,0.6,0.0038053,,,,,,,
31,0.7175555229187012,39.0,0.6,0.0038053,,,,,,,
32,0.791678249835968,33.0,0.6,0.0038053,,,,,,,
33,0.662517786026001,38.0,0.6,0.0038053,,,,,,,
34,0.7631238698959351,7.0,0.6,0.0038053,,,,,,,
35,0.7469958662986755,32.0,0.6,0.0038053,,,,,,,
36,0.6907030344009399,40.0,0.6,0.0038053,,,,,,,
37,0.7014278769493103,16.0,0.6,0.0038053,,,,,,,
38,0.7214673161506653,34.0,0.6,0.0038053,,,,,,,
39,0.7027010917663574,39.0,0.6,0.0038053,,,,,,,
40,0.6521031260490417,43.0,0.6,0.0038053,,,,,,,
41,0.5752907991409302,37.0,0.6,0.0038053,,,,,,,
42,0.7326228618621826,33.0,0.6,0.0038053,,,,,,,
43,0.6542432308197021,28.0,0.6,0.0038053,,,,,,,
44,0.6821120381355286,17.0,0.6,0.0038053,,,,,,,
45,0.6269710063934326,4.0,0.6,0.0038053,,,,,,,
46,0.6435423493385315,0.0,0.6,0.0038053,,,,,,,
47,0.8308584690093994,5.0,0.6,0.0038053,,,,,,,
48,0.719980001449585,23.0,0.6,0.0038053,,,,,,,
49,0.7140517234802246,15.0,0.6,0.0038053,,,,,,,
50,0.6292217969894409,5.0,0.6,0.0038053,,,,,,,
51,0.8205959796905518,31.0,0.6,0.0038053,,,,,,,
52,0.7111587524414062,58.0,0.6,0.0038053,,,,,,,
53,0.6162328124046326,58.0,0.6,0.0038053,,,,,,,
54,0.7557543516159058,58.0,0.6,0.0038053,,,,,,,
55,0.6896293759346008,63.0,0.6,0.0038053,,,,,,,
56,0.5710524320602417,58.0,0.6,0.0038053,,,,,,,
57,0.717452347278595,57.0,0.6,0.0038053,,,,,,,
58,0.6287063360214233,59.0,0.6,0.0038053,,,,,,,
59,0.7862333655357361,62.0,0.6,0.0038053,,,,,,,
60,0.7896711826324463,58.0,0.6,0.0038053,,,,,,,
61,0.6503074169158936,63.0,0.6,0.0038053,,,,,,,
62,0.6897421479225159,61.0,0.6,0.0038053,,,,,,,
63,0.6506578326225281,60.0,0.6,0.0038053,,,,,,,
64,0.7174243927001953,63.0,0.6,0.0038053,,,,,,,
65,0.7171005010604858,63.0,0.6,0.0038053,,,,,,,
66,0.6516648530960083,65.0,0.6,0.0038053,,,,,,,
67,0.7459324598312378,65.0,0.6,0.0038053,,,,,,,
68,0.673776388168335,64.0,0.6,0.0038053,,,,,,,
69,0.7705559730529785,66.0,0.6,0.0038053,,,,,,,
70,0.8497661352157593,65.0,0.6,0.0038053,,,,,,,
71,0.7178793549537659,65.0,0.6,0.0038053,,,,,,,
72,0.6885160207748413,65.0,0.6,0.0038053,,,,,,,
73,0.5946953296661377,66.0,0.6,0.0038053,,,,,,,
74,0.7910495400428772,65.0,0.6,0.0038053,,,,,,,
75,0.7057823538780212,67.0,0.6,0.0038053,,,,,,,
76,0.6480199694633484,66.0,0.6,0.0038053,,,,,,,
77,0.7010872960090637,66.0,0.6,0.0038053,,,,,,,
78,0.7156931161880493,66.0,0.6,0.0038053,,,,,,,
78,,,,,0.5270758122743683,1,0.5270758122743683,0.5016064257028112,-0.025469386571557062,0.5016064257028112,-0.025469386571557062
79,0.6106931567192078,64.0,0.6,0.0038053,,,,,,,
80,0.7445715069770813,65.0,0.6,0.0038053,,,,,,,
81,0.697963297367096,65.0,0.6,0.0038053,,,,,,,
82,0.7492973208427429,64.0,0.6,0.0038053,,,,,,,
83,0.7429220676422119,64.0,0.6,0.0038053,,,,,,,
84,0.7141794562339783,66.0,0.6,0.0038053,,,,,,,
85,0.6461604833602905,65.0,0.6,0.0038053,,,,,,,
86,0.660679817199707,68.0,0.6,0.0038053,,,,,,,
87,0.7614396810531616,68.0,0.6,0.0038053,,,,,,,
88,0.7538201212882996,68.0,0.6,0.0038053,,,,,,,
89,0.6795327663421631,69.0,0.6,0.0038053,,,,,,,
90,0.6593155860900879,69.0,0.6,0.0038053,,,,,,,
91,0.7083143591880798,69.0,0.6,0.0038053,,,,,,,
92,0.6376999020576477,68.0,0.6,0.0038053,,,,,,,
93,0.6743466854095459,69.0,0.6,0.0038053,,,,,,,
94,0.7423309087753296,67.0,0.6,0.0038053,,,,,,,
95,0.712005078792572,69.0,0.6,0.0038053,,,,,,,
96,0.8308448791503906,65.0,0.6,0.0038053,,,,,,,
97,0.6809266805648804,67.0,0.6,0.0038053,,,,,,,
98,0.6798583269119263,66.0,0.6,0.0038053,,,,,,,
99,0.7050018906593323,65.0,0.6,0.0038053,,,,,,,
100,0.6692988872528076,65.0,0.6,0.0038053,,,,,,,
101,0.716500997543335,64.0,0.6,0.0038053,,,,,,,
102,0.7990685105323792,59.0,0.6,0.0038053,,,,,,,
103,0.583408534526825,63.0,0.6,0.0038053,,,,,,,
104,0.7967801094055176,60.0,0.6,0.0038053,,,,,,,
105,0.7477743625640869,62.0,0.6,0.0038053,,,,,,,
106,0.7114410400390625,61.0,0.6,0.0038053,,,,,,,
107,0.6909775733947754,64.0,0.6,0.0038053,,,,,,,
108,0.6644827127456665,68.0,0.6,0.0038053,,,,,,,
109,0.6922403573989868,66.0,0.6,0.0038053,,,,,,,
110,0.7896829843521118,68.0,0.6,0.0038053,,,,,,,
111,0.7394028306007385,67.0,0.6,0.0038053,,,,,,,
112,0.7654858827590942,68.0,0.6,0.0038053,,,,,,,
113,0.8307116031646729,69.0,0.6,0.0038053,,,,,,,
114,0.6953418850898743,67.0,0.6,0.0038053,,,,,,,
115,0.8123244047164917,65.0,0.6,0.0038053,,,,,,,
116,0.8048273921012878,68.0,0.6,0.0038053,,,,,,,
117,0.7359369397163391,67.0,0.6,0.0038053,,,,,,,
118,0.6887561082839966,68.0,0.6,0.0038053,,,,,,,
119,0.6478637456893921,67.0,0.6,0.0038053,,,,,,,
120,0.8142427802085876,68.0,0.6,0.0038053,,,,,,,
121,0.6340545415878296,69.0,0.6,0.0038053,,,,,,,
122,0.6565757393836975,69.0,0.6,0.0038053,,,,,,,
123,0.6078892350196838,69.0,0.6,0.0038053,,,,,,,
124,0.8709379434585571,65.0,0.6,0.0038053,,,,,,,
125,0.6861773729324341,67.0,0.6,0.0038053,,,,,,,
126,0.6047903299331665,69.0,0.6,0.0038053,,,,,,,
127,0.833909273147583,68.0,0.6,0.0038053,,,,,,,
128,0.7297555208206177,67.0,0.6,0.0038053,,,,,,,
129,0.6327964067459106,67.0,0.6,0.0038053,,,,,,,
130,0.7924671173095703,67.0,0.6,0.0038053,,,,,,,
