step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.7095094919204712,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17340846542041866,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6864284723997116,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.16953732655713075,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6996611803770065,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17795772724515327,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7103544622659683,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17428969548543974,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7033842504024506,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1751910852721909,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6910666972398758,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17891031061231094,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6967461109161377,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17704509405787366,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6981430202722549,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1785058471997525,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.7060219645500183,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.179382942479676,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6877348124980927,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17484796559708216,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.6853014230728149,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.180212957035291,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6868853867053986,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17596835285899404,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6667765527963638,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1743716072938549,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6937931776046753,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17343962703793592,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.679774597287178,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1781065922842636,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6877327561378479,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17416135653053844,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.7214290201663971,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.18266991665589333,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6899271309375763,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17145706404291927,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.7072398066520691,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17744448085324846,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.675094723701477,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1741838371947788,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6688378006219864,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17389589426876312,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6967422962188721,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17626731867821582,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6820710897445679,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.18057317434369757,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6855726540088654,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17608143510730367,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.723220556974411,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1804386132117294,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6769857704639435,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1715099343604892,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.6778457164764404,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17189386252394206,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.7018891125917435,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17287069573657074,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.7193734645843506,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.17446589449483985,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6941434741020203,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.16869567844928274,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.7004723101854324,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17397578307218603,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.7010879963636398,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1747623672188386,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.6870862245559692,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17291362074369893,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.7085676342248917,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17309544912902858,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.697250247001648,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1727034051975357,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.6972603052854538,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17472608069933954,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.6961000859737396,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1773268109297239,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.69610595703125,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17113110215160407,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.695241391658783,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1752505637447463,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.7005522549152374,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17516443231204493,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.6723753958940506,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17281152235928376,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
42,0.695380300283432,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17358633677881996,0.0,0.6,0.0038053,1,42,0.0,,,,,,,,,,
43,0.6893856227397919,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.175343782337501,0.0,0.6,0.0038053,1,43,0.0,,,,,,,,,,
44,0.6961668133735657,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17561005888670192,0.0,0.6,0.0038053,1,44,0.0,,,,,,,,,,
45,0.6946403086185455,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17232852381371244,0.0,0.6,0.0038053,1,45,0.0,,,,,,,,,,
46,0.7164081186056137,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17754229114389422,0.0,0.6,0.0038053,1,46,0.0,,,,,,,,,,
47,0.6617334187030792,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17693659160113917,0.0,0.6,0.0038053,1,47,0.0,,,,,,,,,,
48,0.677542507648468,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1738002530890338,0.0,0.6,0.0038053,1,48,0.0,,,,,,,,,,
49,0.6844040006399155,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17628281875290497,0.0,0.6,0.0038053,1,49,0.0,,,,,,,,,,
50,0.6889774352312088,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17810725785214157,0.0,0.6,0.0038053,1,50,0.0,,,,,,,,,,
51,0.7117659002542496,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1741513475943575,0.0,0.6,0.0038053,1,51,0.0,,,,,,,,,,
52,0.6943074017763138,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.18112505460827402,0.0,0.6,0.0038053,1,52,0.0,,,,,,,,,,
53,0.711338073015213,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,53,0.0,,,,,,,,,,
54,0.7222947627305984,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,54,0.0,,,,,,,,,,
55,0.6910155713558197,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17394703181965543,0.0,0.6,0.0038053,1,55,0.0,,,,,,,,,,
56,0.678406223654747,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1746329350192158,0.0,0.6,0.0038053,1,56,0.0,,,,,,,,,,
57,0.7100017219781876,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,57,0.0,,,,,,,,,,
58,0.6915081441402435,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,58,0.0,,,,,,,,,,
59,0.6907343119382858,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,59,0.0,,,,,,,,,,
60,0.6826259195804596,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,60,0.0,,,,,,,,,,
61,0.6882534325122833,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,61,0.0,,,,,,,,,,
62,0.7525394707918167,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,62,0.0,,,,,,,,,,
63,0.7148989886045456,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,63,0.0,,,,,,,,,,
64,0.8039569705724716,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,64,0.0,,,,,,,,,,
65,0.6591691374778748,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1702311897839094,0.0,0.6,0.0038053,1,65,0.0,,,,,,,,,,
66,0.7255019694566727,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,66,0.0,,,,,,,,,,
67,0.6904962956905365,8.0,38.0,0.21052631578947367,0.0,8.0,0.0,1.0,0.17539972728755068,0.0,0.6,0.0038053,1,67,0.0,,,,,,,,,,
68,0.6833747625350952,10.0,38.0,0.2631578947368421,0.0,10.0,0.0,1.0,0.1732463267525159,0.0,0.6,0.0038053,1,68,0.0,,,,,,,,,,
69,0.6862161308526993,9.0,38.0,0.23684210526315788,0.0,9.0,0.0,1.0,0.18247213144087987,0.0,0.6,0.0038053,1,69,0.0,,,,,,,,,,
70,0.6916964203119278,15.0,38.0,0.39473684210526316,0.0,15.0,0.0,1.0,0.17424148310914886,0.0,0.6,0.0038053,1,70,0.0,,,,,,,,,,
71,0.6915605366230011,16.0,38.0,0.42105263157894735,0.0,16.0,0.0,1.0,0.1739407078066317,0.0,0.6,0.0038053,1,71,0.0,,,,,,,,,,
72,0.7054176777601242,17.0,38.0,0.4473684210526316,0.0,17.0,0.0,1.0,0.17298132196849733,0.0,0.6,0.0038053,1,72,0.0,,,,,,,,,,
73,0.6974937468767166,17.0,38.0,0.4473684210526316,0.0,17.0,0.0,1.0,0.17441090902215753,0.0,0.6,0.0038053,1,73,0.0,,,,,,,,,,
74,0.6861419379711151,18.0,38.0,0.47368421052631576,0.0,18.0,0.0,1.0,0.17804962035174648,0.0,0.6,0.0038053,1,74,0.0,,,,,,,,,,
75,0.7002500295639038,18.0,38.0,0.47368421052631576,0.0,18.0,0.0,1.0,0.17648426229137903,0.0,0.6,0.0038053,1,75,0.0,,,,,,,,,,
76,0.6997267305850983,17.0,38.0,0.4473684210526316,0.0,17.0,0.0,1.0,0.1799575915605424,0.0,0.6,0.0038053,1,76,0.0,,,,,,,,,,
77,0.7138542830944061,14.0,38.0,0.3684210526315789,1.0,13.0,0.07142857142857142,0.9285714285714286,0.17372646595522032,0.0,0.6,0.0038053,1,77,0.0,,,,,,,,,,
78,0.7004779210457435,14.0,38.0,0.3684210526315789,0.0,14.0,0.0,1.0,0.1747689788314283,0.0,0.6,0.0038053,1,78,0.0,,,,,,,,,,
78,,,,,,,,,,,,,1,,1.0,0.47653429602888087,0.6948796312014262,0.47653429602888087,0.6947397059864469,0.5124497991967871,0.6881871437415098,0.03591550316790626,0.5144578313253012,0.6880342326103113,0.03792353529642034
79,0.6733762323856354,16.0,38.0,0.42105263157894735,0.0,16.0,0.0,1.0,0.17688643893516973,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
80,0.7009266018867493,15.0,38.0,0.39473684210526316,1.0,14.0,0.06666666666666667,0.9333333333333333,0.17219188917894054,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
81,0.6886912733316422,17.0,38.0,0.4473684210526316,0.0,17.0,0.0,1.0,0.17412167695149802,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
82,0.6865556240081787,16.0,38.0,0.42105263157894735,1.0,15.0,0.0625,0.9375,0.17321012533221752,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
83,0.6911359876394272,14.0,38.0,0.3684210526315789,0.0,14.0,0.0,1.0,0.17457360711110972,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
84,0.7003331482410431,9.0,38.0,0.23684210526315788,0.0,9.0,0.0,1.0,0.168769792627119,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
85,0.6946185380220413,9.0,38.0,0.23684210526315788,1.0,8.0,0.1111111111111111,0.8888888888888888,0.1705772827796135,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
86,0.6701186001300812,13.0,38.0,0.34210526315789475,0.0,13.0,0.0,1.0,0.17235151989187603,0.0,0.6,0.0038053,2,8,0.0,,,,,,,,,,
87,0.67803955078125,9.0,38.0,0.23684210526315788,1.0,8.0,0.1111111111111111,0.8888888888888888,0.17496269934714448,0.0,0.6,0.0038053,2,9,0.0,,,,,,,,,,
88,0.6917262375354767,9.0,38.0,0.23684210526315788,1.0,8.0,0.1111111111111111,0.8888888888888888,0.17227949665923362,0.0,0.6,0.0038053,2,10,0.0,,,,,,,,,,
89,0.6994637995958328,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1707637836011451,0.0,0.6,0.0038053,2,11,0.0,,,,,,,,,,
90,0.6641574203968048,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.18108499317626017,0.0,0.6,0.0038053,2,12,0.0,,,,,,,,,,
91,0.6892296224832535,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1766920023875127,0.0,0.6,0.0038053,2,13,0.0,,,,,,,,,,
92,0.6734038442373276,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,14,0.0,,,,,,,,,,
93,0.7178822010755539,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,15,0.0,,,,,,,,,,
94,0.7170561850070953,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,16,0.0,,,,,,,,,,
95,0.6623644977807999,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,17,0.0,,,,,,,,,,
96,0.6940663605928421,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,18,0.0,,,,,,,,,,
97,0.6949227452278137,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,19,0.0,,,,,,,,,,
98,0.6500208079814911,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1724006122840155,0.0,0.6,0.0038053,2,20,0.0,,,,,,,,,,
99,0.6986199766397476,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17921187884695167,0.0,0.6,0.0038053,2,21,0.0,,,,,,,,,,
100,0.6390157043933868,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1812937536041292,0.0,0.6,0.0038053,2,22,0.0,,,,,,,,,,
101,0.6745238453149796,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,23,0.0,,,,,,,,,,
102,0.6781483143568039,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,24,0.0,,,,,,,,,,
103,0.6857891976833344,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,25,0.0,,,,,,,,,,
104,0.6456138044595718,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,26,0.0,,,,,,,,,,
105,0.6911936104297638,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,27,0.0,,,,,,,,,,
106,0.67666395008564,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,28,0.0,,,,,,,,,,
107,0.6554031074047089,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,29,0.0,,,,,,,,,,
108,0.6483511179685593,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,30,0.0,,,,,,,,,,
109,0.6391939967870712,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,31,0.0,,,,,,,,,,
110,0.6336904466152191,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,32,0.0,,,,,,,,,,
111,0.7016637325286865,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,33,0.0,,,,,,,,,,
