step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6831257790327072,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17407775191089567,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6828215718269348,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17353406742496835,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6780842989683151,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17714950795956053,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7040659636259079,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17539571419882843,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6808030307292938,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17917300508937162,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.7080610245466232,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17412741168197338,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6957708597183228,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17529039373719132,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.7031077295541763,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17437514179410135,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6880210936069489,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.16927182549106867,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6825604289770126,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17522071257245245,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.6962153762578964,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17089813382990537,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6812033504247665,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17137366679382615,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.7009767144918442,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17499864982692503,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6863356083631516,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1741424684227053,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.7037132680416107,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17447820861871008,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.7005772143602371,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17111044656119995,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.6859238892793655,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17423458247119045,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.708153635263443,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17698005470618247,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6994304209947586,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17974031817545214,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6868536174297333,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17549218516838092,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6925191730260849,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17326146410363244,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.7012972086668015,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17458419033224035,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6861134171485901,8.0,38.0,0.21052631578947367,0.0,8.0,0.0,1.0,0.17652126026275994,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6938856244087219,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1729846608173425,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.670849934220314,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17591662012989362,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6908988058567047,9.0,38.0,0.23684210526315788,0.0,9.0,0.0,1.0,0.1753089764437705,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.6884436309337616,8.0,38.0,0.21052631578947367,0.0,8.0,0.0,1.0,0.17561654847805588,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.7076882123947144,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17132086092321783,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.6714135110378265,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1720824166067368,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6970620006322861,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17367356053750455,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.6948447376489639,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17282033613741912,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.6883606016635895,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17783250764825495,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.6782726049423218,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17254598273075936,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.7136025577783585,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17268464863078564,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.6757223010063171,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17364060445420473,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.6950373202562332,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17368831322350461,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.6879851222038269,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17177989067646265,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.6850041300058365,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17390639738181876,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.6979458034038544,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17813070094076452,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.7055647820234299,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1732907216071493,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.6961995214223862,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.178471745752012,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
42,0.7022623121738434,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17844384202795704,0.0,0.6,0.0038053,1,42,0.0,,,,,,,,,,
43,0.7097657322883606,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17278826890650986,0.0,0.6,0.0038053,1,43,0.0,,,,,,,,,,
44,0.6820479333400726,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1790155499698519,0.0,0.6,0.0038053,1,44,0.0,,,,,,,,,,
45,0.6945976763963699,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17068152506624676,0.0,0.6,0.0038053,1,45,0.0,,,,,,,,,,
46,0.700073853135109,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1766326091561527,0.0,0.6,0.0038053,1,46,0.0,,,,,,,,,,
47,0.7039072960615158,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17277829813733434,0.0,0.6,0.0038053,1,47,0.0,,,,,,,,,,
48,0.6769444346427917,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17792604492174743,0.0,0.6,0.0038053,1,48,0.0,,,,,,,,,,
49,0.6917074620723724,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17467975536178185,0.0,0.6,0.0038053,1,49,0.0,,,,,,,,,,
50,0.699294924736023,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17302098881897018,0.0,0.6,0.0038053,1,50,0.0,,,,,,,,,,
51,0.7082049548625946,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17643494405828702,0.0,0.6,0.0038053,1,51,0.0,,,,,,,,,,
52,0.6820221543312073,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.16792402196758788,0.0,0.6,0.0038053,1,52,0.0,,,,,,,,,,
53,0.6905723065137863,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17548816095705708,0.0,0.6,0.0038053,1,53,0.0,,,,,,,,,,
54,0.73895263671875,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17369167510808933,0.0,0.6,0.0038053,1,54,0.0,,,,,,,,,,
55,0.7011052817106247,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1828725702681172,0.0,0.6,0.0038053,1,55,0.0,,,,,,,,,,
56,0.704069659113884,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17823255294725152,0.0,0.6,0.0038053,1,56,0.0,,,,,,,,,,
57,0.6735958904027939,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17363067229016665,0.0,0.6,0.0038053,1,57,0.0,,,,,,,,,,
58,0.7044777721166611,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17829029061574475,0.0,0.6,0.0038053,1,58,0.0,,,,,,,,,,
59,0.7056640237569809,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,59,0.0,,,,,,,,,,
60,0.6950491368770599,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1734773294873955,0.0,0.6,0.0038053,1,60,0.0,,,,,,,,,,
61,0.6935977786779404,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1765717222908343,0.0,0.6,0.0038053,1,61,0.0,,,,,,,,,,
62,0.6771935969591141,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17761493837839837,0.0,0.6,0.0038053,1,62,0.0,,,,,,,,,,
63,0.6837936341762543,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1765683628106079,0.0,0.6,0.0038053,1,63,0.0,,,,,,,,,,
64,0.6899864673614502,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17463814538825306,0.0,0.6,0.0038053,1,64,0.0,,,,,,,,,,
65,0.7054455131292343,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.16686035685911013,0.0,0.6,0.0038053,1,65,0.0,,,,,,,,,,
66,0.6637924313545227,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17751761558977505,0.0,0.6,0.0038053,1,66,0.0,,,,,,,,,,
67,0.7066378593444824,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.167711452006661,0.0,0.6,0.0038053,1,67,0.0,,,,,,,,,,
68,0.6976237595081329,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,68,0.0,,,,,,,,,,
69,0.7056662887334824,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,69,0.0,,,,,,,,,,
70,0.6584987938404083,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,70,0.0,,,,,,,,,,
71,0.6762250065803528,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,71,0.0,,,,,,,,,,
72,0.6893311440944672,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,72,0.0,,,,,,,,,,
73,0.6889022886753082,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,73,0.0,,,,,,,,,,
74,0.7086779475212097,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,74,0.0,,,,,,,,,,
75,0.6899188458919525,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,75,0.0,,,,,,,,,,
76,0.6622882634401321,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,76,0.0,,,,,,,,,,
77,0.6843690127134323,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,77,0.0,,,,,,,,,,
78,0.6458611075694743,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,78,0.0,,,,,,,,,,
78,,,,,,,,,,,,,1,,1.0,0.5342960288808665,0.6963265207078722,0.5342960288808665,0.6957644356621636,0.5216867469879518,0.6874257211501782,-0.012609281892914659,0.5220883534136547,0.6864126760226029,-0.012207675467211798
79,0.6872687786817551,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
80,0.6863470822572708,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
81,0.6617445200681686,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
82,0.6784398555755615,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
83,0.6899220943450928,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
84,0.699756920337677,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
85,0.6637574136257172,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
86,0.6168479472398758,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,8,0.0,,,,,,,,,,
87,0.6443726420402527,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,9,0.0,,,,,,,,,,
88,0.6667539775371552,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,10,0.0,,,,,,,,,,
89,0.6801423579454422,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,11,0.0,,,,,,,,,,
90,0.6772952526807785,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,12,0.0,,,,,,,,,,
91,0.7444685846567154,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,13,0.0,,,,,,,,,,
92,0.804685115814209,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,14,0.0,,,,,,,,,,
93,0.6422958821058273,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,15,0.0,,,,,,,,,,
94,0.6063690185546875,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,16,0.0,,,,,,,,,,
95,0.6237606555223465,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,17,0.0,,,,,,,,,,
96,0.6439483314752579,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,18,0.0,,,,,,,,,,
97,0.6522317379713058,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,19,0.0,,,,,,,,,,
98,0.5701878666877747,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,20,0.0,,,,,,,,,,
99,0.6166435480117798,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,21,0.0,,,,,,,,,,
100,0.6839215308427811,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,22,0.0,,,,,,,,,,
101,0.679417073726654,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,23,0.0,,,,,,,,,,
102,0.6142132729291916,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,24,0.0,,,,,,,,,,
103,0.5883126258850098,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,25,0.0,,,,,,,,,,
104,0.5976316779851913,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,26,0.0,,,,,,,,,,
105,0.7445375025272369,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,27,0.0,,,,,,,,,,
106,0.6354656592011452,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,28,0.0,,,,,,,,,,
107,0.6080984994769096,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,29,0.0,,,,,,,,,,
108,0.615084245800972,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,30,0.0,,,,,,,,,,
109,0.6718490198254585,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,31,0.0,,,,,,,,,,
110,0.6151530742645264,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,32,0.0,,,,,,,,,,
111,0.6273569166660309,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,33,0.0,,,,,,,,,,
112,0.6522794514894485,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,34,0.0,,,,,,,,,,
113,0.5755960792303085,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,35,0.0,,,,,,,,,,
114,0.7154341042041779,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,36,0.0,,,,,,,,,,
115,0.6639090180397034,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,37,0.0,,,,,,,,,,
116,0.5718039274215698,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,38,0.0,,,,,,,,,,
117,0.5856552273035049,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,39,0.0,,,,,,,,,,
118,0.6011845618486404,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,40,0.0,,,,,,,,,,
119,0.6613475978374481,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,41,0.0,,,,,,,,,,
120,0.708312138915062,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,42,0.0,,,,,,,,,,
121,0.6324029415845871,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,43,0.0,,,,,,,,,,
122,0.6534878760576248,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,44,0.0,,,,,,,,,,
123,0.5895942077040672,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,45,0.0,,,,,,,,,,
124,0.6982706636190414,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,46,0.0,,,,,,,,,,
125,0.6381963938474655,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,47,0.0,,,,,,,,,,
126,0.7831751108169556,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,48,0.0,,,,,,,,,,
127,0.8013783693313599,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,49,0.0,,,,,,,,,,
128,0.6097439825534821,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,50,0.0,,,,,,,,,,
