step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7379840016365051,3.0,0.6,0.0038053,,,,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,,,,
3,0.7618182897567749,13.0,0.6,0.0038053,,,,,,,
4,0.713045060634613,2.0,0.6,0.0038053,,,,,,,
5,0.6986773014068604,22.0,0.6,0.0038053,,,,,,,
6,0.7350669503211975,2.0,0.6,0.0038053,,,,,,,
7,0.6300475001335144,3.0,0.6,0.0038053,,,,,,,
8,0.7294752597808838,3.0,0.6,0.0038053,,,,,,,
9,0.5916159152984619,0.0,0.6,0.0038053,,,,,,,
10,0.6429397463798523,0.0,0.6,0.0038053,,,,,,,
11,0.6277831792831421,0.0,0.6,0.0038053,,,,,,,
12,0.7768951058387756,0.0,0.6,0.0038053,,,,,,,
13,0.7855070233345032,0.0,0.6,0.0038053,,,,,,,
14,0.6208637356758118,0.0,0.6,0.0038053,,,,,,,
15,0.7038270235061646,0.0,0.6,0.0038053,,,,,,,
16,0.6617132425308228,0.0,0.6,0.0038053,,,,,,,
17,0.6659486293792725,0.0,0.6,0.0038053,,,,,,,
18,0.687096893787384,0.0,0.6,0.0038053,,,,,,,
19,0.654005229473114,0.0,0.6,0.0038053,,,,,,,
20,0.9161752462387085,0.0,0.6,0.0038053,,,,,,,
21,0.7753630876541138,0.0,0.6,0.0038053,,,,,,,
22,0.6643343567848206,0.0,0.6,0.0038053,,,,,,,
23,0.7508637309074402,0.0,0.6,0.0038053,,,,,,,
24,0.6130632162094116,0.0,0.6,0.0038053,,,,,,,
25,0.4907503128051758,0.0,0.6,0.0038053,,,,,,,
26,0.7671133279800415,0.0,0.6,0.0038053,,,,,,,
27,0.6984367966651917,0.0,0.6,0.0038053,,,,,,,
28,0.713336706161499,0.0,0.6,0.0038053,,,,,,,
29,0.6711467504501343,0.0,0.6,0.0038053,,,,,,,
30,0.9431365132331848,0.0,0.6,0.0038053,,,,,,,
31,0.5609378218650818,0.0,0.6,0.0038053,,,,,,,
32,0.5422484874725342,0.0,0.6,0.0038053,,,,,,,
33,0.8897843956947327,0.0,0.6,0.0038053,,,,,,,
34,0.7238382697105408,0.0,0.6,0.0038053,,,,,,,
35,0.8299092054367065,0.0,0.6,0.0038053,,,,,,,
36,0.8036230206489563,0.0,0.6,0.0038053,,,,,,,
37,0.923681378364563,0.0,0.6,0.0038053,,,,,,,
38,0.5793899297714233,0.0,0.6,0.0038053,,,,,,,
39,0.6490577459335327,0.0,0.6,0.0038053,,,,,,,
40,0.767370343208313,0.0,0.6,0.0038053,,,,,,,
41,0.5018192529678345,0.0,0.6,0.0038053,,,,,,,
42,0.6768812537193298,0.0,0.6,0.0038053,,,,,,,
43,0.7300347089767456,0.0,0.6,0.0038053,,,,,,,
44,0.5608869791030884,0.0,0.6,0.0038053,,,,,,,
45,0.6683355569839478,0.0,0.6,0.0038053,,,,,,,
46,0.6189512014389038,0.0,0.6,0.0038053,,,,,,,
47,0.624068558216095,0.0,0.6,0.0038053,,,,,,,
48,0.7006346583366394,0.0,0.6,0.0038053,,,,,,,
49,0.7563501596450806,0.0,0.6,0.0038053,,,,,,,
50,0.7244149446487427,0.0,0.6,0.0038053,,,,,,,
51,0.6716960668563843,0.0,0.6,0.0038053,,,,,,,
52,0.8707062005996704,0.0,0.6,0.0038053,,,,,,,
53,0.7960184812545776,0.0,0.6,0.0038053,,,,,,,
54,0.6185256838798523,0.0,0.6,0.0038053,,,,,,,
55,0.5596505403518677,0.0,0.6,0.0038053,,,,,,,
56,0.6836711168289185,0.0,0.6,0.0038053,,,,,,,
57,0.5975668430328369,0.0,0.6,0.0038053,,,,,,,
58,0.7070022821426392,0.0,0.6,0.0038053,,,,,,,
59,0.6372720003128052,0.0,0.6,0.0038053,,,,,,,
60,0.6382701992988586,0.0,0.6,0.0038053,,,,,,,
61,0.5526801347732544,0.0,0.6,0.0038053,,,,,,,
62,0.8292824625968933,0.0,0.6,0.0038053,,,,,,,
63,0.7625356316566467,0.0,0.6,0.0038053,,,,,,,
64,0.6006399393081665,0.0,0.6,0.0038053,,,,,,,
65,0.7794358730316162,0.0,0.6,0.0038053,,,,,,,
66,0.47542163729667664,0.0,0.6,0.0038053,,,,,,,
67,0.6430760025978088,0.0,0.6,0.0038053,,,,,,,
68,0.6147964596748352,0.0,0.6,0.0038053,,,,,,,
69,0.5911580324172974,0.0,0.6,0.0038053,,,,,,,
70,0.6259145140647888,0.0,0.6,0.0038053,,,,,,,
71,0.7445316910743713,0.0,0.6,0.0038053,,,,,,,
72,0.7740433812141418,0.0,0.6,0.0038053,,,,,,,
73,0.7991570234298706,0.0,0.6,0.0038053,,,,,,,
74,0.5706131458282471,0.0,0.6,0.0038053,,,,,,,
75,0.6315145492553711,0.0,0.6,0.0038053,,,,,,,
76,0.5644562840461731,0.0,0.6,0.0038053,,,,,,,
77,0.6719489097595215,0.0,0.6,0.0038053,,,,,,,
78,0.7513186931610107,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.5523465703971119,1,0.5631768953068592,0.6080321285140562,0.05568555811694431,0.6497991967871486,0.08662230148028938
79,0.6145491003990173,0.0,0.6,0.0038053,,,,,,,
80,0.9788439869880676,0.0,0.6,0.0038053,,,,,,,
81,0.6280849575996399,0.0,0.6,0.0038053,,,,,,,
82,0.5366997718811035,0.0,0.6,0.0038053,,,,,,,
83,0.5962475538253784,0.0,0.6,0.0038053,,,,,,,
84,0.6361569166183472,0.0,0.6,0.0038053,,,,,,,
85,0.40352872014045715,0.0,0.6,0.0038053,,,,,,,
86,0.9775375127792358,0.0,0.6,0.0038053,,,,,,,
87,0.4623729884624481,0.0,0.6,0.0038053,,,,,,,
88,0.7799716591835022,0.0,0.6,0.0038053,,,,,,,
89,0.49496740102767944,0.0,0.6,0.0038053,,,,,,,
90,0.5747638940811157,0.0,0.6,0.0038053,,,,,,,
91,0.7251502871513367,0.0,0.6,0.0038053,,,,,,,
92,0.4516584873199463,0.0,0.6,0.0038053,,,,,,,
93,0.6249082088470459,0.0,0.6,0.0038053,,,,,,,
94,0.7304501533508301,0.0,0.6,0.0038053,,,,,,,
95,0.5215960144996643,0.0,0.6,0.0038053,,,,,,,
96,0.40750765800476074,0.0,0.6,0.0038053,,,,,,,
97,0.3031587302684784,0.0,0.6,0.0038053,,,,,,,
98,0.5495150089263916,0.0,0.6,0.0038053,,,,,,,
99,0.36965644359588623,0.0,0.6,0.0038053,,,,,,,
100,0.5234779119491577,0.0,0.6,0.0038053,,,,,,,
101,0.36442136764526367,0.0,0.6,0.0038053,,,,,,,
102,0.3840106725692749,0.0,0.6,0.0038053,,,,,,,
103,0.5161395072937012,0.0,0.6,0.0038053,,,,,,,
