step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.7379840016365051,3.0,0.6,0.0038053,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,
3,0.7637664079666138,15.0,0.6,0.0038053,,,,
4,0.7133713960647583,0.0,0.6,0.0038053,,,,
5,0.7025333642959595,25.0,0.6,0.0038053,,,,
6,0.7778295278549194,13.0,0.6,0.0038053,,,,
7,0.6418996453285217,14.0,0.6,0.0038053,,,,
8,0.7609917521476746,15.0,0.6,0.0038053,,,,
9,0.5587434768676758,23.0,0.6,0.0038053,,,,
10,0.6654943823814392,24.0,0.6,0.0038053,,,,
11,0.6889548897743225,0.0,0.6,0.0038053,,,,
12,0.7282129526138306,4.0,0.6,0.0038053,,,,
13,0.7482007741928101,22.0,0.6,0.0038053,,,,
14,0.6448558568954468,26.0,0.6,0.0038053,,,,
15,0.6444133520126343,14.0,0.6,0.0038053,,,,
16,0.6763304471969604,6.0,0.6,0.0038053,,,,
17,0.6256794333457947,16.0,0.6,0.0038053,,,,
18,0.6865812540054321,0.0,0.6,0.0038053,,,,
19,0.6771621704101562,0.0,0.6,0.0038053,,,,
20,0.8198118805885315,2.0,0.6,0.0038053,,,,
21,0.7095433473587036,0.0,0.6,0.0038053,,,,
22,0.6640138030052185,0.0,0.6,0.0038053,,,,
23,0.7689437866210938,0.0,0.6,0.0038053,,,,
24,0.6610851287841797,0.0,0.6,0.0038053,,,,
25,0.5995333790779114,0.0,0.6,0.0038053,,,,
26,0.7294679284095764,0.0,0.6,0.0038053,,,,
27,0.6948160529136658,0.0,0.6,0.0038053,,,,
28,0.6168039441108704,0.0,0.6,0.0038053,,,,
29,0.6443068981170654,0.0,0.6,0.0038053,,,,
30,0.7115811705589294,0.0,0.6,0.0038053,,,,
31,0.6509255766868591,0.0,0.6,0.0038053,,,,
32,0.611040472984314,0.0,0.6,0.0038053,,,,
33,0.7980882525444031,0.0,0.6,0.0038053,,,,
34,0.6919406056404114,0.0,0.6,0.0038053,,,,
35,0.6929099559783936,0.0,0.6,0.0038053,,,,
36,0.6970478296279907,0.0,0.6,0.0038053,,,,
37,0.7109543681144714,0.0,0.6,0.0038053,,,,
38,0.6230108737945557,0.0,0.6,0.0038053,,,,
39,0.7027790546417236,0.0,0.6,0.0038053,,,,
40,0.6871002316474915,0.0,0.6,0.0038053,,,,
41,0.6926202774047852,0.0,0.6,0.0038053,,,,
42,0.6712061762809753,0.0,0.6,0.0038053,,,,
43,0.7686105966567993,0.0,0.6,0.0038053,,,,
44,0.6540106534957886,0.0,0.6,0.0038053,,,,
45,0.6649805903434753,0.0,0.6,0.0038053,,,,
46,0.7303012609481812,0.0,0.6,0.0038053,,,,
47,0.745089590549469,0.0,0.6,0.0038053,,,,
48,0.6478358507156372,0.0,0.6,0.0038053,,,,
49,0.6454810500144958,0.0,0.6,0.0038053,,,,
50,0.7408225536346436,0.0,0.6,0.0038053,,,,
51,0.6321264505386353,0.0,0.6,0.0038053,,,,
52,0.7423785924911499,0.0,0.6,0.0038053,,,,
53,0.6901198625564575,0.0,0.6,0.0038053,,,,
54,0.7719799280166626,0.0,0.6,0.0038053,,,,
55,0.6269180774688721,0.0,0.6,0.0038053,,,,
56,0.6158438324928284,0.0,0.6,0.0038053,,,,
57,0.72938072681427,0.0,0.6,0.0038053,,,,
58,0.6883126497268677,0.0,0.6,0.0038053,,,,
59,0.6058287024497986,0.0,0.6,0.0038053,,,,
60,0.771020770072937,0.0,0.6,0.0038053,,,,
61,0.7006944417953491,0.0,0.6,0.0038053,,,,
62,0.7607990503311157,0.0,0.6,0.0038053,,,,
63,0.6226081848144531,0.0,0.6,0.0038053,,,,
64,0.6797308921813965,0.0,0.6,0.0038053,,,,
65,0.6314959526062012,0.0,0.6,0.0038053,,,,
66,0.6641757488250732,0.0,0.6,0.0038053,,,,
67,0.6816169619560242,0.0,0.6,0.0038053,,,,
68,0.6975136995315552,0.0,0.6,0.0038053,,,,
69,0.6044484376907349,0.0,0.6,0.0038053,,,,
70,0.6984038352966309,0.0,0.6,0.0038053,,,,
71,0.6229748725891113,0.0,0.6,0.0038053,,,,
72,0.695448637008667,0.0,0.6,0.0038053,,,,
73,0.7070671319961548,0.0,0.6,0.0038053,,,,
74,0.6901230216026306,0.0,0.6,0.0038053,,,,
75,0.5843617916107178,0.0,0.6,0.0038053,,,,
76,0.6457327008247375,0.0,0.6,0.0038053,,,,
77,0.556367039680481,0.0,0.6,0.0038053,,,,
78,0.47483062744140625,0.0,0.6,0.0038053,,,,
78,,,,,0.6173285198555957,1,0.7056224899598393,0.08829397010424367
79,0.5923048257827759,0.0,0.6,0.0038053,,,,
80,0.5822546482086182,0.0,0.6,0.0038053,,,,
81,0.5597142577171326,0.0,0.6,0.0038053,,,,
82,0.650292158126831,0.0,0.6,0.0038053,,,,
83,0.6572415828704834,0.0,0.6,0.0038053,,,,
84,0.6294317245483398,0.0,0.6,0.0038053,,,,
85,0.6961270570755005,0.0,0.6,0.0038053,,,,
86,0.5158040523529053,0.0,0.6,0.0038053,,,,
87,0.6122460961341858,0.0,0.6,0.0038053,,,,
88,0.597231388092041,0.0,0.6,0.0038053,,,,
89,0.5994495153427124,0.0,0.6,0.0038053,,,,
90,0.6923846006393433,0.0,0.6,0.0038053,,,,
91,0.5681266784667969,0.0,0.6,0.0038053,,,,
92,0.6362895369529724,0.0,0.6,0.0038053,,,,
93,0.49180060625076294,0.0,0.6,0.0038053,,,,
94,0.5162056684494019,0.0,0.6,0.0038053,,,,
95,0.5258129835128784,0.0,0.6,0.0038053,,,,
96,0.5714325308799744,0.0,0.6,0.0038053,,,,
97,0.4575970768928528,0.0,0.6,0.0038053,,,,
98,0.6423846483230591,0.0,0.6,0.0038053,,,,
99,0.5415925979614258,0.0,0.6,0.0038053,,,,
100,0.7624754905700684,0.0,0.6,0.0038053,,,,
101,0.5227649211883545,0.0,0.6,0.0038053,,,,
102,0.5646364688873291,0.0,0.6,0.0038053,,,,
103,0.6340733766555786,0.0,0.6,0.0038053,,,,
104,0.541512668132782,0.0,0.6,0.0038053,,,,
105,0.4612075686454773,0.0,0.6,0.0038053,,,,
106,0.42699241638183594,0.0,0.6,0.0038053,,,,
107,0.6155494451522827,0.0,0.6,0.0038053,,,,
108,0.8581933379173279,0.0,0.6,0.0038053,,,,
109,0.5382465124130249,0.0,0.6,0.0038053,,,,
110,0.6088998317718506,0.0,0.6,0.0038053,,,,
111,0.4160655438899994,0.0,0.6,0.0038053,,,,
112,0.41379326581954956,0.0,0.6,0.0038053,,,,
113,0.5506262183189392,0.0,0.6,0.0038053,,,,
114,0.5829737186431885,0.0,0.6,0.0038053,,,,
115,0.599137544631958,0.0,0.6,0.0038053,,,,
116,0.9787811040878296,0.0,0.6,0.0038053,,,,
