step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6875187754631042,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6509708762168884,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6845055023829142,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6275661389032999,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.64349764585495,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.7102839152018229,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6168246217715961,0.6523470898901542,0.6261074113398921,0.6483238101077119,0.00928278956829598
8,0.6930203239123026,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.6773485541343689,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.653938094774882,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.6735713481903076,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.642313023408254,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6688380638758341,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.6354748209317526,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6245196973951066,0.6349356812351389,0.6297220350203053,0.6347057760211721,0.0052023376251987274
15,0.6083324352900187,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6146373947461446,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.5854698320229849,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.6157573461532593,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.6873241861661276,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.5953269799550375,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6209095890918576,0.6256699921846453,0.6307554856028392,0.6230362330469381,0.009845896510981667
