step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.687461276849111,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6773059964179993,3.0,0.0,0.0,1,2,0.0,,,,,
3,1.995036284128825,3.0,0.0,0.0,1,3,0.0,,,,,
4,3.5686423778533936,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.9542646408081055,3.0,0.0,0.0,1,5,0.0,,,,,
6,2.177133798599243,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.791148841381073,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.3839923716924562,2.4613581757198433,0.3739910830020232,2.4980128945223403,-0.010001288690432986
8,2.3290079832077026,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6901325384775797,3.0,0.0,0.0,2,2,0.0,,,,,
10,1.2650965452194214,3.0,0.0,0.0,2,3,0.0,,,,,
11,2.0753470261891684,3.0,0.0,0.0,2,4,0.0,,,,,
12,1.7934739589691162,3.0,0.0,0.0,2,5,0.0,,,,,
13,1.0315773487091064,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6729651689529419,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.3839923716924562,0.9701808631126821,0.3740873506544707,0.980366169120343,-0.009905021037985517
15,1.037267843882243,3.0,0.0,0.0,3,1,0.0,,,,,
16,1.3218069076538086,3.0,0.0,0.0,3,2,0.0,,,,,
17,1.1500625610351562,3.0,0.0,0.0,3,3,0.0,,,,,
18,1.2611706654230754,3.0,0.0,0.0,3,4,0.0,,,,,
19,1.4231499433517456,3.0,0.0,0.0,3,5,0.0,,,,,
20,1.352921485900879,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.3839923716924562,1.1699533818207142,0.37422129869276527,1.184379061295372,-0.009771072999690933
