step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6880929072697958,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6933656732241312,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6710481643676758,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6660099228223165,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6341221729914347,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.644390324751536,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.6730093757311503,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6671229398442007,0.6256336331550701,0.6618009555389385,0.009626004847526293
8,0.6933707793553671,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6559308568636576,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.7061373392740885,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6730827689170837,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6746218999226888,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6374771992365519,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6327755848566691,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6474531847434598,0.625738354227414,0.6440326186028412,0.00973072591987012
15,0.656714936097463,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6362447539965311,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.6339018146197001,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6397200226783752,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6301174759864807,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.5832006533940634,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6403623208175883,0.6260528241142523,0.6363544791046566,0.010045195806708485
