step,mean,std,var,n
1,0.08711020408119274,0.07113587807814464,0.005060313149948661,5
2,0.14473748209256143,0.000857013347011713,7.344718769562187e-07,5
3,0.1149497219658607,0.05749509362965406,0.0033056857914826867,5
4,0.14454823373164555,0.001010892531409587,1.0219037100596826e-06,5
5,0.14471114346057115,0.00168651646210288,2.8443377769440147e-06,5
6,0.143907899084095,0.0020978816684427107,4.401107494787972e-06,5
7,0.11622519008733911,0.05811499373818705,0.0033773524971895197,5
8,0.14447718312097044,0.0008936185981870714,7.985541990258265e-07,5
9,0.11668487655277685,0.05834359309445737,0.003403974855171614,5
10,0.14557955550295726,0.0009027126651150066,8.148901557590382e-07,5
11,0.11478139961786453,0.0574712883424575,0.0033029489837418913,5
12,0.11590253702759615,0.05796434742014886,0.0033598655718437174,5
13,0.11451070488260011,0.05735272486876871,0.003289335049872681,5
14,0.05728027783161425,0.07017428675538061,0.004924430521626386,5
15,0.08579100895812594,0.07005407252189003,0.004907573076902228,5
16,0.08732627382127638,0.07130380113648144,0.0050842320565108925,5
17,0.058237800595603,0.07132986826667723,0.005087950106941526,5
18,0.08609117190279185,0.07030020926493838,0.004942119422694127,5
19,0.08715188211161348,0.07116642145485884,0.005064659542690593,5
20,0.08690456814200191,0.07096284774807826,0.0050357257605169355,5
21,0.0873976030620858,0.07136184977814049,0.005092513603757889,5
22,0.058332373836821105,0.07144229904207064,0.005104002092416647,5
23,0.0,0.0,0.0,5
24,0.028844848606382822,0.05768969721276565,0.0033281011645005807,5
25,0.0,0.0,0.0,5
26,0.0,0.0,0.0,5
27,0.0,0.0,0.0,5
28,0.0,0.0,0.0,5
29,0.0,0.0,0.0,5
30,0.0,0.0,0.0,5
31,0.0,0.0,0.0,5
32,0.0,0.0,0.0,5
33,0.0,0.0,0.0,5
34,0.0,0.0,0.0,5
35,0.0,0.0,0.0,5
36,0.0,0.0,0.0,5
37,0.0,0.0,0.0,5
38,0.0,0.0,0.0,5
39,0.02875066999354876,0.05750133998709752,0.00330640410031178,5
40,0.0,0.0,0.0,5
41,0.0,0.0,0.0,5
42,0.0,0.0,0.0,5
43,0.0,0.0,0.0,5
44,0.0,0.0,0.0,5
45,0.0,0.0,0.0,5
46,0.0,0.0,0.0,5
47,0.0,0.0,0.0,5
48,0.0,0.0,0.0,5
49,0.0,0.0,0.0,5
50,0.0,0.0,0.0,5
51,0.0,0.0,0.0,5
52,0.0,0.0,0.0,5
53,0.0,0.0,0.0,5
