step,mean,std,var,n
1,0.15238604984379248,0.0015645447747972003,2.4478003523452224e-06,5
2,0.1516667815639387,0.0012880704045121342,1.6591253669800532e-06,5
3,0.1504484515700971,0.0010230275626019328,1.0465853938432515e-06,5
4,0.15132849419406508,0.0008260105500608777,6.822934288118738e-07,5
5,0.15127098561323638,0.0004408837712119978,1.9437849971811321e-07,5
6,0.15032666322576188,0.002023016923422446,4.092597472453618e-06,5
7,0.1505239214237474,0.0005667787340882833,3.21238133414717e-07,5
8,0.15125817631073663,0.0016676881271188936,2.7811836893333233e-06,5
9,0.15143991562459452,0.00036726291427827205,1.348820482041694e-07,5
10,0.1512178773681267,0.0013166696353468308,1.7336189286443567e-06,5
11,0.151704985552229,0.002513823755862038,6.319309875536324e-06,5
12,0.12115841890394836,0.060581556088784204,0.003670124938138507,5
13,0.12117779678857851,0.06060642120258041,0.0036731382909845887,5
14,0.1508186903298802,0.0020920450894605174,4.376652656335864e-06,5
15,0.12129271966118567,0.060665645383326285,0.0036803205297754977,5
16,0.15100207286659983,0.0009227687452524184,8.515021572147227e-07,5
17,0.1521867672838465,0.0015177193612378739,2.3034720594763e-06,5
18,0.15103134241008065,0.0007654960030064591,5.859841306188647e-07,5
19,0.15223148456232066,0.0026078612336989343,6.800940214229728e-06,5
20,0.1205326523672996,0.06026747834107256,0.0036321689455916495,5
21,0.09101230225733811,0.07431770582747169,0.00552312139945862,5
22,0.06023575150971916,0.07377489624668664,0.005442735316209377,5
23,0.029996483023294516,0.05999296604658904,0.003599155975067185,5
24,0.03016801955566948,0.06033603911133897,0.0036404376156450253,5
25,0.0,0.0,0.0,5
26,0.029745723000698582,0.05949144600139716,0.003539232147337154,5
27,0.02970664762883472,0.05941329525766943,0.0035299396533750053,5
28,0.03005850719029906,0.06011701438059812,0.0036140554180370413,5
29,0.0,0.0,0.0,5
30,0.0,0.0,0.0,5
31,0.0,0.0,0.0,5
32,0.0,0.0,0.0,5
33,0.0,0.0,0.0,5
34,0.0,0.0,0.0,5
35,0.0,0.0,0.0,5
36,0.0,0.0,0.0,5
37,0.0,0.0,0.0,5
38,0.02986552454268826,0.05973104908537652,0.003567798224839659,5
39,0.059799883427553234,0.07324203556117988,0.005364395773145138,5
40,0.02984396924929996,0.05968793849859992,0.0035626500022126464,5
41,0.0,0.0,0.0,5
42,0.0,0.0,0.0,5
43,0.0,0.0,0.0,5
44,0.0,0.0,0.0,5
45,0.0,0.0,0.0,5
46,0.0,0.0,0.0,5
47,0.0,0.0,0.0,5
48,0.0,0.0,0.0,5
49,0.0,0.0,0.0,5
50,0.0,0.0,0.0,5
51,0.0,0.0,0.0,5
52,0.0,0.0,0.0,5
53,0.0,0.0,0.0,5
54,0.0,0.0,0.0,5
55,0.0,0.0,0.0,5
56,0.0,0.0,0.0,5
57,0.0,0.0,0.0,5
