step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6796634594599406,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6810313065846761,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6813483834266663,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6476039290428162,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.688208262125651,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6741164922714233,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6727084517478943,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6602762749206831,0.6261490917666998,0.6561203314082217,0.010141463459155897
8,0.6427518725395203,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6387753883997599,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6072604060173035,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6126774350802103,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.7073888977368673,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6372420390446981,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6694715619087219,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6493495193070559,0.6257347941909591,0.6403717672820547,0.009727165883415267
15,0.6020622054735819,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.650439182917277,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.649357279141744,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6342559456825256,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6415270964304606,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6508476932843527,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6185104790452662,0.6251950019968204,0.61324378878019,0.009187373689276579
