step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17674181120917704,0.0,0.17674181120917704,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.1756034687445542,0.0,0.1756034687445542,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6831868489583333,3.0,49.0,74.0,0.6621621621621622,0.0,49.0,0.0,1.0,0.17524189483660008,0.0,0.17524189483660008,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6657307942708333,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17393560885358633,0.16086380815562332,0.17424684220353784,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.67193603515625,3.0,47.0,74.0,0.6351351351351351,0.0,47.0,0.0,1.0,0.17514097922929855,0.0,0.17514097922929855,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6655090778826803,0.6160076283075439,0.6652612411676371,0.6261016246139693,0.659953670217326,0.01009399630642549,0.6262404660357056,0.6598311194904369,0.010232837728161748
6,0.6701049804687499,3.0,32.0,74.0,0.43243243243243246,0.0,32.0,0.0,1.0,0.17461284231778335,0.0,0.17461284231778335,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6326497395833333,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17525781812517544,0.0,0.17525781812517544,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6968180338541666,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.17515234889783363,0.0,0.17515234889783363,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6886393229166666,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.1751405096149728,0.0,0.1751405096149728,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.6399943033854167,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17571836874393854,0.0,0.17571836874393854,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6549550523507227,0.6160076283075439,0.6548918777566844,0.6256030728421326,0.6492583089060292,0.009595444534588715,0.6253777505348321,0.6494359170816503,0.00937012222728828
11,0.6418660481770833,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17427349802027123,0.0,0.17427349802027123,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6460164388020833,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17472338317029068,0.0,0.17472338317029068,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.6396077473958333,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.1746199676553088,0.0,0.1746199676553088,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.6061808268229166,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.1753796142600122,0.0,0.1753796142600122,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6382853190104166,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17401233475538355,0.0,0.17401233475538355,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6387022693704922,0.6160076283075439,0.638606533388868,0.6257347941909591,0.6331208304811032,0.009727165883415267,0.6258177150400687,0.6330901631730514,0.009810086732524814
16,0.6588846842447916,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17479991864629293,0.0,0.17479991864629293,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6306660970052083,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6092122395833334,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6520487467447916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.6855468749999999,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,4,,1.0,0.6160076283075439,0.616570625171486,0.6160076283075439,0.6171606985267905,0.6255946194222363,0.6138315777451763,0.009586991114692411,0.6256115262620289,0.614162625935601,0.009603897954485019
21,0.628997802734375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.6004842122395834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
23,0.59210205078125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.587432861328125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.6040649414062499,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,,,5,,1.0,0.6160076283075439,0.5983290258574072,0.6160076283075439,0.5988454285124304,0.625520151993023,0.5975722798042331,0.009512523685479168,0.6265145888427232,0.5976655363377806,0.0105069605351793
26,0.5924173990885416,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.6302744547526042,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.6184132893880209,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.6146596272786458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5838623046875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,,,6,,1.0,0.6160076283075439,0.594666930160137,0.6160076283075439,0.5948627060001855,0.6256434199219533,0.5943369825115936,0.009635791614409417,0.6254203243041209,0.5944501663548206,0.009412695996577014
