step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6922541111707687,3.0,37.0,74.0,0.5,2.0,35.0,0.05405405405405406,0.9459459459459459,0.17553879368311315,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6927780707677205,3.0,56.0,74.0,0.7567567567567568,0.0,56.0,0.0,1.0,0.17493085357865173,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6974873542785643,3.0,45.0,74.0,0.6081081081081081,0.0,45.0,0.0,1.0,0.17478194234711614,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6847510784864426,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.174348978744737,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6812875668207804,3.0,45.0,74.0,0.6081081081081081,0.0,45.0,0.0,1.0,0.17505663572461064,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6539413374775094,0.6160076283075439,0.6542419776247129,0.6258785289961369,0.6522389444139277,0.009870900688593087,0.6251462014971033,0.652812893423032,0.009138573189559462
6,0.6433987170457839,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17612750796750032,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6260621920228003,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1747707028322817,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6091133281588554,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.1755164795735701,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.7072940667470297,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.6782637437184651,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.1741740932698805,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6643970807239016,0.6160076283075439,0.6644562982858323,0.6256030728421326,0.6614211713325908,0.009595444534588715,0.6255556056894023,0.6614990572566635,0.009547977381858419
11,0.663958211739858,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17632973328407409,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6601909895737965,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17466708187948465,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.6244997754693031,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17442809093930745,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.6723201250036557,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17490488171702906,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6332898661494255,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6229093391810078,0.6160076283075439,0.6221990216599632,0.6256420865749664,0.6195543727682713,0.009634458267422596,0.6262404660357056,0.6189092758927802,0.010232837728161748
16,0.5726849337418874,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.5398054867982864,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6668310637275378,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6193560188015302,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
