step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871337890625001,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17461665573574692,0.15721147210015413,0.17503106486992773,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875813802083334,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1745689417970019,0.0,0.1745689417970019,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6691080729166666,3.0,34.0,74.0,0.4594594594594595,0.0,34.0,0.0,1.0,0.17486491857621908,0.0,0.17486491857621908,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6750895182291666,3.0,43.0,74.0,0.581081081081081,0.0,43.0,0.0,1.0,0.17513772875686762,0.0,0.17513772875686762,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6226806640624999,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.17735069551319926,0.0,0.17735069551319926,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6676869689260423,0.6160076283075439,0.6658376710953968,0.6258297284964198,0.6598185410613358,0.00982210018887597,0.6251546549169996,0.65894454716334,0.009147026609455766
6,0.6856892903645834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6421407063802084,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.16985648336792655,0.0,0.16985648336792655,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6565144856770833,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17315181673225818,0.0,0.17315181673225818,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6182861328125,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17256955442055863,0.0,0.17256955442055863,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.57965087890625,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17319657038388236,0.0,0.17319657038388236,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6585799439587577,0.6160076283075439,0.6576644060479578,0.6261867721525468,0.6525004201584813,0.010179143845002958,0.6254677914568512,0.6520650466755223,0.00946016314930731
11,0.6721293131510417,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.5834960937499999,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.6017557779947916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.7103474934895834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6180165608723959,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6368420028649474,0.6160076283075439,0.6363468833674856,0.625777367960248,0.6328171542338573,0.009769739652704112,0.6261881054995336,0.6325596615937248,0.010180477191989779
16,0.672821044921875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6251576741536458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.5794270833333334,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.680023193359375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.619659423828125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,4,,1.0,0.616438245801232,0.6166173224698013,0.6152348763668156,0.6165448365218279,0.6312491439912344,0.6167201399055092,0.014810898190002475,0.6313467449906687,0.6164013778082759,0.016111868623853054
