step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7379840016365051,3.0,0.6,0.0038053,,,,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,,,,
3,0.7618182897567749,13.0,0.6,0.0038053,,,,,,,
4,0.713045060634613,2.0,0.6,0.0038053,,,,,,,
5,0.6986773014068604,22.0,0.6,0.0038053,,,,,,,
6,0.7350670099258423,2.0,0.6,0.0038053,,,,,,,
7,0.6300475597381592,3.0,0.6,0.0038053,,,,,,,
8,0.7294753193855286,3.0,0.6,0.0038053,,,,,,,
9,0.5916159152984619,0.0,0.6,0.0038053,,,,,,,
10,0.6429397463798523,0.0,0.6,0.0038053,,,,,,,
11,0.6277831792831421,0.0,0.6,0.0038053,,,,,,,
12,0.7768951654434204,0.0,0.6,0.0038053,,,,,,,
13,0.7855070233345032,0.0,0.6,0.0038053,,,,,,,
14,0.6208637356758118,0.0,0.6,0.0038053,,,,,,,
15,0.7038270235061646,0.0,0.6,0.0038053,,,,,,,
16,0.6617131233215332,0.0,0.6,0.0038053,,,,,,,
17,0.6659486293792725,0.0,0.6,0.0038053,,,,,,,
18,0.6870966553688049,0.0,0.6,0.0038053,,,,,,,
19,0.6540038585662842,0.0,0.6,0.0038053,,,,,,,
20,0.9161763191223145,0.0,0.6,0.0038053,,,,,,,
21,0.7753621935844421,0.0,0.6,0.0038053,,,,,,,
22,0.6643363833427429,0.0,0.6,0.0038053,,,,,,,
23,0.7508620023727417,0.0,0.6,0.0038053,,,,,,,
24,0.6130642890930176,0.0,0.6,0.0038053,,,,,,,
25,0.4907471537590027,0.0,0.6,0.0038053,,,,,,,
26,0.767098069190979,0.0,0.6,0.0038053,,,,,,,
27,0.6983295679092407,0.0,0.6,0.0038053,,,,,,,
28,0.7133184671401978,0.0,0.6,0.0038053,,,,,,,
29,0.6713861227035522,0.0,0.6,0.0038053,,,,,,,
30,0.9446441531181335,0.0,0.6,0.0038053,,,,,,,
31,0.5609731674194336,0.0,0.6,0.0038053,,,,,,,
32,0.5422738790512085,0.0,0.6,0.0038053,,,,,,,
33,0.8876135349273682,0.0,0.6,0.0038053,,,,,,,
34,0.7225191593170166,0.0,0.6,0.0038053,,,,,,,
35,0.8288068771362305,0.0,0.6,0.0038053,,,,,,,
36,0.798069179058075,0.0,0.6,0.0038053,,,,,,,
37,0.92585688829422,0.0,0.6,0.0038053,,,,,,,
38,0.5702841877937317,0.0,0.6,0.0038053,,,,,,,
39,0.6552108526229858,0.0,0.6,0.0038053,,,,,,,
40,0.7279818058013916,0.0,0.6,0.0038053,,,,,,,
41,0.49502861499786377,0.0,0.6,0.0038053,,,,,,,
42,0.7011709213256836,0.0,0.6,0.0038053,,,,,,,
43,0.7369212508201599,0.0,0.6,0.0038053,,,,,,,
44,0.6084745526313782,0.0,0.6,0.0038053,,,,,,,
45,0.709560215473175,0.0,0.6,0.0038053,,,,,,,
46,0.6311196088790894,0.0,0.6,0.0038053,,,,,,,
47,0.682064414024353,0.0,0.6,0.0038053,,,,,,,
48,0.6317960023880005,0.0,0.6,0.0038053,,,,,,,
49,0.655718982219696,0.0,0.6,0.0038053,,,,,,,
50,0.7118245959281921,0.0,0.6,0.0038053,,,,,,,
51,0.6713031530380249,0.0,0.6,0.0038053,,,,,,,
52,0.7332457304000854,0.0,0.6,0.0038053,,,,,,,
53,0.7106841802597046,0.0,0.6,0.0038053,,,,,,,
54,0.7077248096466064,0.0,0.6,0.0038053,,,,,,,
55,0.6701240539550781,0.0,0.6,0.0038053,,,,,,,
56,0.7277323007583618,0.0,0.6,0.0038053,,,,,,,
57,0.5542824268341064,0.0,0.6,0.0038053,,,,,,,
58,0.7222105264663696,0.0,0.6,0.0038053,,,,,,,
59,0.6192114949226379,0.0,0.6,0.0038053,,,,,,,
60,0.6105371117591858,0.0,0.6,0.0038053,,,,,,,
61,0.7871217727661133,0.0,0.6,0.0038053,,,,,,,
62,0.9425661563873291,0.0,0.6,0.0038053,,,,,,,
63,0.6037697792053223,0.0,0.6,0.0038053,,,,,,,
64,0.6165801882743835,0.0,0.6,0.0038053,,,,,,,
65,0.7312037944793701,0.0,0.6,0.0038053,,,,,,,
66,0.43539124727249146,0.0,0.6,0.0038053,,,,,,,
67,0.7597564458847046,0.0,0.6,0.0038053,,,,,,,
68,0.4448055624961853,0.0,0.6,0.0038053,,,,,,,
69,0.621971607208252,0.0,0.6,0.0038053,,,,,,,
70,0.7211620807647705,0.0,0.6,0.0038053,,,,,,,
71,0.788589596748352,0.0,0.6,0.0038053,,,,,,,
72,0.8411086797714233,0.0,0.6,0.0038053,,,,,,,
73,1.082036018371582,0.0,0.6,0.0038053,,,,,,,
74,0.6314848065376282,0.0,0.6,0.0038053,,,,,,,
75,0.7064186334609985,0.0,0.6,0.0038053,,,,,,,
76,0.6912342309951782,0.0,0.6,0.0038053,,,,,,,
77,0.569243311882019,0.0,0.6,0.0038053,,,,,,,
78,0.5625495910644531,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6101083032490975,1,0.6064981949458483,0.7578313253012048,0.1477230220521073,0.7626506024096386,0.15615240746379022
79,0.6641297340393066,0.0,0.6,0.0038053,,,,,,,
80,0.48571059107780457,0.0,0.6,0.0038053,,,,,,,
81,0.5503440499305725,0.0,0.6,0.0038053,,,,,,,
82,0.6915575861930847,0.0,0.6,0.0038053,,,,,,,
83,0.5582226514816284,0.0,0.6,0.0038053,,,,,,,
84,0.6516064405441284,0.0,0.6,0.0038053,,,,,,,
85,0.4159219264984131,0.0,0.6,0.0038053,,,,,,,
86,0.5963991284370422,0.0,0.6,0.0038053,,,,,,,
87,0.4087976813316345,0.0,0.6,0.0038053,,,,,,,
88,0.6948546171188354,0.0,0.6,0.0038053,,,,,,,
89,0.47156858444213867,0.0,0.6,0.0038053,,,,,,,
90,0.7362123131752014,0.0,0.6,0.0038053,,,,,,,
91,0.6271505355834961,0.0,0.6,0.0038053,,,,,,,
92,0.2918710708618164,0.0,0.6,0.0038053,,,,,,,
93,0.27167603373527527,0.0,0.6,0.0038053,,,,,,,
94,0.7647228240966797,0.0,0.6,0.0038053,,,,,,,
95,0.5047258138656616,0.0,0.6,0.0038053,,,,,,,
96,0.5162630081176758,0.0,0.6,0.0038053,,,,,,,
97,0.37714946269989014,0.0,0.6,0.0038053,,,,,,,
98,0.3536374568939209,0.0,0.6,0.0038053,,,,,,,
99,0.19201630353927612,0.0,0.6,0.0038053,,,,,,,
100,0.8637624979019165,0.0,0.6,0.0038053,,,,,,,
101,0.5367050170898438,0.0,0.6,0.0038053,,,,,,,
102,0.27453601360321045,0.0,0.6,0.0038053,,,,,,,
103,0.6585608720779419,0.0,0.6,0.0038053,,,,,,,
