step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6766190826892853,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.1784329892630269,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6955815106630325,12.0,74.0,0.16216216216216217,7.0,5.0,0.5833333333333334,0.4166666666666667,0.172843539373457,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.7011619508266449,21.0,74.0,0.28378378378378377,7.0,14.0,0.3333333333333333,0.6666666666666666,0.17372862351343574,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6851424127817154,11.0,74.0,0.14864864864864866,4.0,7.0,0.36363636363636365,0.6363636363636364,0.17460053872138362,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6775075793266296,21.0,74.0,0.28378378378378377,9.0,12.0,0.42857142857142855,0.5714285714285714,0.17270524073097754,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6681834757328033,9.0,74.0,0.12162162162162163,1.0,8.0,0.1111111111111111,0.8888888888888888,0.1805516960285502,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6872446238994598,27.0,74.0,0.36486486486486486,11.0,16.0,0.4074074074074074,0.5925925925925926,0.17428936265090106,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.681168794631958,10.0,74.0,0.13513513513513514,3.0,7.0,0.3,0.7,0.17817427981672648,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6699632853269577,21.0,74.0,0.28378378378378377,6.0,15.0,0.2857142857142857,0.7142857142857143,0.1785616265378056,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6665311902761459,7.0,74.0,0.0945945945945946,2.0,5.0,0.2857142857142857,0.7142857142857143,0.18054536648527517,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.661230280995369,5.0,74.0,0.06756756756756757,2.0,3.0,0.4,0.6,0.17356123101741,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6690198630094528,17.0,74.0,0.22972972972972974,8.0,9.0,0.47058823529411764,0.5294117647058824,0.17247930003893397,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6382276713848114,3.0,74.0,0.04054054054054054,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17934083528960698,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6783579736948013,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.17857452270080804,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6639693826436996,8.0,74.0,0.10810810810810811,3.0,5.0,0.375,0.625,0.17668236815291094,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6958412528038025,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1757173065183056,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.6595330983400345,7.0,74.0,0.0945945945945946,4.0,3.0,0.5714285714285714,0.42857142857142855,0.17314208019488855,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6821371018886566,7.0,74.0,0.0945945945945946,1.0,6.0,0.14285714285714285,0.8571428571428571,0.17924202017005372,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6403204053640366,8.0,74.0,0.10810810810810811,1.0,7.0,0.125,0.875,0.17431952314168853,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6440224796533585,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.18169896342192182,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
