step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6925048828125,3.0,37.0,74.0,0.5,2.0,35.0,0.05405405405405406,0.9459459459459459,0.1751267882695657,0.1529756020101692,0.17639257034153122,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6929524739583331,3.0,52.0,74.0,0.7027027027027027,0.0,52.0,0.0,1.0,0.17474337793909397,0.0,0.17474337793909397,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6981608072916666,3.0,48.0,74.0,0.6486486486486487,0.0,48.0,0.0,1.0,0.1751629156955428,0.0,0.1751629156955428,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6855061848958333,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.1741348511008474,0.0,0.1741348511008474,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6821695963541666,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17481664228793084,0.0,0.17481664228793084,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6466471354166666,3.0,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17493562820161898,0.0,0.17493562820161898,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6274210611979167,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17349141551670055,0.0,0.17349141551670055,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6222127278645834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6745198567708333,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6789347330729167,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17500146280699763,0.0,0.17500146280699763,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.6594441731770833,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17522807635161408,0.0,0.17522807635161408,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6567789713541666,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17470253728475685,0.0,0.17470253728475685,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6214396158854166,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1750161438805025,0.0,0.1750161438805025,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6566263834635416,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6335754394531249,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.5928802490234375,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17509605926463617,0.0,0.17509605926463617,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.5763778686523438,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6467132568359375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6166025797526041,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6267992655436199,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6128552754720052,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6209055582682291,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6686731974283854,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.650774637858073,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.5952962239583333,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6042429606119791,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.5577672322591146,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.5929107666015625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.5438919067382811,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6290664672851562,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.6779759724934896,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.5867182413736979,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.5973358154296874,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.5552113850911458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.5427195231119791,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.6234334309895834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.7023544311523438,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.6268997192382811,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.556409200032552,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.6098836263020834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.6408945719401041,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
42,0.6251169840494791,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,42,0.0,,,,,,,,,,
43,0.5870361328125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,43,0.0,,,,,,,,,,
44,0.5907211303710938,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,44,0.0,,,,,,,,,,
45,0.5678151448567708,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,45,0.0,,,,,,,,,,
46,0.5783081054687499,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,46,0.0,,,,,,,,,,
