step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6811116536458334,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6945285973678476,0.5149228405776975,0.6936860940524574,0.006617867341116246
2,0.697998046875,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6953938802083334,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.68603515625,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6801350911458334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6883544921875,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6733194986979166,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6575520833333334,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6176350911458334,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.4988606770833333,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.6447968547138809,0.6673891205744873,0.6358913150239877,0.6650944616435112,-0.008905539689893271
11,0.7047322591145834,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6439310709635416,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6558265686035156,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6667645772298177,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6355005900065104,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6328125,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.5801137288411459,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.5857442220052084,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.5812174479166666,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.5811055501302084,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.673065946043343,0.5720678353271397,0.662246676948628,0.5777936171809662,-0.010819269094714978
21,0.6496251424153646,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.5097211201985677,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.5454661051432291,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.5531692504882812,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.5210660298665365,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.5095125834147135,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.4891192118326823,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.536383310953776,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6030349731445312,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.48744837443033856,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6841232710759934,0.5509538356110105,0.6774910843160913,0.551650906349639,-0.00663218675990207
