step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6797688802083334,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6812337239583334,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6813151041666666,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6475016276041666,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6881917317708334,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6743570963541666,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.67327880859375,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6579767471766479,0.6261016246139693,0.6536864233958618,0.01009399630642549
8,0.65911865234375,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6495361328125,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.64263916015625,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.547576904296875,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.7301127115885416,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.7458953857421875,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6714680989583334,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6475931328910214,0.6258785289961369,0.6393483377696454,0.009870900688593087
15,0.6373189290364584,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.69500732421875,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.5767008463541666,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6505330403645834,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6173502604166666,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6593017578125,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6237027039310543,0.6229506413558702,0.646834876922473,0.6195082661617123,0.023132172991418676
