step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6874593098958334,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6773681640625,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.65765380859375,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6804402669270834,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.7156168619791666,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6425984700520834,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.640869140625,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6598744199965106,0.6259273294958541,0.6558931848146116,0.009919701188310204
8,0.6590983072916666,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.5974324544270834,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.654296875,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.6175282796223959,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.6191457112630209,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6066691080729166,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.6816050211588541,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.626109442799887,0.6012958079244584,0.6361158604930782,0.6007868410691697,0.010006417693191216
15,0.5833231608072916,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6163584391276041,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.5562896728515625,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.65191650390625,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.5856170654296875,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.6603647867838541,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6678085532503247,0.5891851120988064,0.6602721878538703,0.5895249465845945,-0.007536365396454414
