step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6880929072697958,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6933656732241312,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6720348596572876,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6673734982808431,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6367054382960001,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6447712977727255,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.6699641744295756,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6650638877033291,0.6256336331550701,0.6602023187406343,0.009626004847526293
8,0.6904739737510681,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.6545325915018717,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.7086725234985352,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.6718154946962992,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.6732063889503479,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6351100405057272,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.6280156771341959,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6426795245266678,0.625738354227414,0.6396499818425964,0.00973072591987012
15,0.6564404964447021,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6275365153948466,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.634833017985026,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.6395918925603231,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.6249400973320007,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.5748546520868937,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6376995623451353,0.6260528241142523,0.634279452108992,0.010045195806708485
