step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6995249390602112,1,1,0.0,,,,,
2,0.688953697681427,1,2,0.0,,,,,
3,0.7069312930107117,1,3,0.0,,,,,
4,0.7040508389472961,1,4,0.0,,,,,
5,0.686945378780365,1,5,0.0,,,,,
6,0.703785240650177,1,6,0.0,,,,,
7,0.6983310580253601,1,7,0.0,,,,,
8,0.6945236325263977,1,8,0.0,,,,,
9,0.6946004033088684,1,9,0.0,,,,,
10,0.6933242082595825,1,10,0.0,,,,,
11,0.7003236413002014,1,11,0.0,,,,,
12,0.6935145258903503,1,12,0.0,,,,,
13,0.6991055607795715,1,13,0.0,,,,,
14,0.6979577541351318,1,14,0.0,,,,,
15,0.7017809152603149,1,15,0.0,,,,,
16,0.6877129673957825,1,16,0.0,,,,,
17,0.6966282725334167,1,17,0.0,,,,,
18,0.7045904994010925,1,18,0.0,,,,,
19,0.685404896736145,1,19,0.0,,,,,
20,0.6923621892929077,1,20,0.0,,,,,
21,0.691768229007721,1,21,0.0,,,,,
22,0.6843788027763367,1,22,0.0,,,,,
23,0.6981513500213623,1,23,0.0,,,,,
24,0.7036104798316956,1,24,0.0,,,,,
25,0.6951200366020203,1,25,0.0,,,,,
26,0.6933469176292419,1,26,0.0,,,,,
27,0.6950117349624634,1,27,0.0,,,,,
28,0.6997376084327698,1,28,0.0,,,,,
29,0.6983174681663513,1,29,0.0,,,,,
30,0.689184308052063,1,30,0.0,,,,,
31,0.6878755688667297,1,31,0.0,,,,,
32,0.6828697919845581,1,32,0.0,,,,,
33,0.6861474514007568,1,33,0.0,,,,,
34,0.6907533407211304,1,34,0.0,,,,,
35,0.6913595795631409,1,35,0.0,,,,,
36,0.6843922734260559,1,36,0.0,,,,,
37,0.6850488781929016,1,37,0.0,,,,,
38,0.6886049509048462,1,38,0.0,,,,,
39,0.6918118000030518,1,39,0.0,,,,,
39,,1,,1.0,0.609375,0.6880903244018555,0.5625,0.6898828744888306,-0.046875
