step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.680503765741984,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6831395626068115,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6654724478721619,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6660043795903524,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6876180370648702,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6671814403364739,0.6253764171878453,0.6646253240926339,0.00936878888030146
8,0.6886500120162964,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6921029488245646,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6388803919156393,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6717049678166708,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6780455509821574,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6714430252710978,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6512054006258646,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6583765644509691,0.6246525431087081,0.6554595068329725,0.00864491480116425
15,0.6362712383270264,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6337995131810507,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6464738845825195,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6404908895492554,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6797656615575155,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6579978267351786,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6549468081993502,0.625865182192799,0.6516109467488463,0.00985755388525511
