step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6734448969364166,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.1748464490963368,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.709390178322792,24.0,74.0,0.32432432432432434,0.0,24.0,0.0,1.0,0.17457702394558736,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6690584123134613,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.1757329383665776,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7101138830184937,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.17786995507818554,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7101354748010635,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17593881983014834,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6786803603172302,34.0,74.0,0.4594594594594595,1.0,33.0,0.029411764705882353,0.9705882352941176,0.17250042772208388,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.7058568596839905,31.0,74.0,0.4189189189189189,0.0,31.0,0.0,1.0,0.17555151169263503,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.7060536891222,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.184926416254043,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6873470842838287,13.0,74.0,0.17567567567567569,0.0,13.0,0.0,1.0,0.1762370740504906,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6745698302984238,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17552889629642027,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.736897274851799,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.1737270581125687,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6781555414199829,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.1727047936606153,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.7013608515262604,24.0,74.0,0.32432432432432434,0.0,24.0,0.0,1.0,0.175025794354741,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.706354096531868,25.0,74.0,0.33783783783783783,0.0,25.0,0.0,1.0,0.1754682462012448,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6821935027837753,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.18001143678806947,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.7353142499923706,15.0,74.0,0.20270270270270271,0.0,15.0,0.0,1.0,0.17545140250604205,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.7126480937004089,27.0,74.0,0.36486486486486486,0.0,27.0,0.0,1.0,0.17487016839943054,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6941775530576706,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.17529139093763124,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6827534884214401,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17537049777089045,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6889919340610504,33.0,74.0,0.44594594594594594,0.0,33.0,0.0,1.0,0.17528262653994717,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6917379945516586,31.0,74.0,0.4189189189189189,0.0,31.0,0.0,1.0,0.17511766567841539,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6669645011425018,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.18037170519676288,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6977284252643585,30.0,74.0,0.40540540540540543,1.0,29.0,0.03333333333333333,0.9666666666666667,0.17536643639207067,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6741637736558914,32.0,74.0,0.43243243243243246,0.0,32.0,0.0,1.0,0.17580850146760157,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.7249932885169983,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.17623371632855395,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6823367178440094,23.0,74.0,0.3108108108108108,0.0,23.0,0.0,1.0,0.17617000377522332,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.6957498043775558,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.1749086168526477,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.7045774757862091,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17598753970737427,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.6942496746778488,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.17329148582411374,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6799282282590866,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17751688343103866,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.688933253288269,33.0,74.0,0.44594594594594594,0.0,33.0,0.0,1.0,0.17418999400246543,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.6871915012598038,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17573687714163774,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.7071095257997513,27.0,74.0,0.36486486486486486,1.0,26.0,0.037037037037037035,0.9629629629629629,0.17541435683025386,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.6902765482664108,23.0,74.0,0.3108108108108108,0.0,23.0,0.0,1.0,0.17616205126575057,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.6776883602142334,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.17399678615115644,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.6927150040864944,39.0,74.0,0.527027027027027,1.0,38.0,0.02564102564102564,0.9743589743589743,0.1739029625252481,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.7023966014385223,11.0,74.0,0.14864864864864866,1.0,10.0,0.09090909090909091,0.9090909090909091,0.17222732545415592,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.7020065188407898,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17407103117455258,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.6858735233545303,29.0,74.0,0.3918918918918919,1.0,28.0,0.034482758620689655,0.9655172413793104,0.17345040979963655,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.7190937399864197,23.0,74.0,0.3108108108108108,0.0,23.0,0.0,1.0,0.1744858562057297,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.7075085192918777,13.0,74.0,0.17567567567567569,0.0,13.0,0.0,1.0,0.172592548534135,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
