step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,37.0,74.0,0.5,3.0,34.0,0.08108108108108109,0.918918918918919,0.20201898905934507,0.1907176906137175,0.20301616245160628,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,4.0,42.0,0.08695652173913043,0.9130434782608695,0.2006896785652048,0.1904422002936479,0.20166562887678166,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6820882161458334,3.0,49.0,74.0,0.6621621621621622,3.0,46.0,0.061224489795918366,0.9387755102040817,0.20040000903010743,0.1952400984206093,0.2007365249394226,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6573893229166667,3.0,43.0,74.0,0.581081081081081,7.0,36.0,0.16279069767441862,0.8372093023255814,0.19958795273909183,0.1924638069900772,0.20097320330140026,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.67730712890625,3.0,13.0,74.0,0.17567567567567569,2.0,11.0,0.15384615384615385,0.8461538461538461,0.19886598937614833,0.19385964851244028,0.19977623316954982,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.67529296875,3.0,24.0,74.0,0.32432432432432434,1.0,23.0,0.041666666666666664,0.9583333333333334,0.20015573955095214,0.19576046588741908,0.20034683840588838,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6777140299479166,3.0,30.0,74.0,0.40540540540540543,2.0,28.0,0.06666666666666667,0.9333333333333333,0.20054041128713176,0.1940805597328631,0.2010018292552938,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6385701497395834,3.0,38.0,74.0,0.5135135135135135,3.0,35.0,0.07894736842105263,0.9210526315789473,0.20001535950467336,0.19283897611920411,0.2006304780805707,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6400960286458333,3.0,37.0,74.0,0.5,3.0,34.0,0.08108108108108109,0.918918918918919,0.2013630347019979,0.1943004991023897,0.20198619960784567,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6023356119791666,3.0,15.0,74.0,0.20270270270270271,4.0,11.0,0.26666666666666666,0.7333333333333333,0.19813796600218903,0.19279657274610684,0.20008029082258255,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6103108723958333,3.0,18.0,74.0,0.24324324324324326,5.0,13.0,0.2777777777777778,0.7222222222222222,0.19850201163909906,0.19505486571648137,0.199827836993952,0.0,0.6,0.0033914772,1,11,0.0,,,,,,,,,,
12,0.7137552897135416,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1996279888052163,0.0,0.1996279888052163,0.0,0.6,0.0033914772,1,12,0.0,,,,,,,,,,
13,0.6261342366536459,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.19970530835422193,0.0,0.19970530835422193,0.0,0.6,0.0033914772,1,13,0.0,,,,,,,,,,
14,0.6532135009765625,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.19994972029950253,0.0,0.19994972029950253,0.0,0.6,0.0033914772,1,14,0.0,,,,,,,,,,
15,0.60015869140625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,15,0.0,,,,,,,,,,
