step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,37.0,74.0,0.5,3.0,34.0,0.08108108108108109,0.918918918918919,0.15121183856632728,0.1444283114819167,0.15181038507377526,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,4.0,42.0,0.08695652173913043,0.9130434782608695,0.15041382972220085,0.14426238408795194,0.1509996816873674,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6820882161458334,3.0,49.0,74.0,0.6621621621621622,3.0,46.0,0.061224489795918366,0.9387755102040817,0.1502399074440638,0.14714386049065922,0.1504418235497206,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6574300130208333,3.0,43.0,74.0,0.581081081081081,7.0,36.0,0.16279069767441862,0.8372093023255814,0.14974575550393388,0.14547440563822953,0.1505762957555986,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6774698893229166,3.0,11.0,74.0,0.14864864864864866,2.0,9.0,0.18181818181818182,0.8181818181818182,0.14926279838035428,0.14630417493735007,0.14992027025657745,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6776123046875,3.0,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.15009220013963834,0.0,0.15009220013963834,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6795857747395833,3.0,20.0,74.0,0.2702702702702703,1.0,19.0,0.05,0.95,0.15034615003277912,0.14597127911114538,0.15057640639707565,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6377563476562499,3.0,40.0,74.0,0.5405405405405406,3.0,37.0,0.075,0.925,0.1502891937086948,0.1461631360636525,0.15062373892315772,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6398111979166666,3.0,38.0,74.0,0.5135135135135135,3.0,35.0,0.07894736842105263,0.9210526315789473,0.15089485003060962,0.14687999674590801,0.1512389803121555,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6033732096354166,3.0,18.0,74.0,0.24324324324324326,5.0,13.0,0.2777777777777778,0.7222222222222222,0.1492715998666609,0.14577423150589033,0.15061674154388036,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
