step,train/loss,val/acc,epoch,train/acc,gap/train_minus_val
1,0.6917809247970581,,,,
2,0.6864379644393921,,,,
3,0.676327645778656,,,,
4,0.7277599573135376,,,,
5,0.7054320573806763,,,,
6,0.7048792243003845,,,,
7,0.7068945169448853,,,,
8,0.6790881156921387,,,,
9,0.6778824925422668,,,,
10,0.6756687760353088,,,,
11,0.7307469844818115,,,,
12,0.6817670464515686,,,,
13,0.6774089336395264,,,,
14,0.7177243232727051,,,,
15,0.6976650953292847,,,,
16,0.7007796764373779,,,,
17,0.6747311949729919,,,,
18,0.7614208459854126,,,,
19,0.7159860730171204,,,,
20,0.7033263444900513,,,,
21,0.7367265224456787,,,,
22,0.6880289316177368,,,,
23,0.7130531072616577,,,,
24,0.697248101234436,,,,
25,0.7249243259429932,,,,
26,0.7100304365158081,,,,
27,0.6915939450263977,,,,
28,0.7047955393791199,,,,
29,0.7059667110443115,,,,
30,0.7847787141799927,,,,
31,0.6687723398208618,,,,
32,0.6521992683410645,,,,
33,0.7788246870040894,,,,
34,0.7521971464157104,,,,
35,0.666495144367218,,,,
36,0.692923903465271,,,,
37,0.711222767829895,,,,
38,0.7127600908279419,,,,
39,0.6877832412719727,,,,
40,0.6872339248657227,,,,
41,0.7111998796463013,,,,
42,0.7347337007522583,,,,
43,0.6754182577133179,,,,
44,0.690116822719574,,,,
45,0.6918649673461914,,,,
46,0.6880791187286377,,,,
47,0.6790792942047119,,,,
48,0.6946634650230408,,,,
49,0.6867033243179321,,,,
50,0.684758186340332,,,,
51,0.7287607789039612,,,,
52,0.6984308958053589,,,,
53,0.6998738050460815,,,,
54,0.7518295645713806,,,,
55,0.7561612129211426,,,,
56,0.7058194875717163,,,,
57,0.6994536519050598,,,,
58,0.6783128976821899,,,,
59,0.6847084760665894,,,,
60,0.6972570419311523,,,,
61,0.7130126953125,,,,
62,0.6832481622695923,,,,
63,0.7059396505355835,,,,
64,0.6723371744155884,,,,
65,0.7377191781997681,,,,
66,0.6822831630706787,,,,
67,0.7034884691238403,,,,
68,0.6958874464035034,,,,
69,0.7711211442947388,,,,
70,0.7599227428436279,,,,
71,0.734299898147583,,,,
72,0.6942261457443237,,,,
73,0.7101995944976807,,,,
74,0.6998369693756104,,,,
75,0.6743921041488647,,,,
76,0.6564023494720459,,,,
77,0.685296893119812,,,,
78,0.7410653233528137,,,,
78,,0.4729241877256318,1,0.4983935742971888,0.025469386571557007
79,0.6994930505752563,,,,
80,0.6635386943817139,,,,
81,0.719889223575592,,,,
82,0.6842321157455444,,,,
83,0.7119734287261963,,,,
84,0.7172726392745972,,,,
85,0.7049953937530518,,,,
86,0.7099629640579224,,,,
87,0.6704135537147522,,,,
88,0.6883845329284668,,,,
89,0.7168688774108887,,,,
90,0.7142219543457031,,,,
91,0.7229800224304199,,,,
92,0.689003586769104,,,,
93,0.6963443756103516,,,,
94,0.6995018720626831,,,,
95,0.706660270690918,,,,
96,0.691176176071167,,,,
97,0.6991767883300781,,,,
98,0.684462308883667,,,,
99,0.6788415908813477,,,,
100,0.7092287540435791,,,,
101,0.698074460029602,,,,
102,0.7070690393447876,,,,
103,0.7146751284599304,,,,
104,0.7074906826019287,,,,
105,0.6869025230407715,,,,
106,0.6977367401123047,,,,
107,0.6713346242904663,,,,
108,0.7055733799934387,,,,
109,0.697714626789093,,,,
110,0.693166971206665,,,,
111,0.6905818581581116,,,,
112,0.7017167806625366,,,,
113,0.6945897340774536,,,,
114,0.6978921890258789,,,,
115,0.6964255571365356,,,,
116,0.6857697367668152,,,,
117,0.7089211344718933,,,,
118,0.6987569332122803,,,,
119,0.709775447845459,,,,
120,0.6935446262359619,,,,
121,0.7054359912872314,,,,
122,0.6848945021629333,,,,
123,0.7183532118797302,,,,
124,0.7221980094909668,,,,
125,0.6615952253341675,,,,
126,0.684435248374939,,,,
127,0.7014735341072083,,,,
128,0.7074986696243286,,,,
129,0.6766442060470581,,,,
130,0.702326774597168,,,,
131,0.6879640817642212,,,,
132,0.7102549076080322,,,,
133,0.6990761756896973,,,,
134,0.666835606098175,,,,
135,0.6745662689208984,,,,
136,0.7426828145980835,,,,
137,0.7346861362457275,,,,
138,0.6422743797302246,,,,
139,0.7008947134017944,,,,
140,0.7444025278091431,,,,
141,0.7306593656539917,,,,
142,0.7517783641815186,,,,
143,0.6854719519615173,,,,
144,0.6892892122268677,,,,
145,0.6926908493041992,,,,
146,0.6965084671974182,,,,
147,0.7034655213356018,,,,
148,0.6957818269729614,,,,
149,0.7012881636619568,,,,
150,0.7053220272064209,,,,
151,0.6968263387680054,,,,
152,0.7121378183364868,,,,
153,0.6781286597251892,,,,
154,0.7014909982681274,,,,
155,0.6811559200286865,,,,
156,0.7105166912078857,,,,
156,,0.4729241877256318,2,0.4983935742971888,0.025469386571557007
157,0.6977706551551819,,,,
158,0.6884541511535645,,,,
159,0.7022576928138733,,,,
160,0.7045575380325317,,,,
161,0.7094863653182983,,,,
162,0.6960209012031555,,,,
163,0.6907842755317688,,,,
164,0.6931321024894714,,,,
165,0.7098244428634644,,,,
166,0.6763825416564941,,,,
167,0.6984160542488098,,,,
168,0.6945614814758301,,,,
169,0.6908864378929138,,,,
170,0.7008689641952515,,,,
171,0.6962506771087646,,,,
172,0.6918670535087585,,,,
173,0.6955983638763428,,,,
174,0.6961620450019836,,,,
175,0.683113694190979,,,,
176,0.6820363998413086,,,,
177,0.704825758934021,,,,
178,0.6899715065956116,,,,
179,0.7138029336929321,,,,
180,0.69349205493927,,,,
181,0.6859010457992554,,,,
182,0.685104489326477,,,,
183,0.7154514193534851,,,,
184,0.7213464379310608,,,,
185,0.6900302171707153,,,,
186,0.6850208044052124,,,,
187,0.6905431747436523,,,,
188,0.709357500076294,,,,
189,0.6919740438461304,,,,
190,0.6991357803344727,,,,
191,0.6904926896095276,,,,
192,0.7183001637458801,,,,
193,0.675418496131897,,,,
194,0.6921782493591309,,,,
195,0.6908121705055237,,,,
196,0.6994884014129639,,,,
197,0.7167286276817322,,,,
198,0.6818692684173584,,,,
199,0.7086135149002075,,,,
200,0.7183056473731995,,,,
201,0.7074507474899292,,,,
202,0.7077353000640869,,,,
203,0.6951848864555359,,,,
204,0.7032806873321533,,,,
205,0.6754890084266663,,,,
206,0.6989011764526367,,,,
207,0.6763345003128052,,,,
208,0.6831566691398621,,,,
209,0.6880122423171997,,,,
210,0.6928985118865967,,,,
211,0.7076263427734375,,,,
212,0.7070090770721436,,,,
213,0.6929502487182617,,,,
214,0.6962798237800598,,,,
215,0.6881734728813171,,,,
216,0.6986376047134399,,,,
217,0.701422929763794,,,,
218,0.6961140632629395,,,,
219,0.6900393962860107,,,,
220,0.6973292231559753,,,,
221,0.6825754046440125,,,,
222,0.6928707361221313,,,,
223,0.6780210137367249,,,,
224,0.6877191066741943,,,,
225,0.6830876469612122,,,,
226,0.709856390953064,,,,
227,0.6978553533554077,,,,
228,0.6918190121650696,,,,
229,0.6849132776260376,,,,
230,0.687791645526886,,,,
231,0.7028237581253052,,,,
232,0.689616322517395,,,,
233,0.6859435439109802,,,,
234,0.6887881755828857,,,,
234,,0.4729241877256318,3,0.4983935742971888,0.025469386571557007
