step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8140769004821777,0.0,0.6,0.0038053,,,,,,,
4,0.6983750462532043,0.0,0.6,0.0038053,,,,,,,
5,1.0992541313171387,0.0,0.6,0.0038053,,,,,,,
6,0.6638964414596558,1.0,0.6,0.0038053,,,,,,,
7,0.699601948261261,10.0,0.6,0.0038053,,,,,,,
8,0.6783962845802307,34.0,0.6,0.0038053,,,,,,,
9,0.7317142486572266,28.0,0.6,0.0038053,,,,,,,
10,0.6509996652603149,19.0,0.6,0.0038053,,,,,,,
11,0.7184455394744873,46.0,0.6,0.0038053,,,,,,,
12,0.7009937763214111,48.0,0.6,0.0038053,,,,,,,
13,0.789740800857544,36.0,0.6,0.0038053,,,,,,,
14,0.7003176808357239,58.0,0.6,0.0038053,,,,,,,
15,0.7001674771308899,61.0,0.6,0.0038053,,,,,,,
16,0.7171673774719238,58.0,0.6,0.0038053,,,,,,,
17,0.7138959169387817,61.0,0.6,0.0038053,,,,,,,
18,0.7147860527038574,56.0,0.6,0.0038053,,,,,,,
19,0.8167058229446411,57.0,0.6,0.0038053,,,,,,,
20,0.7644425630569458,58.0,0.6,0.0038053,,,,,,,
21,0.6882398128509521,65.0,0.6,0.0038053,,,,,,,
22,0.6888172030448914,64.0,0.6,0.0038053,,,,,,,
23,0.6977872848510742,62.0,0.6,0.0038053,,,,,,,
24,0.835545003414154,59.0,0.6,0.0038053,,,,,,,
25,0.7812817096710205,57.0,0.6,0.0038053,,,,,,,
26,0.7706964612007141,51.0,0.6,0.0038053,,,,,,,
27,0.6911978721618652,68.0,0.6,0.0038053,,,,,,,
28,0.6543418765068054,69.0,0.6,0.0038053,,,,,,,
29,0.6742390990257263,64.0,0.6,0.0038053,,,,,,,
30,0.7179195880889893,32.0,0.6,0.0038053,,,,,,,
31,0.6909591555595398,68.0,0.6,0.0038053,,,,,,,
32,0.8023900389671326,64.0,0.6,0.0038053,,,,,,,
33,0.6445723176002502,67.0,0.6,0.0038053,,,,,,,
34,0.7371230125427246,65.0,0.6,0.0038053,,,,,,,
35,0.7512821555137634,67.0,0.6,0.0038053,,,,,,,
36,0.6589453220367432,65.0,0.6,0.0038053,,,,,,,
37,0.7255049347877502,64.0,0.6,0.0038053,,,,,,,
38,0.6757316589355469,64.0,0.6,0.0038053,,,,,,,
39,0.6983025074005127,68.0,0.6,0.0038053,,,,,,,
40,0.6452648639678955,65.0,0.6,0.0038053,,,,,,,
41,0.6427053213119507,64.0,0.6,0.0038053,,,,,,,
42,0.6850751638412476,67.0,0.6,0.0038053,,,,,,,
43,0.6502749919891357,66.0,0.6,0.0038053,,,,,,,
44,0.6620298624038696,69.0,0.6,0.0038053,,,,,,,
45,0.6249698400497437,67.0,0.6,0.0038053,,,,,,,
46,0.7139427661895752,67.0,0.6,0.0038053,,,,,,,
47,0.8602229952812195,57.0,0.6,0.0038053,,,,,,,
48,0.735334038734436,53.0,0.6,0.0038053,,,,,,,
49,0.6308777332305908,58.0,0.6,0.0038053,,,,,,,
50,0.5935548543930054,51.0,0.6,0.0038053,,,,,,,
51,0.7881124019622803,16.0,0.6,0.0038053,,,,,,,
52,0.723483145236969,40.0,0.6,0.0038053,,,,,,,
53,0.738348126411438,58.0,0.6,0.0038053,,,,,,,
54,0.7245581150054932,33.0,0.6,0.0038053,,,,,,,
55,0.7367216944694519,61.0,0.6,0.0038053,,,,,,,
56,0.7586832046508789,55.0,0.6,0.0038053,,,,,,,
57,0.6564697623252869,66.0,0.6,0.0038053,,,,,,,
58,0.6541550159454346,61.0,0.6,0.0038053,,,,,,,
59,0.818062424659729,65.0,0.6,0.0038053,,,,,,,
60,0.7018036246299744,57.0,0.6,0.0038053,,,,,,,
61,0.7664275169372559,52.0,0.6,0.0038053,,,,,,,
62,0.7389365434646606,64.0,0.6,0.0038053,,,,,,,
63,0.7535572648048401,38.0,0.6,0.0038053,,,,,,,
64,0.7300284504890442,50.0,0.6,0.0038053,,,,,,,
65,0.7050803899765015,17.0,0.6,0.0038053,,,,,,,
66,0.711026668548584,45.0,0.6,0.0038053,,,,,,,
67,0.710971474647522,66.0,0.6,0.0038053,,,,,,,
68,0.748360276222229,65.0,0.6,0.0038053,,,,,,,
69,0.750862717628479,67.0,0.6,0.0038053,,,,,,,
70,0.6885553002357483,59.0,0.6,0.0038053,,,,,,,
71,0.6732219457626343,67.0,0.6,0.0038053,,,,,,,
72,0.6738511323928833,69.0,0.6,0.0038053,,,,,,,
73,0.660183846950531,68.0,0.6,0.0038053,,,,,,,
74,0.6782385110855103,66.0,0.6,0.0038053,,,,,,,
75,0.6856740713119507,68.0,0.6,0.0038053,,,,,,,
76,0.6471306085586548,69.0,0.6,0.0038053,,,,,,,
77,0.6717901229858398,68.0,0.6,0.0038053,,,,,,,
78,0.6645622253417969,68.0,0.6,0.0038053,,,,,,,
78,,,,,0.4729241877256318,1,0.4729241877256318,0.4983935742971888,0.025469386571557007,0.4983935742971888,0.025469386571557007
