step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.679663489262263,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.17655373439907351,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6810313115517297,3.0,46.0,74.0,0.6216216216216216,1.0,45.0,0.021739130434782608,0.9782608695652174,0.1756227607788227,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6845482488473256,3.0,48.0,74.0,0.6486486486486487,0.0,48.0,0.0,1.0,0.17500836000946754,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6705945481856664,3.0,42.0,74.0,0.5675675675675675,1.0,41.0,0.023809523809523808,0.9761904761904762,0.1737811819875152,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6766181339820226,3.0,42.0,74.0,0.5675675675675675,0.0,42.0,0.0,1.0,0.1753870440166006,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6703458428382872,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17527325135090077,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6777588427066803,3.0,47.0,74.0,0.6351351351351351,0.0,47.0,0.0,1.0,0.17542764525924456,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6665593525561234,0.6160076283075439,0.666729706937987,0.6257299008075176,0.6631276924774622,0.009722272499973705,0.6261393049998165,0.6632152000762174,0.010131676692272662
8,0.6515706628561019,3.0,41.0,74.0,0.5540540540540541,0.0,41.0,0.0,1.0,0.17432438756238514,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6429928739865621,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.17485658159619585,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6148099402586619,3.0,30.0,74.0,0.40540540540540543,0.0,30.0,0.0,1.0,0.17537550989517123,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.6307164033253987,3.0,34.0,74.0,0.4594594594594595,0.0,34.0,0.0,1.0,0.17538665353653485,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.6927824144562086,3.0,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.17609415134482956,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.6433497816324234,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.17518509575456165,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6775037894646325,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17453759308740535,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6631027394951517,0.6160076283075439,0.6628772233687852,0.6257347941909591,0.6577657594140716,0.009727165883415267,0.6252070154531716,0.6579811134572943,0.009199387145627735
15,0.6270301987727483,3.0,23.0,74.0,0.3108108108108108,0.0,23.0,0.0,1.0,0.17611803504095955,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.6530857433875402,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.1743776758300902,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6908939629793167,3.0,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.1755018907804668,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.6698355178038279,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17442693356156802,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6993572066227595,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.1767566421114943,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.686402792731921,3.0,14.0,74.0,0.1891891891891892,0.0,14.0,0.0,1.0,0.17532523461171512,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6608662749318625,0.6160076283075439,0.6606953789751877,0.625250922569447,0.6557717403430742,0.009243294261903179,0.6259273294958541,0.6553700533832726,0.009919701188310204
