step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6875187754631042,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6336953639984131,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.7708929181098938,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6595150927702585,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6758611798286438,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.7426002025604248,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6636182235578464,0.6253764171878453,0.6589940137094589,0.00936878888030146
8,0.7003586888313293,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6902884840965271,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6730327407519022,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6762010455131531,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6855361064275106,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6757610440254211,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6547657450040182,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6657889031647586,0.6246525431087081,0.6624392239954822,0.00864491480116425
15,0.6361253261566162,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6356509923934937,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.6556276679039001,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6434793472290039,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.7006105383237203,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6791306734085083,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6702098356445537,0.625865182192799,0.6639828169046998,0.00985755388525511
