step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6741536259651184,1,1,0.0,,,,,
2,0.7022824287414551,1,2,0.0,,,,,
3,0.7523350119590759,1,3,0.0,,,,,
4,0.7214358448982239,1,4,0.0,,,,,
5,0.7321491241455078,1,5,0.0,,,,,
6,0.676166832447052,1,6,0.0,,,,,
7,0.7268379926681519,1,7,0.0,,,,,
8,0.7006169557571411,1,8,0.0,,,,,
9,0.6812872886657715,1,9,0.0,,,,,
10,0.6575548648834229,1,10,0.0,,,,,
11,0.6949038505554199,1,11,0.0,,,,,
12,0.6890581846237183,1,12,0.0,,,,,
13,0.7264800071716309,1,13,0.0,,,,,
14,0.6852086782455444,1,14,0.0,,,,,
15,0.6877524852752686,1,15,0.0,,,,,
16,0.6897261142730713,1,16,0.0,,,,,
17,0.6876980066299438,1,17,0.0,,,,,
18,0.6963255405426025,1,18,0.0,,,,,
19,0.6978037357330322,1,19,0.0,,,,,
20,0.6813229918479919,1,20,0.0,,,,,
21,0.6854850053787231,1,21,0.0,,,,,
22,0.7100803852081299,1,22,0.0,,,,,
23,0.6845405101776123,1,23,0.0,,,,,
24,0.6873195171356201,1,24,0.0,,,,,
25,0.6922568678855896,1,25,0.0,,,,,
26,0.6892671585083008,1,26,0.0,,,,,
27,0.7108431458473206,1,27,0.0,,,,,
28,0.6974454522132874,1,28,0.0,,,,,
29,0.6890201568603516,1,29,0.0,,,,,
30,0.6972512602806091,1,30,0.0,,,,,
31,0.7296136617660522,1,31,0.0,,,,,
32,0.6772708892822266,1,32,0.0,,,,,
33,0.6916218400001526,1,33,0.0,,,,,
34,0.7048333883285522,1,34,0.0,,,,,
35,0.690544068813324,1,35,0.0,,,,,
36,0.6915171146392822,1,36,0.0,,,,,
37,0.6979991793632507,1,37,0.0,,,,,
38,0.6719897985458374,1,38,0.0,,,,,
39,0.6973974704742432,1,39,0.0,,,,,
40,0.6992378830909729,1,40,0.0,,,,,
41,0.7107075452804565,1,41,0.0,,,,,
42,0.7031005024909973,1,42,0.0,,,,,
43,0.7123407125473022,1,43,0.0,,,,,
44,0.7075230479240417,1,44,0.0,,,,,
45,0.6904573440551758,1,45,0.0,,,,,
46,0.6908823251724243,1,46,0.0,,,,,
47,0.6963368058204651,1,47,0.0,,,,,
48,0.681847333908081,1,48,0.0,,,,,
49,0.6647282838821411,1,49,0.0,,,,,
50,0.6896694898605347,1,50,0.0,,,,,
51,0.7066181302070618,1,51,0.0,,,,,
52,0.6814169883728027,1,52,0.0,,,,,
53,0.6757780909538269,1,53,0.0,,,,,
54,0.6777077913284302,1,54,0.0,,,,,
55,0.6872292757034302,1,55,0.0,,,,,
56,0.6864293813705444,1,56,0.0,,,,,
57,0.6867554783821106,1,57,0.0,,,,,
58,0.6267846822738647,1,58,0.0,,,,,
59,0.6413822770118713,1,59,0.0,,,,,
60,0.6332927942276001,1,60,0.0,,,,,
61,0.6569046974182129,1,61,0.0,,,,,
62,0.6487216353416443,1,62,0.0,,,,,
63,0.6888652443885803,1,63,0.0,,,,,
64,0.6133050322532654,1,64,0.0,,,,,
65,0.702140212059021,1,65,0.0,,,,,
66,0.5938102006912231,1,66,0.0,,,,,
67,0.6209126114845276,1,67,0.0,,,,,
68,0.6632182598114014,1,68,0.0,,,,,
69,0.550029993057251,1,69,0.0,,,,,
70,0.6222995519638062,1,70,0.0,,,,,
71,0.6551157236099243,1,71,0.0,,,,,
72,0.5589374303817749,1,72,0.0,,,,,
73,0.6120404005050659,1,73,0.0,,,,,
74,0.5231640934944153,1,74,0.0,,,,,
75,0.5630778670310974,1,75,0.0,,,,,
76,0.5873199105262756,1,76,0.0,,,,,
77,0.6232186555862427,1,77,0.0,,,,,
78,0.4231380224227905,1,78,0.0,,,,,
78,,1,,1.0,0.7436823104693141,0.5255316959487067,0.8160642570281125,0.43405031546568257,0.07238194655879837
79,0.4736913740634918,2,1,0.0,,,,,
80,0.6996355056762695,2,2,0.0,,,,,
81,0.5377496480941772,2,3,0.0,,,,,
82,0.4373924434185028,2,4,0.0,,,,,
83,0.40902405977249146,2,5,0.0,,,,,
84,0.570969820022583,2,6,0.0,,,,,
85,0.5103253126144409,2,7,0.0,,,,,
86,0.3862206041812897,2,8,0.0,,,,,
87,0.4444988965988159,2,9,0.0,,,,,
88,0.4369482696056366,2,10,0.0,,,,,
89,0.5144287347793579,2,11,0.0,,,,,
90,0.31342536211013794,2,12,0.0,,,,,
91,0.4750089943408966,2,13,0.0,,,,,
92,0.38158631324768066,2,14,0.0,,,,,
93,0.45980823040008545,2,15,0.0,,,,,
94,0.38154280185699463,2,16,0.0,,,,,
95,0.38901621103286743,2,17,0.0,,,,,
96,0.408180296421051,2,18,0.0,,,,,
97,0.8739104270935059,2,19,0.0,,,,,
98,0.5521236062049866,2,20,0.0,,,,,
99,0.5754454135894775,2,21,0.0,,,,,
100,0.4694584608078003,2,22,0.0,,,,,
101,0.41736143827438354,2,23,0.0,,,,,
102,0.40712544322013855,2,24,0.0,,,,,
103,0.5081909894943237,2,25,0.0,,,,,
104,0.5263447761535645,2,26,0.0,,,,,
105,0.3984609544277191,2,27,0.0,,,,,
106,0.27127203345298767,2,28,0.0,,,,,
107,0.33453553915023804,2,29,0.0,,,,,
108,0.3334018588066101,2,30,0.0,,,,,
109,0.5091219544410706,2,31,0.0,,,,,
110,0.49593669176101685,2,32,0.0,,,,,
111,0.46969926357269287,2,33,0.0,,,,,
112,0.39417773485183716,2,34,0.0,,,,,
113,0.3373667001724243,2,35,0.0,,,,,
114,0.44074803590774536,2,36,0.0,,,,,
115,0.35594457387924194,2,37,0.0,,,,,
116,0.35488361120224,2,38,0.0,,,,,
117,0.4108765125274658,2,39,0.0,,,,,
118,0.38813894987106323,2,40,0.0,,,,,
119,0.348655104637146,2,41,0.0,,,,,
120,0.3169645667076111,2,42,0.0,,,,,
121,0.48056840896606445,2,43,0.0,,,,,
122,0.42433592677116394,2,44,0.0,,,,,
123,0.38972824811935425,2,45,0.0,,,,,
124,0.26762402057647705,2,46,0.0,,,,,
125,0.5083129405975342,2,47,0.0,,,,,
126,0.15587493777275085,2,48,0.0,,,,,
127,0.3034985065460205,2,49,0.0,,,,,
128,0.27873992919921875,2,50,0.0,,,,,
