step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6333821614583334,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.8058929443359375,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.63824462890625,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6529134114583334,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.6996663411458334,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.5948985228121567,0.6750389989161548,0.6204732069789728,0.6716246070900853,0.025574684166816075
8,0.6587320963541666,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6941121419270834,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6641031901041666,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6221923828125,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6716715494791666,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6905110677083334,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6300455729166666,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6571958469807314,0.6262382393462376,0.6508082354119152,0.010230611038693715
15,0.6797892252604166,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.61383056640625,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.647216796875,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6408284505208334,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6537068684895834,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6304117838541666,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6500993020575888,0.6254677914568512,0.6443367165029263,0.00946016314930731
