step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6331436634063721,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.8287885189056396,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6347539027531942,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6547782818476359,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7055107752482096,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.624994556412119,0.6678769275704309,0.6303141877506159,0.6640305222586838,0.0053196313384968885
8,0.6867839495340983,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6892199913660685,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.674696127573649,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6662998199462891,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6668173869450887,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6860122283299764,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6594577034314474,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6209095890918576,0.6528972742456255,0.6294040050970122,0.6480390228538999,0.008494416005154659
15,0.6356299122174581,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6223031679789225,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6411330103874207,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6328083078066508,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.676948070526123,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6603291432062784,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6184586086997007,0.654817489122239,0.6285150359939685,0.6489228851802543,0.010056427294267811
