step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8801994919776917,0.0,0.6,0.0038053,,,,,,,
4,0.773059606552124,1.0,0.6,0.0038053,,,,,,,
5,0.500877857208252,3.0,0.6,0.0038053,,,,,,,
6,0.7746624946594238,0.0,0.6,0.0038053,,,,,,,
7,0.6931661367416382,0.0,0.6,0.0038053,,,,,,,
8,0.6941947340965271,0.0,0.6,0.0038053,,,,,,,
9,0.9486063718795776,0.0,0.6,0.0038053,,,,,,,
10,0.9023980498313904,0.0,0.6,0.0038053,,,,,,,
11,0.8498380184173584,0.0,0.6,0.0038053,,,,,,,
12,0.6596294045448303,0.0,0.6,0.0038053,,,,,,,
13,0.7560301423072815,0.0,0.6,0.0038053,,,,,,,
14,0.7453522682189941,0.0,0.6,0.0038053,,,,,,,
15,0.6672451496124268,0.0,0.6,0.0038053,,,,,,,
16,0.6977605819702148,0.0,0.6,0.0038053,,,,,,,
17,0.7314673066139221,0.0,0.6,0.0038053,,,,,,,
18,0.6737937927246094,0.0,0.6,0.0038053,,,,,,,
19,0.7447250485420227,0.0,0.6,0.0038053,,,,,,,
20,0.7566923499107361,0.0,0.6,0.0038053,,,,,,,
21,0.7068599462509155,0.0,0.6,0.0038053,,,,,,,
22,0.7544724941253662,0.0,0.6,0.0038053,,,,,,,
23,0.6709770560264587,1.0,0.6,0.0038053,,,,,,,
24,0.7589409351348877,0.0,0.6,0.0038053,,,,,,,
25,0.6796650886535645,5.0,0.6,0.0038053,,,,,,,
26,0.6929835677146912,0.0,0.6,0.0038053,,,,,,,
27,0.6900533437728882,6.0,0.6,0.0038053,,,,,,,
28,0.6654297709465027,1.0,0.6,0.0038053,,,,,,,
29,0.6624669432640076,2.0,0.6,0.0038053,,,,,,,
30,0.7011480331420898,4.0,0.6,0.0038053,,,,,,,
31,0.6990322470664978,0.0,0.6,0.0038053,,,,,,,
32,0.6786442399024963,9.0,0.6,0.0038053,,,,,,,
33,0.668789803981781,8.0,0.6,0.0038053,,,,,,,
34,0.7122599482536316,3.0,0.6,0.0038053,,,,,,,
35,0.7259946465492249,0.0,0.6,0.0038053,,,,,,,
36,0.7108897566795349,0.0,0.6,0.0038053,,,,,,,
37,0.6783416867256165,0.0,0.6,0.0038053,,,,,,,
38,0.6715083122253418,5.0,0.6,0.0038053,,,,,,,
39,0.6876823902130127,8.0,0.6,0.0038053,,,,,,,
40,0.6921908259391785,4.0,0.6,0.0038053,,,,,,,
41,0.6277778148651123,0.0,0.6,0.0038053,,,,,,,
42,0.6336251497268677,1.0,0.6,0.0038053,,,,,,,
43,0.6776311993598938,2.0,0.6,0.0038053,,,,,,,
44,0.6490966081619263,1.0,0.6,0.0038053,,,,,,,
45,0.6957004070281982,3.0,0.6,0.0038053,,,,,,,
46,0.6837621927261353,0.0,0.6,0.0038053,,,,,,,
47,0.706443190574646,0.0,0.6,0.0038053,,,,,,,
48,0.6646245121955872,0.0,0.6,0.0038053,,,,,,,
49,0.692865788936615,0.0,0.6,0.0038053,,,,,,,
50,0.6526628732681274,0.0,0.6,0.0038053,,,,,,,
51,0.7360126972198486,0.0,0.6,0.0038053,,,,,,,
52,0.7268539667129517,0.0,0.6,0.0038053,,,,,,,
53,0.8095012307167053,0.0,0.6,0.0038053,,,,,,,
54,0.7353780269622803,0.0,0.6,0.0038053,,,,,,,
55,0.7653547525405884,0.0,0.6,0.0038053,,,,,,,
56,0.7068089246749878,0.0,0.6,0.0038053,,,,,,,
57,0.722588300704956,0.0,0.6,0.0038053,,,,,,,
58,0.7690251469612122,0.0,0.6,0.0038053,,,,,,,
59,0.6467505693435669,0.0,0.6,0.0038053,,,,,,,
60,0.6462887525558472,0.0,0.6,0.0038053,,,,,,,
61,0.6994701623916626,0.0,0.6,0.0038053,,,,,,,
62,0.6916561722755432,0.0,0.6,0.0038053,,,,,,,
63,0.6725026965141296,0.0,0.6,0.0038053,,,,,,,
64,0.7110443115234375,0.0,0.6,0.0038053,,,,,,,
65,0.6997671723365784,0.0,0.6,0.0038053,,,,,,,
66,0.6567363739013672,0.0,0.6,0.0038053,,,,,,,
67,0.7134588956832886,0.0,0.6,0.0038053,,,,,,,
68,0.7353036403656006,0.0,0.6,0.0038053,,,,,,,
69,0.7411760687828064,0.0,0.6,0.0038053,,,,,,,
70,0.6924868822097778,0.0,0.6,0.0038053,,,,,,,
71,0.6956969499588013,0.0,0.6,0.0038053,,,,,,,
72,0.5956323146820068,0.0,0.6,0.0038053,,,,,,,
73,0.6248176097869873,0.0,0.6,0.0038053,,,,,,,
74,0.7344075441360474,0.0,0.6,0.0038053,,,,,,,
75,0.689373254776001,0.0,0.6,0.0038053,,,,,,,
76,0.6545226573944092,0.0,0.6,0.0038053,,,,,,,
77,0.7272506952285767,0.0,0.6,0.0038053,,,,,,,
78,0.745947003364563,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.592057761732852,1,0.5703971119133574,0.6522088353413654,0.06015107360851346,0.6493975903614457,0.07900047844808833
79,0.6901167631149292,0.0,0.6,0.0038053,,,,,,,
80,0.6444504857063293,0.0,0.6,0.0038053,,,,,,,
81,0.6794629693031311,0.0,0.6,0.0038053,,,,,,,
82,0.6448996067047119,0.0,0.6,0.0038053,,,,,,,
83,0.6696901321411133,0.0,0.6,0.0038053,,,,,,,
84,0.6103833913803101,0.0,0.6,0.0038053,,,,,,,
85,0.6492651104927063,0.0,0.6,0.0038053,,,,,,,
86,0.7631004452705383,0.0,0.6,0.0038053,,,,,,,
87,0.6186541318893433,0.0,0.6,0.0038053,,,,,,,
88,0.5455867648124695,0.0,0.6,0.0038053,,,,,,,
89,0.6380488872528076,0.0,0.6,0.0038053,,,,,,,
90,0.44610804319381714,0.0,0.6,0.0038053,,,,,,,
91,0.6576787233352661,0.0,0.6,0.0038053,,,,,,,
92,0.5855932235717773,0.0,0.6,0.0038053,,,,,,,
93,0.7065666913986206,0.0,0.6,0.0038053,,,,,,,
94,0.5395995378494263,0.0,0.6,0.0038053,,,,,,,
95,0.7171584367752075,0.0,0.6,0.0038053,,,,,,,
96,0.8243398666381836,0.0,0.6,0.0038053,,,,,,,
97,0.6286478042602539,0.0,0.6,0.0038053,,,,,,,
98,0.6680499315261841,0.0,0.6,0.0038053,,,,,,,
99,0.5866979956626892,0.0,0.6,0.0038053,,,,,,,
100,0.6130833625793457,0.0,0.6,0.0038053,,,,,,,
101,0.7263396978378296,0.0,0.6,0.0038053,,,,,,,
102,0.561881422996521,0.0,0.6,0.0038053,,,,,,,
103,0.622086763381958,0.0,0.6,0.0038053,,,,,,,
104,0.7201451063156128,0.0,0.6,0.0038053,,,,,,,
105,0.5175642967224121,0.0,0.6,0.0038053,,,,,,,
106,0.5695928335189819,0.0,0.6,0.0038053,,,,,,,
107,0.7273293137550354,0.0,0.6,0.0038053,,,,,,,
108,0.6163825392723083,0.0,0.6,0.0038053,,,,,,,
109,0.5921546220779419,0.0,0.6,0.0038053,,,,,,,
110,0.958034873008728,0.0,0.6,0.0038053,,,,,,,
111,0.7667216658592224,0.0,0.6,0.0038053,,,,,,,
112,0.7502126097679138,0.0,0.6,0.0038053,,,,,,,
113,0.35860592126846313,0.0,0.6,0.0038053,,,,,,,
114,0.5420019030570984,0.0,0.6,0.0038053,,,,,,,
115,0.6056264638900757,0.0,0.6,0.0038053,,,,,,,
116,0.5180028676986694,0.0,0.6,0.0038053,,,,,,,
117,0.655017077922821,0.0,0.6,0.0038053,,,,,,,
118,0.5700417757034302,0.0,0.6,0.0038053,,,,,,,
119,0.4697752892971039,0.0,0.6,0.0038053,,,,,,,
120,0.7734939455986023,0.0,0.6,0.0038053,,,,,,,
121,0.7278308272361755,0.0,0.6,0.0038053,,,,,,,
122,0.5594154596328735,0.0,0.6,0.0038053,,,,,,,
123,0.48718851804733276,0.0,0.6,0.0038053,,,,,,,
124,0.5962364077568054,0.0,0.6,0.0038053,,,,,,,
125,0.48107945919036865,0.0,0.6,0.0038053,,,,,,,
126,0.5941072106361389,0.0,0.6,0.0038053,,,,,,,
127,0.6300666928291321,0.0,0.6,0.0038053,,,,,,,
128,0.4569808840751648,0.0,0.6,0.0038053,,,,,,,
129,0.508374810218811,0.0,0.6,0.0038053,,,,,,,
130,0.7469960451126099,0.0,0.6,0.0038053,,,,,,,
