step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6875187754631042,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6510030627250671,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6878309647242228,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6285423437754313,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6452807585398356,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.7075545191764832,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6547290747321909,0.6253764171878453,0.6504152163920288,0.00936878888030146
8,0.6916998426119486,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6781120300292969,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6668675939242045,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6700722376505533,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.650059183438619,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6825218598047892,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6354924241701762,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6209095890918576,0.6321291609598978,0.6295903136714787,0.6313277782652809,0.008680724579621102
15,0.6058857043584188,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6142098903656006,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.5969436566034952,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6297696232795715,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.7112757960955302,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6131719748179117,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6209095890918576,0.6352034434309527,0.6308907669881206,0.6343790441009005,0.009981177896263072
