step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6935221354166666,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6695149739583334,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6643473307291666,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6314290364583334,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6439208984375,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.6740519205729166,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6695402290375855,0.6260173704178731,0.66370172197173,0.010009742110329234
8,0.6294047037760416,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6351318359375,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.619598388671875,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.62359619140625,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.62310791015625,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6443583170572916,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.67120361328125,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6457939574027488,0.6257689145403516,0.6423589625474178,0.009761286232807698
15,0.6215311686197916,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6978251139322916,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6420084635416666,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.62786865234375,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6511637369791666,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.582489013671875,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6367392103324989,0.6258785289961369,0.6327413729617049,0.009870900688593087
