step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6734833270311356,21.0,74.0,0.28378378378378377,3.0,18.0,0.14285714285714285,0.8571428571428571,0.17610917495774076,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.7078622430562973,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6171028167009354,8.0,74.0,0.10810810810810811,2.0,6.0,0.25,0.75,0.174701391322428,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6103324517607689,23.0,74.0,0.3108108108108108,4.0,19.0,0.17391304347826086,0.8260869565217391,0.17511931177623322,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7052688673138618,22.0,74.0,0.2972972972972973,6.0,16.0,0.2727272727272727,0.7272727272727273,0.17458248091345194,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6450805962085724,23.0,74.0,0.3108108108108108,6.0,17.0,0.2608695652173913,0.7391304347826086,0.17324268858301084,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.5227154269814491,26.0,74.0,0.35135135135135137,10.0,16.0,0.38461538461538464,0.6153846153846154,0.17541598425696314,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.697343185544014,10.0,74.0,0.13513513513513514,2.0,8.0,0.2,0.8,0.1733046604412661,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6741326749324799,17.0,74.0,0.22972972972972974,3.0,14.0,0.17647058823529413,0.8235294117647058,0.17684365908603386,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6551092714071274,14.0,74.0,0.1891891891891892,4.0,10.0,0.2857142857142857,0.7142857142857143,0.17307350053621698,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.614307701587677,24.0,74.0,0.32432432432432434,7.0,17.0,0.2916666666666667,0.7083333333333334,0.1752078541891238,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.5980773121118546,23.0,74.0,0.3108108108108108,8.0,15.0,0.34782608695652173,0.6521739130434783,0.17376944578921813,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6402813345193863,12.0,74.0,0.16216216216216217,3.0,9.0,0.25,0.75,0.1768299203577696,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6233373731374741,19.0,74.0,0.25675675675675674,4.0,15.0,0.21052631578947367,0.7894736842105263,0.1743660364833565,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6404344812035561,24.0,74.0,0.32432432432432434,9.0,15.0,0.375,0.625,0.17359492689098097,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6949874311685562,22.0,74.0,0.2972972972972973,5.0,17.0,0.22727272727272727,0.7727272727272727,0.17468161432601012,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.640410453081131,22.0,74.0,0.2972972972972973,8.0,14.0,0.36363636363636365,0.6363636363636364,0.1726164866478666,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.5856702476739883,19.0,74.0,0.25675675675675674,6.0,13.0,0.3157894736842105,0.6842105263157895,0.17470522634008132,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.650944247841835,19.0,74.0,0.25675675675675674,7.0,12.0,0.3684210526315789,0.631578947368421,0.17315915125831227,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.5138899013400078,22.0,74.0,0.2972972972972973,3.0,19.0,0.13636363636363635,0.8636363636363636,0.17794130106361786,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.7008865475654602,3.0,74.0,0.04054054054054054,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17339894408182208,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6286582425236702,13.0,74.0,0.17567567567567569,2.0,11.0,0.15384615384615385,0.8461538461538461,0.17708394484931678,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.5240444019436836,14.0,74.0,0.1891891891891892,5.0,9.0,0.35714285714285715,0.6428571428571429,0.17380511658396705,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.592425525188446,14.0,74.0,0.1891891891891892,4.0,10.0,0.2857142857142857,0.7142857142857143,0.1753417241701538,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.6254549920558929,4.0,74.0,0.05405405405405406,1.0,3.0,0.25,0.75,0.17206762068208908,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6312142908573151,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17714983882937102,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.543505534529686,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.6229423135519028,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17553001959796433,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
