step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.5736761689186096,1,1,0.0,,,,,
2,0.6338951587677002,1,2,0.0,,,,,
3,0.6079459190368652,1,3,0.0,,,,,
4,0.6874604821205139,1,4,0.0,,,,,
5,0.5486207008361816,1,5,0.0,,,,,
6,0.5333818197250366,1,6,0.0,,,,,
7,0.6688158512115479,1,7,0.0,,,,,
8,0.6327658295631409,1,8,0.0,,,,,
9,0.5783392190933228,1,9,0.0,,,,,
10,0.5554189085960388,1,10,0.0,,,,,
11,0.6879799365997314,1,11,0.0,,,,,
12,0.5818580389022827,1,12,0.0,,,,,
13,0.6030858755111694,1,13,0.0,,,,,
14,0.6103004217147827,1,14,0.0,,,,,
15,0.7030997276306152,1,15,0.0,,,,,
16,0.6819406747817993,1,16,0.0,,,,,
17,0.6540160775184631,1,17,0.0,,,,,
18,0.6241718530654907,1,18,0.0,,,,,
19,0.6684260964393616,1,19,0.0,,,,,
20,0.6809108257293701,1,20,0.0,,,,,
21,0.6458616852760315,1,21,0.0,,,,,
22,0.7068711519241333,1,22,0.0,,,,,
23,0.7422945499420166,1,23,0.0,,,,,
24,0.5732698440551758,1,24,0.0,,,,,
25,0.5978660583496094,1,25,0.0,,,,,
26,0.5221278667449951,1,26,0.0,,,,,
27,0.6352663040161133,1,27,0.0,,,,,
28,0.6282792091369629,1,28,0.0,,,,,
29,0.6415964961051941,1,29,0.0,,,,,
30,0.5733698010444641,1,30,0.0,,,,,
31,0.6517185568809509,1,31,0.0,,,,,
32,0.5086222887039185,1,32,0.0,,,,,
33,0.5857284069061279,1,33,0.0,,,,,
34,0.6245424747467041,1,34,0.0,,,,,
35,0.622008204460144,1,35,0.0,,,,,
36,0.7006467580795288,1,36,0.0,,,,,
37,0.6036621332168579,1,37,0.0,,,,,
38,0.6545655131340027,1,38,0.0,,,,,
39,0.5900756120681763,1,39,0.0,,,,,
40,0.5979409217834473,1,40,0.0,,,,,
41,0.6283862590789795,1,41,0.0,,,,,
42,0.5594360828399658,1,42,0.0,,,,,
43,0.604920506477356,1,43,0.0,,,,,
44,0.5384477376937866,1,44,0.0,,,,,
45,0.6344363689422607,1,45,0.0,,,,,
46,0.6036344766616821,1,46,0.0,,,,,
47,0.5697547197341919,1,47,0.0,,,,,
48,0.5842010974884033,1,48,0.0,,,,,
49,0.588519275188446,1,49,0.0,,,,,
50,0.5752254128456116,1,50,0.0,,,,,
51,0.5602259039878845,1,51,0.0,,,,,
52,0.5947797298431396,1,52,0.0,,,,,
53,0.5319060683250427,1,53,0.0,,,,,
