step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.7144791483879089,1,1,0.0,,,,,
2,0.7621050477027893,1,2,0.0,,,,,
3,0.6836187243461609,1,3,0.0,,,,,
4,0.7149342894554138,1,4,0.0,,,,,
5,0.5893031358718872,1,5,0.0,,,,,
6,0.6883670091629028,1,6,0.0,,,,,
7,0.6938092708587646,1,7,0.0,,,,,
8,0.5965908765792847,1,8,0.0,,,,,
9,0.516952633857727,1,9,0.0,,,,,
10,0.597963809967041,1,10,0.0,,,,,
11,0.6836440563201904,1,11,0.0,,,,,
12,0.5563037395477295,1,12,0.0,,,,,
13,0.6449880003929138,1,13,0.0,,,,,
14,0.540595531463623,1,14,0.0,,,,,
15,0.5893528461456299,1,15,0.0,,,,,
16,0.7002459764480591,1,16,0.0,,,,,
17,0.5798462629318237,1,17,0.0,,,,,
18,0.6293656229972839,1,18,0.0,,,,,
19,0.6419825553894043,1,19,0.0,,,,,
20,0.49068397283554077,1,20,0.0,,,,,
21,0.6122404336929321,1,21,0.0,,,,,
22,0.5947288274765015,1,22,0.0,,,,,
23,0.5416741967201233,1,23,0.0,,,,,
24,0.5114501714706421,1,24,0.0,,,,,
25,0.584004282951355,1,25,0.0,,,,,
26,0.645334780216217,1,26,0.0,,,,,
27,0.5525954961776733,1,27,0.0,,,,,
28,0.5881203413009644,1,28,0.0,,,,,
29,0.566810131072998,1,29,0.0,,,,,
30,0.5707944631576538,1,30,0.0,,,,,
31,0.6533623933792114,1,31,0.0,,,,,
32,0.5827358365058899,1,32,0.0,,,,,
33,0.5622629523277283,1,33,0.0,,,,,
34,0.5683659315109253,1,34,0.0,,,,,
35,0.5791683197021484,1,35,0.0,,,,,
36,0.6268372535705566,1,36,0.0,,,,,
37,0.6218934059143066,1,37,0.0,,,,,
38,0.5530517101287842,1,38,0.0,,,,,
39,0.48136216402053833,1,39,0.0,,,,,
40,0.5094479322433472,1,40,0.0,,,,,
41,0.5368587374687195,1,41,0.0,,,,,
42,0.6331294775009155,1,42,0.0,,,,,
43,0.5617542266845703,1,43,0.0,,,,,
44,0.5850834846496582,1,44,0.0,,,,,
45,0.44089561700820923,1,45,0.0,,,,,
46,0.5070694088935852,1,46,0.0,,,,,
47,0.5162572860717773,1,47,0.0,,,,,
48,0.6062874794006348,1,48,0.0,,,,,
49,0.5011294484138489,1,49,0.0,,,,,
50,0.4643940329551697,1,50,0.0,,,,,
51,0.5001102685928345,1,51,0.0,,,,,
52,0.5230052471160889,1,52,0.0,,,,,
53,0.465198814868927,1,53,0.0,,,,,
54,0.5602378845214844,1,54,0.0,,,,,
55,0.5598984360694885,1,55,0.0,,,,,
56,0.6455296277999878,1,56,0.0,,,,,
