step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17674181120917704,0.0,0.17674181120917704,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.1756034687445542,0.0,0.1756034687445542,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6820882161458334,3.0,49.0,74.0,0.6621621621621622,0.0,49.0,0.0,1.0,0.17534986107968895,0.0,0.17534986107968895,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6574300130208333,3.0,42.0,74.0,0.5675675675675675,0.0,42.0,0.0,1.0,0.17460076969135324,0.0,0.17460076969135324,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6774698893229166,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17394577496293007,0.0,0.17394577496293007,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.669819255901476,0.6160076283075439,0.6690256947820837,0.6261016246139693,0.6621128527340779,0.01009399630642549,0.6262404660357056,0.6614831950617767,0.010232837728161748
6,0.676513671875,3.0,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17495552078936547,0.0,0.17495552078936547,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6313273111979165,3.0,47.0,74.0,0.6351351351351351,0.0,47.0,0.0,1.0,0.17528741282954802,0.0,0.17528741282954802,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6865234375,3.0,30.0,74.0,0.40540540540540543,0.0,30.0,0.0,1.0,0.1756563696212188,0.0,0.1756563696212188,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.66912841796875,3.0,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.17562752272586182,0.0,0.17562752272586182,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.6507161458333333,3.0,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.17450942995519375,0.0,0.17450942995519375,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6526016228806012,0.6160076283075439,0.6524893560424365,0.6256030728421326,0.6488485105312779,0.009595444534588715,0.6253777505348321,0.6488862879200461,0.00937012222728828
11,0.6462605794270833,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17476163310199502,0.0,0.17476163310199502,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6361083984375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.616729736328125,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1751909577021598,0.0,0.1751909577021598,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.5652109781901042,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6191457112630208,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,,,3,,1.0,0.6234048110073385,0.5820925783397805,0.6270149193105876,0.5826357028562149,0.6422794702751089,0.5753396500045639,0.018874659267770433,0.6390171435355497,0.5755845771946378,0.01200222422496211
16,0.624237060546875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.621210734049479,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6346893310546875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6205698649088541,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.6744283040364584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,4,,1.0,0.6383004893539483,0.6038049786426156,0.6383004893539483,0.603786541290371,0.6519123022486417,0.5908307128873634,0.013611812894693376,0.6504061001584657,0.5908992023746937,0.01210561080451733
21,0.6069742838541666,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.5747833251953125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
23,0.5320612589518229,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.551134745279948,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.6259765625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,,,5,,1.0,0.6544053964150209,0.5883209245234565,0.6568121352838537,0.5863759062723063,0.6710323247043384,0.5794196961706551,0.016626928289317444,0.670730174943658,0.5773242124360362,0.013918039659804315
26,0.5853767395019531,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.6084035237630208,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.5750834147135417,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.6015523274739583,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5275370279947916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,,,6,,1.0,0.6898363582262471,0.5598075053013226,0.6915010978910822,0.5572517635028186,0.6842946471771872,0.5547903864159913,-0.005541711049059872,0.6872959979110186,0.5524501070451509,-0.004205099980063576
31,0.6296284993489583,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.5076039632161459,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.5957539876302083,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.5521621704101562,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.5932998657226562,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
