step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6874593098958334,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6773681640625,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6696370442708334,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6525065104166666,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.7290445963541666,3.0,1.0,0.6,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6639165253458292,0.6259273294958541,0.6569660347012495,0.009919701188310204
6,0.6676025390625,3.0,1.0,0.6,2,1,0.0,,,,,
7,0.6213175455729166,3.0,1.0,0.6,2,2,0.0,,,,,
8,0.7270660400390625,3.0,1.0,0.6,2,3,0.0,,,,,
9,0.6291300455729166,3.0,1.0,0.6,2,4,0.0,,,,,
10,0.6317342122395834,3.0,1.0,0.6,2,5,0.0,,,,,
10,,,,,2,,1.0,0.5705863310281024,0.6568416315821964,0.5765837442175408,0.6511384927082396,0.005997413189438361
11,0.6291097005208334,3.0,1.0,0.6,3,1,0.0,,,,,
12,0.6827290852864584,3.0,1.0,0.6,3,2,0.0,,,,,
13,0.5811971028645834,3.0,1.0,0.6,3,3,0.0,,,,,
14,0.71099853515625,3.0,1.0,0.6,3,4,0.0,,,,,
15,0.6031290690104166,3.0,1.0,0.6,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6237027039310543,0.6268592245898016,0.631215023641842,0.6221770019023343,0.007512319710787696
16,0.602752685546875,3.0,1.0,0.6,4,1,0.0,,,,,
17,0.5900624593098959,3.0,1.0,0.6,4,2,0.0,,,,,
18,0.6775258382161459,3.0,1.0,0.6,4,3,0.0,,,,,
19,0.5478566487630209,3.0,1.0,0.6,4,4,0.0,,,,,
20,0.5787709554036459,3.0,1.0,0.6,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6280413226517075,0.6448241307988002,0.6324097158754906,0.6399290757556887,0.004368393223783018
21,0.687896728515625,3.0,1.0,0.6,5,1,0.0,,,,,
22,0.6078592936197916,3.0,1.0,0.6,5,2,0.0,,,,,
23,0.6584320068359375,3.0,1.0,0.6,5,3,0.0,,,,,
24,0.6353963216145834,3.0,1.0,0.6,5,4,0.0,,,,,
25,0.5598958333333334,3.0,1.0,0.6,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6342831526039534,0.6196276250125768,0.6362879555886652,0.6161980140184102,0.00200480298471184
26,0.6497294108072916,3.0,1.0,0.6,6,1,0.0,,,,,
27,0.6204681396484375,3.0,1.0,0.6,6,2,0.0,,,,,
28,0.6684672037760416,3.0,1.0,0.6,6,3,0.0,,,,,
29,0.5838623046875,3.0,1.0,0.6,6,4,0.0,,,,,
30,0.6139933268229166,3.0,1.0,0.6,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6600027649467464,0.6224354366368811,0.662161753869693,0.6172272824787531,0.0021589889229466364
31,0.6498209635416666,3.0,1.0,0.6,7,1,0.0,,,,,
32,0.6719156901041666,3.0,1.0,0.6,7,2,0.0,,,,,
33,0.6434427897135416,3.0,1.0,0.6,7,3,0.0,,,,,
34,0.614990234375,3.0,1.0,0.6,7,4,0.0,,,,,
35,0.6084696451822916,3.0,1.0,0.6,7,5,0.0,,,,,
35,,,,,7,,1.0,0.667759346043718,0.6150859840034791,0.6640230529293953,0.6113307367704935,-0.003736293114322664
36,0.566497802734375,3.0,1.0,0.6,8,1,0.0,,,,,
37,0.6064554850260416,3.0,1.0,0.6,8,2,0.0,,,,,
38,0.592193603515625,3.0,1.0,0.6,8,3,0.0,,,,,
39,0.6659952799479166,3.0,1.0,0.6,8,4,0.0,,,,,
40,0.5435587565104166,3.0,1.0,0.6,8,5,0.0,,,,,
40,,,,,8,,1.0,0.669379844185229,0.6011498214682283,0.665461080988136,0.5992806628399532,-0.003918763197093056
41,0.5498860677083334,3.0,1.0,0.6,9,1,0.0,,,,,
42,0.6153361002604166,3.0,1.0,0.6,9,2,0.0,,,,,
43,0.6207071940104166,3.0,1.0,0.6,9,3,0.0,,,,,
44,0.6537272135416666,3.0,1.0,0.6,9,4,0.0,,,,,
45,0.5937703450520834,3.0,1.0,0.6,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6674652282835457,0.594830217215719,0.6725473268846273,0.591522883197869,0.005082098601081553
46,0.6317392985026041,3.0,1.0,0.6,10,1,0.0,,,,,
47,0.5465901692708334,3.0,1.0,0.6,10,2,0.0,,,,,
48,0.6075642903645834,3.0,1.0,0.6,10,3,0.0,,,,,
49,0.575164794921875,3.0,1.0,0.6,10,4,0.0,,,,,
50,0.6070149739583334,3.0,1.0,0.6,10,5,0.0,,,,,
50,,,,,10,,1.0,0.664313560570692,0.59759891166708,0.6669837765805388,0.5913908291802815,0.0026702160098467376
