step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6880929072697958,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6933656732241312,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6549786329269409,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6481070121129354,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6084757546583811,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.659284253915151,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.6654040416081747,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6666300158153634,0.6256336331550701,0.6650709687954247,0.009626004847526293
8,0.6725199023882548,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.6648276845614115,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6809512575467428,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6643937428792318,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6586934725443522,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.5955772797266642,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6473905841509501,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6252707513359329,0.6491139301964114,0.6292157631694149,0.6497310871740085,0.003945011833481948
15,0.64735480149587,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6368653774261475,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.6466121872266134,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.667074183622996,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6504250963528951,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6317606965700785,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6727487132883355,0.6260528241142523,0.6676282759628434,0.010045195806708485
