step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6925048828125,3.0,37.0,74.0,0.5,2.0,35.0,0.05405405405405406,0.9459459459459459,0.1751267882695657,0.1529756020101692,0.17639257034153122,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6929524739583331,3.0,52.0,74.0,0.7027027027027027,0.0,52.0,0.0,1.0,0.17474337793909397,0.0,0.17474337793909397,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6981608072916666,3.0,48.0,74.0,0.6486486486486487,0.0,48.0,0.0,1.0,0.1751629156955428,0.0,0.1751629156955428,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6855061848958333,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.1741348511008474,0.0,0.1741348511008474,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6821695963541666,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17481664228793084,0.0,0.17481664228793084,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6606613097645341,0.6160076283075439,0.6610252793296513,0.6258736356126954,0.6579786876834768,0.009866007305151525,0.6251985620332752,0.6585657936839473,0.00919093372573132
6,0.6728719075520834,3.0,44.0,74.0,0.5945945945945946,0.0,44.0,0.0,1.0,0.17508530968535324,0.0,0.17508530968535324,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6740926106770834,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.17502767237288105,0.0,0.17502767237288105,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.60858154296875,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17599747198576443,0.0,0.17599747198576443,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6102854410807291,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.6188710530598959,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6262809580177015,0.6160076283075439,0.6263883988402168,0.6260492640777975,0.623554267694811,0.010041635770253632,0.6251497615335581,0.6240258736657188,0.009142133226014204
11,0.6592915852864584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6326293945312499,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17611581400683915,0.0,0.17611581400683915,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.5851745605468749,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.5116373697916666,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6250534057617188,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,,,3,,1.0,0.6148042588731274,0.6674309187804871,0.6148042588731274,0.665725246724055,0.6260563841507071,0.6530105802969955,0.011252125277579683,0.6261881054995336,0.6517402953834426,0.011383846626406235
16,0.6219075520833334,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6507059733072916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6127065022786459,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6058553059895833,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.5910847981770834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,4,,1.0,0.6517018759627516,0.6111484054795389,0.6546728024187651,0.609275992763873,0.6602131339158247,0.6030010484577082,0.00851125795307306,0.6612379577433539,0.6007056850060454,0.0065651553245887895
21,0.6314697265625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.6259969075520833,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
23,0.5710754394531249,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.5999552408854166,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.536725362141927,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,,,5,,1.0,0.653584893604184,0.5870703949547901,0.653584893604184,0.5854143300333717,0.6655122015116102,0.5764594528543,0.011927307907426132,0.6662958628696357,0.5745881121780423,0.012710969265451677
26,0.5561447143554686,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.532671610514323,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.5595957438151041,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.5812797546386719,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5419896443684896,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,,,6,,1.0,0.697070909142859,0.570544174755833,0.6997972389353095,0.5697736620007633,0.7093938775266393,0.5537510028177243,0.01232296838378033,0.708529828678779,0.5545494832008514,0.008732589743469465
31,0.4998792012532552,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.5236676534016926,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.5150845845540364,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.5519860585530599,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.5868670145670574,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
35,,,,,,,,,,,,,,,,7,,1.0,0.6853441624592399,0.5837181528995952,0.6864725376336015,0.5810993598767804,0.7046482289311976,0.5722788543811697,0.019304066471957704,0.7056230922471313,0.5692150829331403,0.01915055461352977
36,0.5399691263834634,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,1,0.0,,,,,,,,,,
37,0.5460675557454426,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,2,0.0,,,,,,,,,,
38,0.4969863891601562,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,3,0.0,,,,,,,,,,
