step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,diag/info_retention_ratio,diag/residual_visibility,diag/conflict_resolution_rate,train/expert_load_r,train/expert_load_R,train/load_cv,train/load_max_min_ratio,train/utilization_ratio,train/routing_entropy,train/routing_entropy_raw,train/active_experts,train/expert_purity,train/intra_expert_coherence,train/intra_expert_conflict,train/inter_expert_similarity,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,1,1,0.0,32.0,32.0,0.6941122710704803,60.0,74.0,0.8108108108108109,3.0,57.0,0.05,0.95,0.16890075168081659,0.16372834407114378,0.169172983660273,0.0,0.6,0.005798652457006398,1.0000000000854643,0.6238699832433086,1.208888470275025e-08,3.0,57.0,0.9,19.0,1.0,0.2863969282620568,0.1985152233458736,2.0,0.5052710740099013,0.0007036176328720684,0.49964819118356396,0.013499812175253069,1049.1353059769608,4556.9599609375,,,,,,,,,,
2,1,2,0.0,32.0,32.0,0.6961276009678841,63.0,74.0,0.8513513513513513,10.0,53.0,0.15873015873015872,0.8412698412698413,0.16830325343456337,0.16283348323788824,0.16933528554714353,0.0,0.6,0.005798652457006398,1.0000000010388916,0.6455763607442293,4.707901028645842e-09,10.0,53.0,0.6825396825396826,5.3,1.0,0.6312629892377116,0.4375581611819629,2.0,0.5071854903990738,0.0005866680201765857,0.4997066659899117,0.007215934897946507,467.86468999926,5089.00244140625,,,,,,,,,,
3,1,3,0.0,32.0,32.0,0.7116487696766853,54.0,74.0,0.7297297297297297,5.0,49.0,0.09259259259259259,0.9074074074074074,0.1683825650882218,0.1629650802059009,0.1689353696680505,0.0,0.6,0.005798652457006398,0.9999999998322378,0.641050123161047,1.4975891927472695e-08,5.0,49.0,0.8148148148148148,9.8,1.0,0.4450648281969386,0.3084954308311044,2.0,0.5056432259796959,0.0014567919062664929,0.49927160404686677,0.013039994813565011,472.519226022996,4977.90869140625,,,,,,,,,,
4,1,4,0.0,32.0,32.0,0.6877371594309807,53.0,74.0,0.7162162162162162,1.0,52.0,0.018867924528301886,0.9811320754716981,0.16892064740095183,0.16473142171761038,0.16900120943332375,0.0,0.6,0.005798652457006398,0.9999999996711512,0.6652059210933844,1.2063042575255478e-08,1.0,52.0,0.9622641509433962,52.0,1.0,0.13503617394823064,0.0935999432458184,2.0,0.5057095821841849,0.00010394723295924432,0.49994802638352037,0.01904262291889943,457.5580629752949,4966.6669921875,,,,,,,,,,
5,1,5,0.0,32.0,32.0,0.6961802542209625,57.0,74.0,0.7702702702702703,5.0,52.0,0.08771929824561403,0.9122807017543859,0.16843592692317821,0.1627448030651718,0.16898315037106337,0.0,0.6,0.005798652457006398,0.9999999998778625,0.6380597410781785,-1.8081705745136063e-08,5.0,52.0,0.8245614035087719,10.4,1.0,0.4288109358762171,0.2972290911958714,2.0,0.5065190547693245,0.0005687069604795015,0.49971564651976025,0.009314023320732398,469.54106498742476,5030.50244140625,,,,,,,,,,
6,1,6,0.0,32.0,32.0,0.6972093805670738,58.0,74.0,0.7837837837837838,6.0,52.0,0.10344827586206896,0.896551724137931,0.16866791539077539,0.16071205585300222,0.16958589918359535,0.0,0.6,0.005798652457006398,1.0000000012416763,0.6418509268028777,8.661972802642767e-09,6.0,52.0,0.7931034482758621,8.666666666666666,1.0,0.47983199476222843,0.3325941943118931,2.0,0.5074954584890913,0.00037109211494680495,0.4998144539425266,0.012317329160219775,463.116342027206,5026.00927734375,,,,,,,,,,
7,1,7,0.0,32.0,32.0,0.6982619315385818,61.0,74.0,0.8243243243243243,4.0,57.0,0.06557377049180328,0.9344262295081968,0.16967485886812259,0.16201784877706618,0.1702121929096002,0.0,0.6,0.005798652457006398,0.9999999999946095,0.6321241763747233,-2.434196044923833e-10,4.0,57.0,0.8688524590163934,14.25,1.0,0.34918434465340825,0.24203614399218215,2.0,0.5074189384591541,-0.0005604843571860908,0.500280242178593,0.005424721202940377,468.2311649667099,5077.75244140625,,,,,,,,,,
8,1,8,0.0,32.0,32.0,0.6995696350932121,61.0,74.0,0.8243243243243243,3.0,58.0,0.04918032786885246,0.9508196721311475,0.16966931118486062,0.16452187015912784,0.1699355581344675,0.0,0.6,0.005798652457006398,0.9999999999934989,0.6475638249989996,-3.445072850816812e-08,3.0,58.0,0.9016393442622951,19.333333333333332,1.0,0.2829047641259927,0.1960946396209082,2.0,0.507480960080664,0.00013102937175831528,0.4999344853141208,0.008753976295885459,467.67219196772203,5080.00244140625,,,,,,,,,,
9,1,9,0.0,32.0,32.0,0.6810482740402222,60.0,74.0,0.8108108108108109,5.0,55.0,0.08333333333333333,0.9166666666666666,0.16924433860611524,0.16357431707755724,0.16975979510871142,0.0,0.6,0.005798652457006398,1.000000000115882,0.6168294002784155,-2.016525966080141e-09,5.0,55.0,0.8333333333333334,11.0,1.0,0.41381682144973386,0.2868359630561613,2.0,0.5074495010497031,-6.806695348975003e-06,0.5000034033476745,0.006150351775608903,461.8876780150458,5057.50244140625,,,,,,,,,,
10,1,10,0.0,32.0,32.0,0.692845493555069,64.0,74.0,0.8648648648648649,4.0,60.0,0.0625,0.9375,0.1682616825531473,0.16322464888379204,0.168597484797771,0.0,0.6,0.005798652457006398,1.000000001481266,0.638173997531991,-5.920185977181859e-09,4.0,60.0,0.875,15.0,1.0,0.3372900377631142,0.2337916387064601,2.0,0.5058164691173245,0.0013759871460761724,0.49931200642696194,0.01040973114487884,461.70169801916927,5120.50244140625,,,,,,,,,,
