step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6875187754631042,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6510956287384033,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6889474193255106,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6263015866279602,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6441868742307028,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.7071981231371561,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.655716957915666,0.6253764171878453,0.6512413897588638,0.00936878888030146
8,0.6915844281514486,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6815081238746643,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6739808917045593,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.6758463978767395,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6607969601949056,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6883158882459005,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6534743309020996,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6229741935136502,0.6420013915532242,0.630365214939801,0.6402651710157449,0.007391021426150779
15,0.6370980540911356,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6182108322779337,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6179553071657816,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6077228585879008,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6658376057942709,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.6333497563997904,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6200925956278053,0.637272363312965,0.6301597728360738,0.632399716530124,0.010067177208268552
