step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.7158136367797852,1,1,0.0,,,,,
2,0.7222505807876587,1,2,0.0,,,,,
3,0.6585210561752319,1,3,0.0,,,,,
4,0.7379966378211975,1,4,0.0,,,,,
5,0.7262125015258789,1,5,0.0,,,,,
6,0.6974767446517944,1,6,0.0,,,,,
7,0.6975343227386475,1,7,0.0,,,,,
8,0.68271404504776,1,8,0.0,,,,,
9,0.6674609184265137,1,9,0.0,,,,,
10,0.6920137405395508,1,10,0.0,,,,,
11,0.704397976398468,1,11,0.0,,,,,
12,0.6522831916809082,1,12,0.0,,,,,
13,0.6745082139968872,1,13,0.0,,,,,
14,0.7078207731246948,1,14,0.0,,,,,
15,0.7155774831771851,1,15,0.0,,,,,
16,0.7100381851196289,1,16,0.0,,,,,
17,0.7026873826980591,1,17,0.0,,,,,
18,0.7214404344558716,1,18,0.0,,,,,
19,0.6789194345474243,1,19,0.0,,,,,
20,0.6987608671188354,1,20,0.0,,,,,
21,0.6940716505050659,1,21,0.0,,,,,
22,0.6838078498840332,1,22,0.0,,,,,
23,0.6943178176879883,1,23,0.0,,,,,
24,0.6763120889663696,1,24,0.0,,,,,
25,0.6931977272033691,1,25,0.0,,,,,
26,0.6731826066970825,1,26,0.0,,,,,
27,0.7190436124801636,1,27,0.0,,,,,
28,0.702368974685669,1,28,0.0,,,,,
29,0.7426373958587646,1,29,0.0,,,,,
30,0.6777527332305908,1,30,0.0,,,,,
31,0.6881702542304993,1,31,0.0,,,,,
32,0.6873382329940796,1,32,0.0,,,,,
33,0.7042927742004395,1,33,0.0,,,,,
34,0.6975024938583374,1,34,0.0,,,,,
35,0.6667543649673462,1,35,0.0,,,,,
36,0.6815829277038574,1,36,0.0,,,,,
37,0.6846299767494202,1,37,0.0,,,,,
38,0.6917920112609863,1,38,0.0,,,,,
39,0.6809912323951721,1,39,0.0,,,,,
40,0.6754235029220581,1,40,0.0,,,,,
41,0.6661462187767029,1,41,0.0,,,,,
42,0.6932885646820068,1,42,0.0,,,,,
43,0.6816877126693726,1,43,0.0,,,,,
44,0.6638957858085632,1,44,0.0,,,,,
45,0.6828717589378357,1,45,0.0,,,,,
46,0.6535015106201172,1,46,0.0,,,,,
47,0.6797435283660889,1,47,0.0,,,,,
48,0.6975754499435425,1,48,0.0,,,,,
49,0.6834162473678589,1,49,0.0,,,,,
50,0.6434038877487183,1,50,0.0,,,,,
51,0.6757381558418274,1,51,0.0,,,,,
52,0.673020601272583,1,52,0.0,,,,,
53,0.6528109312057495,1,53,0.0,,,,,
54,0.6172329187393188,1,54,0.0,,,,,
55,0.656988799571991,1,55,0.0,,,,,
56,0.716973066329956,1,56,0.0,,,,,
57,0.6409043073654175,1,57,0.0,,,,,
58,0.6189925670623779,1,58,0.0,,,,,
59,0.6417943239212036,1,59,0.0,,,,,
60,0.6183350086212158,1,60,0.0,,,,,
61,0.5910981297492981,1,61,0.0,,,,,
62,0.6581535935401917,1,62,0.0,,,,,
63,0.6255064010620117,1,63,0.0,,,,,
64,0.5866045951843262,1,64,0.0,,,,,
65,0.5702763795852661,1,65,0.0,,,,,
66,0.5848010778427124,1,66,0.0,,,,,
67,0.6185734272003174,1,67,0.0,,,,,
68,0.6259896159172058,1,68,0.0,,,,,
69,0.6007093191146851,1,69,0.0,,,,,
70,0.6667283773422241,1,70,0.0,,,,,
71,0.7316999435424805,1,71,0.0,,,,,
72,0.674785315990448,1,72,0.0,,,,,
73,0.7593969702720642,1,73,0.0,,,,,
74,0.665072500705719,1,74,0.0,,,,,
75,0.5970264673233032,1,75,0.0,,,,,
76,0.5154127478599548,1,76,0.0,,,,,
77,0.617688775062561,1,77,0.0,,,,,
78,0.5536895394325256,1,78,0.0,,,,,
78,,1,,1.0,0.7184115523465704,0.5637193388409085,0.7823293172690763,0.5242781616174258,0.06391776492250589
79,0.5209425687789917,2,1,0.0,,,,,
80,0.6736018657684326,2,2,0.0,,,,,
81,0.46354031562805176,2,3,0.0,,,,,
82,0.46991539001464844,2,4,0.0,,,,,
83,0.48803746700286865,2,5,0.0,,,,,
84,0.48052874207496643,2,6,0.0,,,,,
85,0.4994058310985565,2,7,0.0,,,,,
86,0.42858487367630005,2,8,0.0,,,,,
87,0.3340567350387573,2,9,0.0,,,,,
88,0.6598578095436096,2,10,0.0,,,,,
89,0.5398914813995361,2,11,0.0,,,,,
90,0.5806886553764343,2,12,0.0,,,,,
91,0.33099472522735596,2,13,0.0,,,,,
92,0.34339162707328796,2,14,0.0,,,,,
93,0.419441282749176,2,15,0.0,,,,,
94,0.3474194407463074,2,16,0.0,,,,,
95,0.3161977529525757,2,17,0.0,,,,,
96,0.28815269470214844,2,18,0.0,,,,,
97,0.5267886519432068,2,19,0.0,,,,,
98,0.42370402812957764,2,20,0.0,,,,,
99,0.32994329929351807,2,21,0.0,,,,,
100,0.6591267585754395,2,22,0.0,,,,,
101,0.38997653126716614,2,23,0.0,,,,,
102,0.21559080481529236,2,24,0.0,,,,,
103,0.6371806859970093,2,25,0.0,,,,,
104,0.500699520111084,2,26,0.0,,,,,
105,0.47758984565734863,2,27,0.0,,,,,
106,0.4190748631954193,2,28,0.0,,,,,
107,0.5300906896591187,2,29,0.0,,,,,
108,0.3456162214279175,2,30,0.0,,,,,
109,0.2395419329404831,2,31,0.0,,,,,
110,0.522964358329773,2,32,0.0,,,,,
111,0.4892158806324005,2,33,0.0,,,,,
112,0.5005244016647339,2,34,0.0,,,,,
113,0.2828073799610138,2,35,0.0,,,,,
114,0.41459834575653076,2,36,0.0,,,,,
115,0.5477879643440247,2,37,0.0,,,,,
116,0.4098062217235565,2,38,0.0,,,,,
