step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6520589192708334,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6909383138020834,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6347859700520834,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.64422607421875,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.7086995442708334,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6577607755508487,0.6258297284964198,0.6522246438823075,0.00982210018887597
8,0.61968994140625,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.7160237630208334,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.6388753255208334,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.59149169921875,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.6584676106770834,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6940104166666666,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.617218017578125,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6209095890918576,0.6400464595877052,0.6312199170252836,0.6326957708233802,0.010310327933426011
15,0.642730712890625,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.599884033203125,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.608856201171875,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.6211344401041666,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.622650146484375,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.5985005696614584,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.622157200049598,0.617591604447618,0.6312718375569499,0.6111374065965176,0.009114637507351975
