step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17674181120917704,0.0,0.17674181120917704,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.1756034687445542,0.0,0.1756034687445542,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6836751302083334,3.0,49.0,74.0,0.6621621621621622,0.0,49.0,0.0,1.0,0.17512325030283124,0.0,0.17512325030283124,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6698811848958334,3.0,42.0,74.0,0.5675675675675675,1.0,41.0,0.023809523809523808,0.9761904761904762,0.1737593954510821,0.15806859716487145,0.17414209784830675,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6767578125,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17519970600779064,0.0,0.17519970600779064,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6700439453125,3.0,45.0,74.0,0.6081081081081081,0.0,45.0,0.0,1.0,0.17494037283842517,0.0,0.17494037283842517,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6770426432291666,3.0,27.0,74.0,0.36486486486486486,0.0,27.0,0.0,1.0,0.17621118832858593,0.0,0.17621118832858593,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6663550558222356,0.6160076283075439,0.6665190725059776,0.6261016246139693,0.6630012895652069,0.01009399630642549,0.6262404660357056,0.6632246028416199,0.010232837728161748
8,0.6696777343749999,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17479524136997868,0.0,0.17479524136997868,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6454264322916667,3.0,40.0,74.0,0.5405405405405406,0.0,40.0,0.0,1.0,0.17547112458529063,0.0,0.17547112458529063,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6836954752604166,3.0,34.0,74.0,0.4594594594594595,0.0,34.0,0.0,1.0,0.17535455368294453,0.0,0.17535455368294453,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.6805826822916665,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17506233945654734,0.0,0.17506233945654734,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.6504720052083334,3.0,30.0,74.0,0.40540540540540543,0.0,30.0,0.0,1.0,0.1757707026942031,0.0,0.1757707026942031,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.6639607747395833,3.0,41.0,74.0,0.5540540540540541,0.0,41.0,0.0,1.0,0.17528760759052303,0.0,0.17528760759052303,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6976928710937499,3.0,22.0,74.0,0.2972972972972973,0.0,22.0,0.0,1.0,0.17435677671658706,0.0,0.17435677671658706,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6611156759253439,0.6160076283075439,0.6611670367043428,0.6256030728421326,0.6568566822706997,0.009595444534588715,0.6253777505348321,0.6570961095284957,0.00937012222728828
15,0.6499633789062501,3.0,29.0,74.0,0.3918918918918919,0.0,29.0,0.0,1.0,0.17512817425189856,0.0,0.17512817425189856,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.6540323893229165,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17570569784786386,0.0,0.17570569784786386,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6559244791666665,3.0,32.0,74.0,0.43243243243243246,0.0,32.0,0.0,1.0,0.17395885625890228,0.0,0.17395885625890228,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.62371826171875,3.0,22.0,74.0,0.2972972972972973,0.0,22.0,0.0,1.0,0.17578036540907532,0.0,0.17578036540907532,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6453043619791666,3.0,29.0,74.0,0.3918918918918919,0.0,29.0,0.0,1.0,0.1756919097274721,0.0,0.1756919097274721,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.6143595377604166,3.0,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.17492322504226576,0.0,0.17492322504226576,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.658969478590505,0.6160076283075439,0.659059155221987,0.6257347941909591,0.6545596314230782,0.009727165883415267,0.6258177150400687,0.6547141285181289,0.009810086732524814
