step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6935221354166666,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6705322265625,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6660563151041666,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6345621744791666,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.64422607421875,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.6727193196614584,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.667070182022484,0.6260173704178731,0.661492852137988,0.010009742110329234
8,0.629669189453125,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.635498046875,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.6221415201822916,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6252644856770834,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.6265665690104166,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6517130533854166,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6841634114583334,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6525416575204335,0.6257689145403516,0.647389710457985,0.009761286232807698
15,0.6409810384114584,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6879374186197916,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.6322835286458334,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.6229960123697916,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.6618245442708334,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.5984700520833334,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6313541978481859,0.6258785289961369,0.6310971206667849,0.009870900688593087
