step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6510164141654968,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6912580132484436,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6303222278753916,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6458511352539062,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7099741498629252,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6563032357703834,0.6253764171878453,0.6509206036678975,0.00936878888030146
8,0.6962313055992126,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6851924657821655,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6638116637865702,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6731296181678772,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6656493147214254,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6805406411488851,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.650973399480184,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6205232131214934,0.6491792022456347,0.6310523019755723,0.6453700676115819,0.010529088854078883
15,0.6440926194190979,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6235566337903341,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.634787380695343,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6220460335413615,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6585857470830282,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6476335724194845,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6209095890918576,0.6441598463725376,0.6304338956430914,0.6385004290027293,0.009524306551233819
