step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8750758767127991,0.0,0.6,0.0038053,,,,,,,
4,0.7622965574264526,0.0,0.6,0.0038053,,,,,,,
5,0.542797327041626,0.0,0.6,0.0038053,,,,,,,
6,0.7137517929077148,0.0,0.6,0.0038053,,,,,,,
7,0.6636322736740112,0.0,0.6,0.0038053,,,,,,,
8,0.722609281539917,0.0,0.6,0.0038053,,,,,,,
9,0.7908419370651245,0.0,0.6,0.0038053,,,,,,,
10,0.7241663932800293,0.0,0.6,0.0038053,,,,,,,
11,0.7475181818008423,0.0,0.6,0.0038053,,,,,,,
12,0.781771183013916,0.0,0.6,0.0038053,,,,,,,
13,0.6358140707015991,4.0,0.6,0.0038053,,,,,,,
14,0.7991668581962585,10.0,0.6,0.0038053,,,,,,,
15,0.7076041102409363,2.0,0.6,0.0038053,,,,,,,
16,0.6869373321533203,13.0,0.6,0.0038053,,,,,,,
17,0.7097909450531006,15.0,0.6,0.0038053,,,,,,,
18,0.7018123865127563,23.0,0.6,0.0038053,,,,,,,
19,0.7002041339874268,9.0,0.6,0.0038053,,,,,,,
20,0.5850438475608826,11.0,0.6,0.0038053,,,,,,,
21,0.7384752035140991,2.0,0.6,0.0038053,,,,,,,
22,0.6811161041259766,2.0,0.6,0.0038053,,,,,,,
23,0.6950516700744629,26.0,0.6,0.0038053,,,,,,,
24,0.7909817695617676,27.0,0.6,0.0038053,,,,,,,
25,0.7314907312393188,27.0,0.6,0.0038053,,,,,,,
26,0.6573907136917114,12.0,0.6,0.0038053,,,,,,,
27,0.7947818040847778,1.0,0.6,0.0038053,,,,,,,
28,0.6398741006851196,1.0,0.6,0.0038053,,,,,,,
29,0.6598799824714661,2.0,0.6,0.0038053,,,,,,,
30,0.699292004108429,19.0,0.6,0.0038053,,,,,,,
31,0.6994210481643677,23.0,0.6,0.0038053,,,,,,,
32,0.7770699858665466,29.0,0.6,0.0038053,,,,,,,
33,0.6976962089538574,31.0,0.6,0.0038053,,,,,,,
34,0.7797779440879822,28.0,0.6,0.0038053,,,,,,,
35,0.7336564064025879,30.0,0.6,0.0038053,,,,,,,
36,0.7377190589904785,30.0,0.6,0.0038053,,,,,,,
37,0.6976910829544067,27.0,0.6,0.0038053,,,,,,,
38,0.7299408912658691,8.0,0.6,0.0038053,,,,,,,
39,0.6902470588684082,28.0,0.6,0.0038053,,,,,,,
40,0.637158215045929,7.0,0.6,0.0038053,,,,,,,
41,0.6102858185768127,3.0,0.6,0.0038053,,,,,,,
42,0.6814942359924316,2.0,0.6,0.0038053,,,,,,,
43,0.7103201150894165,2.0,0.6,0.0038053,,,,,,,
44,0.6783910989761353,2.0,0.6,0.0038053,,,,,,,
45,0.6770679354667664,2.0,0.6,0.0038053,,,,,,,
46,0.6573784351348877,0.0,0.6,0.0038053,,,,,,,
47,0.7497841715812683,0.0,0.6,0.0038053,,,,,,,
48,0.6749544143676758,0.0,0.6,0.0038053,,,,,,,
49,0.8560404777526855,0.0,0.6,0.0038053,,,,,,,
50,0.8522950410842896,1.0,0.6,0.0038053,,,,,,,
51,0.5168319940567017,0.0,0.6,0.0038053,,,,,,,
52,0.6096236109733582,1.0,0.6,0.0038053,,,,,,,
53,0.6094087958335876,1.0,0.6,0.0038053,,,,,,,
54,0.47019749879837036,0.0,0.6,0.0038053,,,,,,,
55,0.5570633411407471,0.0,0.6,0.0038053,,,,,,,
56,0.5067133903503418,2.0,0.6,0.0038053,,,,,,,
57,0.717545747756958,1.0,0.6,0.0038053,,,,,,,
58,0.7358806729316711,2.0,0.6,0.0038053,,,,,,,
59,1.0891400575637817,2.0,0.6,0.0038053,,,,,,,
60,0.6744767427444458,0.0,0.6,0.0038053,,,,,,,
61,0.7799390554428101,1.0,0.6,0.0038053,,,,,,,
62,0.43627217411994934,0.0,0.6,0.0038053,,,,,,,
63,0.5300806164741516,0.0,0.6,0.0038053,,,,,,,
64,0.6442347764968872,0.0,0.6,0.0038053,,,,,,,
65,0.6702094674110413,0.0,0.6,0.0038053,,,,,,,
66,0.6042874455451965,0.0,0.6,0.0038053,,,,,,,
67,0.6832140684127808,0.0,0.6,0.0038053,,,,,,,
68,0.9311653971672058,2.0,0.6,0.0038053,,,,,,,
69,0.948579728603363,1.0,0.6,0.0038053,,,,,,,
70,0.9679234027862549,2.0,0.6,0.0038053,,,,,,,
71,0.8547947406768799,2.0,0.6,0.0038053,,,,,,,
72,0.6662100553512573,4.0,0.6,0.0038053,,,,,,,
73,0.5315617918968201,3.0,0.6,0.0038053,,,,,,,
74,0.7653709650039673,4.0,0.6,0.0038053,,,,,,,
75,0.7282949686050415,6.0,0.6,0.0038053,,,,,,,
76,0.6101770997047424,5.0,0.6,0.0038053,,,,,,,
77,0.6088131666183472,6.0,0.6,0.0038053,,,,,,,
78,0.6545146703720093,3.0,0.6,0.0038053,,,,,,,
78,,,,,0.5740072202166066,1,0.5667870036101083,0.6927710843373494,0.1187638641207428,0.7028112449799196,0.1360242413698114
79,0.7021719217300415,4.0,0.6,0.0038053,,,,,,,
80,0.6216580271720886,6.0,0.6,0.0038053,,,,,,,
81,0.5759680271148682,6.0,0.6,0.0038053,,,,,,,
82,0.809045672416687,4.0,0.6,0.0038053,,,,,,,
83,0.7315263152122498,4.0,0.6,0.0038053,,,,,,,
84,0.5769273042678833,6.0,0.6,0.0038053,,,,,,,
85,0.6199698448181152,4.0,0.6,0.0038053,,,,,,,
86,0.7161164879798889,5.0,0.6,0.0038053,,,,,,,
87,0.612775981426239,4.0,0.6,0.0038053,,,,,,,
88,0.5870877504348755,4.0,0.6,0.0038053,,,,,,,
89,0.7667984366416931,4.0,0.6,0.0038053,,,,,,,
90,0.5664916038513184,5.0,0.6,0.0038053,,,,,,,
91,0.634091854095459,3.0,0.6,0.0038053,,,,,,,
92,0.6624122858047485,2.0,0.6,0.0038053,,,,,,,
93,0.6286354064941406,2.0,0.6,0.0038053,,,,,,,
94,0.6560525298118591,3.0,0.6,0.0038053,,,,,,,
95,0.5640819668769836,5.0,0.6,0.0038053,,,,,,,
96,0.8647717833518982,1.0,0.6,0.0038053,,,,,,,
97,0.6172764897346497,2.0,0.6,0.0038053,,,,,,,
98,0.6416482925415039,2.0,0.6,0.0038053,,,,,,,
99,0.8216657638549805,4.0,0.6,0.0038053,,,,,,,
100,0.587061882019043,4.0,0.6,0.0038053,,,,,,,
101,0.6335022449493408,1.0,0.6,0.0038053,,,,,,,
102,0.720420777797699,3.0,0.6,0.0038053,,,,,,,
103,0.7740744352340698,2.0,0.6,0.0038053,,,,,,,
104,0.6612602472305298,2.0,0.6,0.0038053,,,,,,,
105,0.577232837677002,2.0,0.6,0.0038053,,,,,,,
106,0.5724488496780396,4.0,0.6,0.0038053,,,,,,,
107,0.8474423885345459,3.0,0.6,0.0038053,,,,,,,
108,0.5547510385513306,5.0,0.6,0.0038053,,,,,,,
109,0.542912483215332,4.0,0.6,0.0038053,,,,,,,
110,0.8896010518074036,2.0,0.6,0.0038053,,,,,,,
111,0.648746132850647,1.0,0.6,0.0038053,,,,,,,
112,0.7812016606330872,0.0,0.6,0.0038053,,,,,,,
113,0.5649278163909912,1.0,0.6,0.0038053,,,,,,,
114,0.5786003470420837,2.0,0.6,0.0038053,,,,,,,
115,0.9561009407043457,0.0,0.6,0.0038053,,,,,,,
116,0.9771475791931152,0.0,0.6,0.0038053,,,,,,,
117,1.1164026260375977,0.0,0.6,0.0038053,,,,,,,
118,0.4439750611782074,4.0,0.6,0.0038053,,,,,,,
119,0.4125562012195587,3.0,0.6,0.0038053,,,,,,,
120,0.5260860323905945,5.0,0.6,0.0038053,,,,,,,
121,0.582720160484314,3.0,0.6,0.0038053,,,,,,,
122,0.5640430450439453,3.0,0.6,0.0038053,,,,,,,
123,0.3599332273006439,1.0,0.6,0.0038053,,,,,,,
124,0.5398944616317749,1.0,0.6,0.0038053,,,,,,,
125,0.8137716054916382,5.0,0.6,0.0038053,,,,,,,
126,0.7338554263114929,4.0,0.6,0.0038053,,,,,,,
127,0.6286338567733765,3.0,0.6,0.0038053,,,,,,,
128,0.5628262758255005,4.0,0.6,0.0038053,,,,,,,
129,0.4765942394733429,1.0,0.6,0.0038053,,,,,,,
130,0.739789605140686,3.0,0.6,0.0038053,,,,,,,
