step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8706158399581909,0.0,0.6,0.0038053,,,,,,,
4,0.7528508901596069,0.0,0.6,0.0038053,,,,,,,
5,0.5929267406463623,0.0,0.6,0.0038053,,,,,,,
6,0.6717978119850159,0.0,0.6,0.0038053,,,,,,,
7,0.6602691411972046,0.0,0.6,0.0038053,,,,,,,
8,0.7359179258346558,0.0,0.6,0.0038053,,,,,,,
9,0.7273377180099487,0.0,0.6,0.0038053,,,,,,,
10,0.6540970802307129,1.0,0.6,0.0038053,,,,,,,
11,0.7336474657058716,0.0,0.6,0.0038053,,,,,,,
12,0.7627658247947693,3.0,0.6,0.0038053,,,,,,,
13,0.671987771987915,24.0,0.6,0.0038053,,,,,,,
14,0.7555049061775208,23.0,0.6,0.0038053,,,,,,,
15,0.684499204158783,21.0,0.6,0.0038053,,,,,,,
16,0.6734130382537842,29.0,0.6,0.0038053,,,,,,,
17,0.6909273862838745,25.0,0.6,0.0038053,,,,,,,
18,0.6949291229248047,34.0,0.6,0.0038053,,,,,,,
19,0.7078083753585815,36.0,0.6,0.0038053,,,,,,,
20,0.539883017539978,41.0,0.6,0.0038053,,,,,,,
21,0.768369734287262,38.0,0.6,0.0038053,,,,,,,
22,0.6687021851539612,34.0,0.6,0.0038053,,,,,,,
23,0.7033942341804504,36.0,0.6,0.0038053,,,,,,,
24,0.7868752479553223,28.0,0.6,0.0038053,,,,,,,
25,0.7111721038818359,18.0,0.6,0.0038053,,,,,,,
26,0.6154460906982422,3.0,0.6,0.0038053,,,,,,,
27,1.111248254776001,0.0,0.6,0.0038053,,,,,,,
28,0.6370688676834106,0.0,0.6,0.0038053,,,,,,,
29,0.663779616355896,20.0,0.6,0.0038053,,,,,,,
30,0.7280558347702026,17.0,0.6,0.0038053,,,,,,,
31,0.679869532585144,29.0,0.6,0.0038053,,,,,,,
32,0.8219480514526367,2.0,0.6,0.0038053,,,,,,,
33,0.6812665462493896,1.0,0.6,0.0038053,,,,,,,
34,0.7721184492111206,11.0,0.6,0.0038053,,,,,,,
35,0.7187604904174805,23.0,0.6,0.0038053,,,,,,,
36,0.8566800355911255,0.0,0.6,0.0038053,,,,,,,
37,0.7090568542480469,4.0,0.6,0.0038053,,,,,,,
38,0.7815265655517578,14.0,0.6,0.0038053,,,,,,,
39,0.6860181093215942,52.0,0.6,0.0038053,,,,,,,
40,0.6845948696136475,54.0,0.6,0.0038053,,,,,,,
41,0.5794375538825989,52.0,0.6,0.0038053,,,,,,,
42,0.7218661904335022,55.0,0.6,0.0038053,,,,,,,
43,0.6673043966293335,55.0,0.6,0.0038053,,,,,,,
44,0.6844152808189392,56.0,0.6,0.0038053,,,,,,,
45,0.6646467447280884,56.0,0.6,0.0038053,,,,,,,
46,0.6960334181785583,57.0,0.6,0.0038053,,,,,,,
47,0.7565591931343079,58.0,0.6,0.0038053,,,,,,,
48,0.7189587950706482,59.0,0.6,0.0038053,,,,,,,
49,0.703748345375061,56.0,0.6,0.0038053,,,,,,,
50,0.6928108334541321,56.0,0.6,0.0038053,,,,,,,
51,0.7099512815475464,56.0,0.6,0.0038053,,,,,,,
52,0.7167831659317017,59.0,0.6,0.0038053,,,,,,,
53,0.6783422827720642,65.0,0.6,0.0038053,,,,,,,
54,0.661395251750946,61.0,0.6,0.0038053,,,,,,,
55,0.6977263689041138,62.0,0.6,0.0038053,,,,,,,
56,0.7272228002548218,56.0,0.6,0.0038053,,,,,,,
57,0.6535345911979675,57.0,0.6,0.0038053,,,,,,,
58,0.678056538105011,60.0,0.6,0.0038053,,,,,,,
59,0.8075438737869263,58.0,0.6,0.0038053,,,,,,,
60,0.707624077796936,57.0,0.6,0.0038053,,,,,,,
61,0.7250010967254639,58.0,0.6,0.0038053,,,,,,,
62,0.7032654881477356,56.0,0.6,0.0038053,,,,,,,
63,0.6749372482299805,61.0,0.6,0.0038053,,,,,,,
64,0.7181172370910645,63.0,0.6,0.0038053,,,,,,,
65,0.6869275569915771,57.0,0.6,0.0038053,,,,,,,
66,0.6828007698059082,64.0,0.6,0.0038053,,,,,,,
67,0.7108963131904602,62.0,0.6,0.0038053,,,,,,,
68,0.7197993397712708,58.0,0.6,0.0038053,,,,,,,
69,0.7798558473587036,64.0,0.6,0.0038053,,,,,,,
70,0.7439993023872375,63.0,0.6,0.0038053,,,,,,,
71,0.6981924772262573,66.0,0.6,0.0038053,,,,,,,
72,0.632006049156189,65.0,0.6,0.0038053,,,,,,,
73,0.5768481492996216,64.0,0.6,0.0038053,,,,,,,
74,0.715612530708313,59.0,0.6,0.0038053,,,,,,,
75,0.6960460543632507,64.0,0.6,0.0038053,,,,,,,
76,0.6287726759910583,66.0,0.6,0.0038053,,,,,,,
77,0.6832753419876099,66.0,0.6,0.0038053,,,,,,,
78,0.6666139364242554,64.0,0.6,0.0038053,,,,,,,
78,,,,,0.4729241877256318,1,0.4729241877256318,0.4983935742971888,0.025469386571557007,0.4983935742971888,0.025469386571557007
79,0.720284104347229,59.0,0.6,0.0038053,,,,,,,
80,0.6494976282119751,63.0,0.6,0.0038053,,,,,,,
81,0.7230373620986938,58.0,0.6,0.0038053,,,,,,,
82,0.7237493395805359,59.0,0.6,0.0038053,,,,,,,
83,0.6628453731536865,60.0,0.6,0.0038053,,,,,,,
84,0.6461001038551331,66.0,0.6,0.0038053,,,,,,,
85,0.6902645826339722,64.0,0.6,0.0038053,,,,,,,
86,0.7158435583114624,64.0,0.6,0.0038053,,,,,,,
87,0.6976621150970459,65.0,0.6,0.0038053,,,,,,,
88,0.6531295776367188,65.0,0.6,0.0038053,,,,,,,
89,0.682746946811676,65.0,0.6,0.0038053,,,,,,,
90,0.6500725150108337,64.0,0.6,0.0038053,,,,,,,
91,0.7137290239334106,66.0,0.6,0.0038053,,,,,,,
92,0.7024050951004028,67.0,0.6,0.0038053,,,,,,,
93,0.7386893630027771,64.0,0.6,0.0038053,,,,,,,
94,0.7027435898780823,64.0,0.6,0.0038053,,,,,,,
95,0.7425189018249512,68.0,0.6,0.0038053,,,,,,,
96,0.9013816118240356,64.0,0.6,0.0038053,,,,,,,
97,0.6059865355491638,64.0,0.6,0.0038053,,,,,,,
98,0.656511664390564,67.0,0.6,0.0038053,,,,,,,
99,0.7223480939865112,64.0,0.6,0.0038053,,,,,,,
100,0.6992669701576233,64.0,0.6,0.0038053,,,,,,,
101,0.6974618434906006,69.0,0.6,0.0038053,,,,,,,
102,0.6700315475463867,65.0,0.6,0.0038053,,,,,,,
103,0.6154653429985046,68.0,0.6,0.0038053,,,,,,,
104,0.737656831741333,64.0,0.6,0.0038053,,,,,,,
105,0.6702972650527954,64.0,0.6,0.0038053,,,,,,,
106,0.6815428733825684,64.0,0.6,0.0038053,,,,,,,
107,0.7010170221328735,64.0,0.6,0.0038053,,,,,,,
108,0.6861191391944885,64.0,0.6,0.0038053,,,,,,,
109,0.6821731328964233,64.0,0.6,0.0038053,,,,,,,
110,0.6762951612472534,65.0,0.6,0.0038053,,,,,,,
111,0.7285493612289429,64.0,0.6,0.0038053,,,,,,,
112,0.7063000202178955,64.0,0.6,0.0038053,,,,,,,
113,0.729322075843811,68.0,0.6,0.0038053,,,,,,,
114,0.7132840752601624,68.0,0.6,0.0038053,,,,,,,
115,0.8311640620231628,62.0,0.6,0.0038053,,,,,,,
116,0.7591721415519714,67.0,0.6,0.0038053,,,,,,,
117,0.7120628952980042,64.0,0.6,0.0038053,,,,,,,
118,0.7089301347732544,69.0,0.6,0.0038053,,,,,,,
119,0.7104562520980835,64.0,0.6,0.0038053,,,,,,,
120,0.5597391128540039,69.0,0.6,0.0038053,,,,,,,
121,0.7527532577514648,65.0,0.6,0.0038053,,,,,,,
122,0.6982254981994629,69.0,0.6,0.0038053,,,,,,,
123,0.7262725234031677,68.0,0.6,0.0038053,,,,,,,
124,0.7318501472473145,64.0,0.6,0.0038053,,,,,,,
125,0.6807351112365723,66.0,0.6,0.0038053,,,,,,,
126,0.7006554007530212,69.0,0.6,0.0038053,,,,,,,
127,0.7104039192199707,68.0,0.6,0.0038053,,,,,,,
128,0.6928158402442932,69.0,0.6,0.0038053,,,,,,,
129,0.6065905690193176,69.0,0.6,0.0038053,,,,,,,
130,0.8142747282981873,69.0,0.6,0.0038053,,,,,,,
131,0.7157452702522278,64.0,0.6,0.0038053,,,,,,,
