step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6939697265625,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6945285973678476,0.514512520231778,0.693728575748756,0.0062075469951966555
2,0.6999104817708334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.7972208658854166,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.7058308919270834,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.7175496419270834,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6979166666666666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6882731119791666,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.75689697265625,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.696533203125,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6926676432291666,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.49169502676341875,0.7028458319758087,0.48539966553567093,0.7042830544325129,-0.00629536122774782
11,0.69775390625,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6881917317708334,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6786295572916666,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6856486002604166,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.7107340494791666,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.680908203125,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6714274088541666,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.6655476888020834,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6619059244791666,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6625569661458334,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.5977599983829247,0.6868680356294558,0.6032893290283757,0.682748656175339,0.005529330645451025
21,0.69696044921875,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.6349283854166666,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.6379801432291666,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.7401835123697916,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.68548583984375,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.6919759114583334,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6739908854166666,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6733805338541666,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6847127278645834,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.6671142578125,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.5864780663330372,0.6806709821390684,0.5932290686639041,0.6788234582807541,0.006751002330866895
