step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,39.0,74.0,0.527027027027027,4.0,35.0,0.10256410256410256,0.8974358974358975,0.17649788512246384,0.16725824742521928,0.17755384371643468,0.0,0.6,0.0030226572,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,48.0,74.0,0.6486486486486487,5.0,43.0,0.10416666666666667,0.8958333333333334,0.17539322321220716,0.16633118511189407,0.17644694857270873,0.0,0.6,0.0030226572,1,2,0.0,,,,,,,,,,
3,0.6820882161458334,3.0,51.0,74.0,0.6891891891891891,3.0,48.0,0.058823529411764705,0.9411764705882353,0.175369694013055,0.170835080036749,0.1756531073865741,0.0,0.6,0.0030226572,1,3,0.0,,,,,,,,,,
4,0.657470703125,3.0,44.0,74.0,0.5945945945945946,8.0,36.0,0.18181818181818182,0.8181818181818182,0.174398577773071,0.16787306165845345,0.17584869246520826,0.0,0.6,0.0030226572,1,4,0.0,,,,,,,,,,
5,0.6772867838541666,3.0,13.0,74.0,0.17567567567567569,2.0,11.0,0.15384615384615385,0.8461538461538461,0.17403628581724317,0.1696596591016981,0.17483203612916046,0.0,0.6,0.0030226572,1,5,0.0,,,,,,,,,,
6,0.6760457356770834,3.0,24.0,74.0,0.32432432432432434,1.0,23.0,0.041666666666666664,0.9583333333333334,0.1751588876558798,0.17115628059986845,0.17533291404961943,0.0,0.6,0.0030226572,1,6,0.0,,,,,,,,,,
7,0.67816162109375,3.0,31.0,74.0,0.4189189189189189,2.0,29.0,0.06451612903225806,0.9354838709677419,0.17507288354359482,0.16708676207423193,0.1756236505414819,0.0,0.6,0.0030226572,1,7,0.0,,,,,,,,,,
8,0.6382039388020833,3.0,41.0,74.0,0.5540540540540541,3.0,38.0,0.07317073170731707,0.926829268292683,0.17539742128734626,0.1686227979433059,0.17593225997240206,0.0,0.6,0.0030226572,1,8,0.0,,,,,,,,,,
9,0.6398315429687499,3.0,40.0,74.0,0.5405405405405406,4.0,36.0,0.1,0.9,0.17610513180582937,0.17032569536209144,0.17674729141068915,0.0,0.6,0.0030226572,1,9,0.0,,,,,,,,,,
10,0.6023356119791667,3.0,14.0,74.0,0.1891891891891892,6.0,8.0,0.42857142857142855,0.5714285714285714,0.17256534950480487,0.16903745638816833,0.17521126934228226,0.0,0.6,0.0030226572,1,10,0.0,,,,,,,,,,
