step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6623942057291666,3.0,44.0,74.0,0.5945945945945946,0.0,44.0,0.0,1.0,0.17492575812153127,0.0,0.17492575812153127,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6605224609375,3.0,42.0,74.0,0.5675675675675675,1.0,41.0,0.023809523809523808,0.9761904761904762,0.17615678876646124,0.16035802158279805,0.17654212455142862,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6676839192708333,3.0,52.0,74.0,0.7027027027027027,0.0,52.0,0.0,1.0,0.1750003503094117,0.0,0.1750003503094117,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.66180419921875,3.0,45.0,74.0,0.6081081081081081,0.0,45.0,0.0,1.0,0.1750789377799216,0.0,0.1750789377799216,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6902669270833333,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17546487922071963,0.0,0.17546487922071963,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.626220703125,3.0,43.0,74.0,0.581081081081081,0.0,43.0,0.0,1.0,0.17545384325192162,0.0,0.17545384325192162,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6362508138020833,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17474653736590792,0.0,0.17474653736590792,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6497599283854167,3.0,37.0,74.0,0.5,0.0,37.0,0.0,1.0,0.17532283210386704,0.0,0.17532283210386704,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6736653645833334,3.0,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.1746302714656383,0.0,0.1746302714656383,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6659952799479166,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17469447995369705,0.0,0.17469447995369705,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
