step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.679663489262263,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.17655373439907351,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6810313115517297,3.0,46.0,74.0,0.6216216216216216,1.0,45.0,0.021739130434782608,0.9782608695652174,0.1756227607788227,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.684403583407402,3.0,49.0,74.0,0.6621621621621622,0.0,49.0,0.0,1.0,0.17504176884919942,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6696268916130065,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.1739100096149147,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6744529902935028,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.17537269937033187,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6665321859909568,0.6160076283075439,0.6666753744097208,0.6257299008075176,0.6630144302955728,0.009722272499973705,0.6261393049998165,0.6630888796307286,0.010131676692272662
6,0.6671340018510818,3.0,33.0,74.0,0.44594594594594594,0.0,33.0,0.0,1.0,0.17527119970500596,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6786804149548212,3.0,39.0,74.0,0.527027027027027,0.0,39.0,0.0,1.0,0.17558351287208562,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6428362081448237,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.1746395174917867,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6323601553837459,3.0,33.0,74.0,0.44594594594594594,0.0,33.0,0.0,1.0,0.17487138859141174,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.5938424145181973,3.0,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17546047308200907,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6637483720596021,0.6160076283075439,0.6630825275462146,0.6257347941909591,0.6575644956224022,0.009727165883415267,0.6252070154531716,0.6574462956375439,0.009199387145627735
11,0.6184665908416112,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.1746348054685926,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.7121219858527184,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17491929221822658,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.6364919543266295,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17645042996308388,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.6823125531276066,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17510096717922416,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6090660194555919,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17400502379902935,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6566500644383112,0.6160076283075439,0.6558844296387581,0.625250922569447,0.6505334884954438,0.009243294261903179,0.6259273294958541,0.649497187655795,0.009919701188310204
16,0.6534393231074015,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17476346452052516,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6862506940960885,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17488309408494496,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6595568185051282,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17498206601697783,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6967514703671137,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17487361838900867,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.6735153868794441,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17572789602321076,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,4,,1.0,0.6160076283075439,0.6469856627445646,0.6160076283075439,0.6469235692006324,0.6256824336547873,0.6423686935116385,0.00967480534724341,0.6260040236145351,0.6422032168349465,0.009996395306991257
21,0.6341433276732762,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17753676026356394,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.6482085535923641,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17002447180908528,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
