step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083333,3.0,38.0,74.0,0.5135135135135135,3.0,35.0,0.07894736842105263,0.9210526315789473,0.15197461896286077,0.14050555898515651,0.152957681246664,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6811523462335268,3.0,47.0,74.0,0.6351351351351351,6.0,41.0,0.1276595744680851,0.8723404255319149,0.15093377334793828,0.14145285652100342,0.15232122459090436,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6821288963158926,3.0,49.0,74.0,0.6621621621621622,5.0,44.0,0.10204081632653061,0.8979591836734694,0.15030041507449587,0.14560278363037787,0.15083423682950928,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6574300080537796,3.0,40.0,74.0,0.5405405405405406,10.0,30.0,0.25,0.75,0.1487112030563539,0.1443556200069526,0.15016306407282098,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.676411954065164,3.0,10.0,74.0,0.13513513513513514,1.0,9.0,0.1,0.9,0.14919858481546716,0.1451238734883394,0.14965133051848134,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6762288361787795,3.0,21.0,74.0,0.28378378378378377,3.0,18.0,0.14285714285714285,0.8571428571428571,0.14984191467942423,0.1452474983921773,0.15060765072729873,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6784057555099329,3.0,19.0,74.0,0.25675675675675674,3.0,16.0,0.15789473684210525,0.8421052631578947,0.15046788085246934,0.14427862132686659,0.15162836701351987,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6378173877795538,3.0,37.0,74.0,0.5,4.0,33.0,0.10810810810810811,0.8918918918918919,0.14958795645247103,0.13752384582114538,0.1510502728926317,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6392211814721425,3.0,37.0,74.0,0.5,3.0,34.0,0.08108108108108109,0.918918918918919,0.15118894163481242,0.14441190149964928,0.15178691576438563,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6009114533662795,3.0,18.0,74.0,0.24324324324324326,4.0,14.0,0.2222222222222222,0.7777777777777778,0.1495737118789266,0.14234479819585377,0.15163911578837594,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6095784480373064,3.0,9.0,74.0,0.12162162162162163,2.0,7.0,0.2222222222222222,0.7777777777777778,0.14933713454159542,0.14436708445127952,0.15075714885311423,0.0,0.6,0.0033914772,1,11,0.0,,,,,,,,,,
12,0.7186177658538023,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.15211903492185322,0.0,0.15211903492185322,0.0,0.6,0.0033914772,1,12,0.0,,,,,,,,,,
13,0.6308695425589879,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1498047114688839,0.0,0.1498047114688839,0.0,0.6,0.0033914772,1,13,0.0,,,,,,,,,,
14,0.6536458271245161,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1488227022594204,0.0,0.1488227022594204,0.0,0.6,0.0033914772,1,14,0.0,,,,,,,,,,
15,0.5998840369284152,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,15,0.0,,,,,,,,,,
