step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,1,1,0.0,32.0,32.0,0.668212890625,333.9732280001044,2316.01318359375,,,,,
2,1,2,0.0,32.0,32.0,0.6710205078125,54.69040301977657,3606.01611328125,,,,,
3,1,3,0.0,32.0,32.0,0.7279052734375,67.80890101799741,3750.4228515625,,,,,
4,1,4,0.0,32.0,32.0,0.6583251953125,66.70617399504408,3692.02197265625,,,,,
5,1,5,0.0,32.0,32.0,0.66851806640625,67.21245899097994,3713.95361328125,,,,,
6,1,6,0.0,32.0,32.0,0.5933837890625,63.72244100202806,3583.0166015625,,,,,
7,1,7,0.0,32.0,32.0,0.67816162109375,65.08317901170813,3638.21240234375,,,,,
8,1,8,0.0,32.0,32.0,0.56573486328125,65.88546198327094,3679.56982421875,,,,,
9,1,9,0.0,32.0,32.0,0.595062255859375,66.1997809947934,3688.65625,,,,,
10,1,10,0.0,32.0,32.0,0.730224609375,66.91422199946828,3692.02197265625,,,,,
11,1,11,0.0,32.0,32.0,0.6680908203125,69.16210797498934,3692.02197265625,,,,,
12,1,12,0.0,32.0,32.0,0.73480224609375,90.96283299732022,3583.0166015625,,,,,
13,1,13,0.0,32.0,32.0,0.647552490234375,85.82968101836741,3519.4453125,,,,,
14,1,14,0.0,32.0,32.0,0.62158203125,97.45036601088941,3783.43896484375,,,,,
15,1,15,0.0,32.0,32.0,0.6278076171875,81.12850799807347,3815.52294921875,,,,,
16,1,16,0.0,32.0,32.0,0.653656005859375,67.78122499235906,3583.0166015625,,,,,
17,1,17,0.0,32.0,32.0,0.532989501953125,73.40652801212855,3909.42236328125,,,,,
18,1,18,0.0,32.0,32.0,0.588104248046875,60.880016011651605,3409.35888671875,,,,,
19,1,19,0.0,32.0,32.0,0.507080078125,61.70481801382266,3511.35107421875,,,,,
20,1,20,0.0,32.0,32.0,0.655029296875,62.276860990095884,3571.65576171875,,,,,
21,1,21,0.0,32.0,32.0,0.712646484375,70.51743101328611,3862.59033203125,,,,,
22,1,22,0.0,32.0,32.0,0.514739990234375,62.49668699456379,3519.4453125,,,,,
23,1,23,0.0,32.0,32.0,0.52294921875,67.82785197719932,3750.4072265625,,,,,
24,1,24,0.0,32.0,32.0,0.5894775390625,88.22592900833115,3972.4208984375,,,,,
