step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6893717447916666,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6929594284692842,0.5137886461526407,0.6920590234386986,0.0054836729160594455
2,0.6833902994791666,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.69140625,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.7004801432291666,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6897786458333334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.7057291666666666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6845703125,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.68121337890625,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6790771484375,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6694132486979166,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.5083049732365813,0.6670935520697197,0.5142867807311114,0.66733699951308,0.005981807494530145
11,0.6921793619791666,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6843058268229166,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6635538736979166,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.65679931640625,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6555582682291666,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6526896158854166,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6417032877604166,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.5745951334635416,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6279398600260416,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6246337890625,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6087822551235296,0.655415550087379,0.5950651350782409,0.6544718253657053,-0.013717120045288689
21,0.6142781575520834,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.69757080078125,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.6537984212239584,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.7076822916666666,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.60693359375,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.6709187825520834,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6272786458333334,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6406046549479166,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6658732096354166,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.6601765950520834,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6178890678713655,0.6280343242571602,0.6114770884946035,0.6307968040731833,-0.006411979376762078
