step,train/loss,val/acc,epoch,train/acc,gap/train_minus_val
1,0.6943962574005127,,,,
2,0.6801608800888062,,,,
3,0.7041367888450623,,,,
4,0.6983357071876526,,,,
5,0.6831403374671936,,,,
6,0.7123638391494751,,,,
7,0.6870387196540833,,,,
8,0.7047663927078247,,,,
9,0.6850945353507996,,,,
10,0.69185471534729,,,,
11,0.6999756097793579,,,,
12,0.6847000122070312,,,,
13,0.6996437907218933,,,,
14,0.689316987991333,,,,
15,0.69289231300354,,,,
16,0.6999883651733398,,,,
17,0.7210772037506104,,,,
18,0.7179693579673767,,,,
19,0.7062997817993164,,,,
20,0.6857019662857056,,,,
21,0.6880906820297241,,,,
22,0.6909880638122559,,,,
23,0.6900904178619385,,,,
24,0.697647213935852,,,,
25,0.6807334423065186,,,,
26,0.6882619857788086,,,,
27,0.6869875192642212,,,,
28,0.7204880714416504,,,,
29,0.6650784015655518,,,,
30,0.6740503311157227,,,,
31,0.6788016557693481,,,,
32,0.673317551612854,,,,
33,0.6782077550888062,,,,
34,0.7234638333320618,,,,
35,0.6877743601799011,,,,
36,0.6803702712059021,,,,
37,0.6860597133636475,,,,
38,0.6839278936386108,,,,
39,0.6942400932312012,,,,
40,0.7042070031166077,,,,
41,0.6528221964836121,,,,
42,0.7254859209060669,,,,
43,0.7329907417297363,,,,
44,0.6862339973449707,,,,
45,0.699989914894104,,,,
46,0.7007613182067871,,,,
47,0.7363920211791992,,,,
48,0.6744028925895691,,,,
49,0.683793306350708,,,,
50,0.7100642323493958,,,,
51,0.7201187014579773,,,,
52,0.6630584001541138,,,,
53,0.6955690383911133,,,,
54,0.73340904712677,,,,
55,0.6949359178543091,,,,
56,0.6921018958091736,,,,
57,0.6762163639068604,,,,
58,0.7002110481262207,,,,
59,0.749764084815979,,,,
60,0.702638566493988,,,,
61,0.6950433850288391,,,,
62,0.6731822490692139,,,,
63,0.6837465167045593,,,,
64,0.6996066570281982,,,,
65,0.7060297727584839,,,,
66,0.6624035835266113,,,,
67,0.7206282615661621,,,,
68,0.7173373103141785,,,,
69,0.6827155351638794,,,,
70,0.6789442896842957,,,,
71,0.676338791847229,,,,
72,0.6957591772079468,,,,
73,0.6883639097213745,,,,
74,0.68791264295578,,,,
75,0.6911351680755615,,,,
76,0.6652439832687378,,,,
77,0.6861444711685181,,,,
78,0.6592401266098022,,,,
78,,0.5306859205776173,1,0.5032128514056224,-0.02747306917199488
79,0.7234892845153809,,,,
80,0.6254616379737854,,,,
81,0.7077305316925049,,,,
82,0.6882603168487549,,,,
83,0.6823031902313232,,,,
84,0.6610004901885986,,,,
85,0.6572695970535278,,,,
86,0.6329066753387451,,,,
87,0.6361473798751831,,,,
88,0.6605912446975708,,,,
89,0.6553858518600464,,,,
90,0.6109946966171265,,,,
91,0.6721715927124023,,,,
92,0.6218929290771484,,,,
93,0.7524051666259766,,,,
94,0.6160769462585449,,,,
95,0.6350813508033752,,,,
96,0.6197779774665833,,,,
97,0.7238329648971558,,,,
98,0.5670998096466064,,,,
99,0.7404912710189819,,,,
100,0.7152470350265503,,,,
101,0.6632000803947449,,,,
102,0.6143912076950073,,,,
103,0.5735142230987549,,,,
104,0.5862851142883301,,,,
105,0.6566997766494751,,,,
106,0.5807298421859741,,,,
107,0.5681434273719788,,,,
108,0.6688647270202637,,,,
109,0.5829930305480957,,,,
110,0.5820025205612183,,,,
111,0.671578049659729,,,,
112,0.6567344665527344,,,,
113,0.6492979526519775,,,,
114,0.6378960609436035,,,,
115,0.6123692393302917,,,,
116,0.6000977754592896,,,,
117,0.5291560888290405,,,,
118,0.6441906690597534,,,,
119,0.5793457627296448,,,,
120,0.6518707275390625,,,,
121,0.6669333577156067,,,,
122,0.541160523891449,,,,
123,0.6709741353988647,,,,
124,0.5965617895126343,,,,
125,0.5781863331794739,,,,
126,0.5951976180076599,,,,
127,0.5795987844467163,,,,
128,0.6802164316177368,,,,
129,0.5781475305557251,,,,
130,0.5792441368103027,,,,
131,0.5972074270248413,,,,
132,0.6928063631057739,,,,
133,0.564363956451416,,,,
134,0.4769057631492615,,,,
135,0.7257364392280579,,,,
136,0.4873534142971039,,,,
137,0.5368548631668091,,,,
138,0.5290441513061523,,,,
139,0.6832032799720764,,,,
140,0.6861035823822021,,,,
141,0.6821321249008179,,,,
142,0.515500009059906,,,,
143,0.6326926350593567,,,,
144,0.5244551301002502,,,,
145,0.5567898750305176,,,,
146,0.42980921268463135,,,,
147,0.5981050729751587,,,,
148,0.6642770171165466,,,,
149,0.5898677110671997,,,,
150,0.4784432649612427,,,,
151,0.6097609400749207,,,,
152,0.5346777439117432,,,,
153,0.6144071221351624,,,,
154,0.49870190024375916,,,,
155,0.5048598051071167,,,,
156,0.5347700119018555,,,,
156,,0.5992779783393501,2,0.8550200803212852,0.25574210198193503
157,0.6266279220581055,,,,
158,0.36607277393341064,,,,
159,0.3996760845184326,,,,
160,0.3706241548061371,,,,
161,0.3622770309448242,,,,
162,0.28481608629226685,,,,
163,0.3378250002861023,,,,
164,0.3167099356651306,,,,
165,0.34886059165000916,,,,
166,0.2904511094093323,,,,
167,0.40967583656311035,,,,
168,0.510089635848999,,,,
169,0.46361100673675537,,,,
170,0.24990376830101013,,,,
171,0.3262302875518799,,,,
172,0.2135065197944641,,,,
173,0.35263895988464355,,,,
174,0.3093900978565216,,,,
175,0.4590664505958557,,,,
176,0.3110324740409851,,,,
177,0.3940688669681549,,,,
178,0.2829958200454712,,,,
179,0.33809277415275574,,,,
180,0.30865317583084106,,,,
181,0.3536519408226013,,,,
182,0.19686922430992126,,,,
183,0.4534158706665039,,,,
184,0.18658310174942017,,,,
185,0.419073224067688,,,,
186,0.4045085310935974,,,,
187,0.3130650520324707,,,,
188,0.21018356084823608,,,,
189,0.3192305564880371,,,,
190,0.22801150381565094,,,,
191,0.3199935257434845,,,,
192,0.2559903562068939,,,,
193,0.4005323350429535,,,,
194,0.2536202669143677,,,,
195,0.22940467298030853,,,,
196,0.37876802682876587,,,,
197,0.3125055432319641,,,,
198,0.2265547811985016,,,,
199,0.4512643814086914,,,,
200,0.3194635808467865,,,,
201,0.2675294876098633,,,,
202,0.25004416704177856,,,,
203,0.3016063868999481,,,,
204,0.24071137607097626,,,,
205,0.33496060967445374,,,,
206,0.15444430708885193,,,,
207,0.19304713606834412,,,,
208,0.3202090859413147,,,,
209,0.35867032408714294,,,,
210,0.4857249855995178,,,,
211,0.2619602680206299,,,,
212,0.24771445989608765,,,,
213,0.1764666885137558,,,,
214,0.3384642004966736,,,,
215,0.1908661425113678,,,,
216,0.3184630572795868,,,,
217,0.21765410900115967,,,,
218,0.3069770932197571,,,,
219,0.33368802070617676,,,,
220,0.2548174262046814,,,,
221,0.2657161056995392,,,,
222,0.19883951544761658,,,,
223,0.2930944561958313,,,,
224,0.19971680641174316,,,,
225,0.2618134319782257,,,,
226,0.40867072343826294,,,,
227,0.24814912676811218,,,,
228,0.2829118072986603,,,,
229,0.31407928466796875,,,,
230,0.2440558820962906,,,,
231,0.23291853070259094,,,,
232,0.3619963824748993,,,,
233,0.28798550367355347,,,,
234,0.39250680804252625,,,,
234,,0.6209386281588448,3,0.9481927710843373,0.3272541429254925
