step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871337890625001,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17461665573574692,0.15721147210015413,0.17503106486992773,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875813802083334,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1745689417970019,0.0,0.1745689417970019,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.652099609375,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.175785084404011,0.0,0.175785084404011,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.68682861328125,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17325288494054164,0.0,0.17325288494054164,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6270751953125,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.179758250328861,0.0,0.179758250328861,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6437784830729166,3.0,29.0,74.0,0.3918918918918919,0.0,29.0,0.0,1.0,0.1755247226253907,0.0,0.1755247226253907,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.7127685546875,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17842094309481382,0.0,0.17842094309481382,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6562416946616269,0.6160076283075439,0.656151986228651,0.6258297284964198,0.6518069035758992,0.00982210018887597,0.6251546549169996,0.6520850053061328,0.009147026609455766
8,0.67596435546875,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.17570653502968225,0.0,0.17570653502968225,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6425577799479166,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.17461214750955026,0.0,0.17461214750955026,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6499430338541666,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17596609498768626,0.0,0.17596609498768626,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.629150390625,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.1754307022457863,0.0,0.1754307022457863,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.5892333984375001,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17454771385981935,0.0,0.17454771385981935,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.66253662109375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.7015482584635417,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,,,2,,1.0,0.6225878175432862,0.6463558119339389,0.6213844481088698,0.645918022394489,0.6305466301308259,0.6408571589151771,0.007958812587539721,0.6300578651258723,0.640874617754857,0.008673417017002416
15,0.6642049153645834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.5670878092447916,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17539067371109376,0.0,0.17539067371109376,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6126912434895834,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17696436355512984,0.0,0.17696436355512984,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.6595967610677083,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6095987955729166,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.6343282063802084,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,3,,1.0,0.6217708240792339,0.6199482833125746,0.6217708240792339,0.6201674996864854,0.6325093968962242,0.6152870521364496,0.01073857281699031,0.6329640415517855,0.6157226457069843,0.011193217472551642
